sentence	label
larger-than-life figure ,	1
truly gorgeous behold	1
devos cassel tremendous chemistry --	1
affecting depictions love affair	1
surprised variety tones spielberg 's work	1
made eddie murphy movie star man n't aged day .	1
yet permits laughter	1
marked acute writing host splendid performances .	1
serious suspense	1
eerily suspenseful , deeply absorbing piece works treatise spirituality well solid sci-fi thriller	1
salton sea surprisingly engrossing	1
open door liberation .	1
another best year selection .	1
exceptional lead performances	1
positive impression	1
heralds something special	1
dreamy	1
animated sequences well done perfectly constructed convey sense childhood imagination	1
qualities	1
get impression writer director burr steers knows territory	1
's good see michael caine whipping dirty words punching people stomach .	1
sweetheart	1
still works .	1
writer dude , think name , uh , michael zaidan , supposed like written screenplay something , , dude	1
well paced satisfying little drama	1
loves	1
endlessly , grotesquely , inventive	1
wrenching performances	1
kids , spirit	1
escapes precious trappings romantic comedies , infusing story real	1
unlike many hollywood movies ilk	1
perceptive , good-natured movie	1
keep movie slaloming hackneyed elements enjoyable ease	1
's nice see piscopo years	1
best growing strain daring films	1
gripping portrait	1
's actually watchable	1
ebullient tunisian film startling transformation tradition-bound widow drawn exotic world belly dancing .	1
films	1
festival	1
, thought-provoking film	1
takes totally unexpected directions	1
genre-curling crime story revives free-wheeling noir spirit old french cinema .	1
point way -- thank goodness signpost	1
celebrated wonder spotlight	1
technically superb film ,	1
maintain level sophisticated intrigue human-scale characters suck audience	1
assured , glossy shot brittle desperation	1
off-beat fanciful	1
exquisite acting , inventive screenplay , mesmerizing music ,	1
charlotte sometimes gem .	1
skeeved 'd need shower	1
outgag young whippersnappers making moving pictures today	1
epic treatment nationwide blight	1
fresh-faced	1
mr. nelson made film undeniably worthy devastating experience .	1
worth recommendation	1
bigger	1
best achievements times	1
sandra bullock hugh grant make great team ,	1
private	1
caffeinated , sloppy brilliance , sparkling ideas wish developed care ,	1
makes banger sisters fascinating character study laughs spare	1
invigorating	1
's mildly entertaining ,	1
's family	1
life love	1
twist	1
leonine power	1
quiet , patient tenacious mr. lopez	1
set shoot movie cannes film festival	1
smoother , focused	1
relegated background -- welcome step forward sally jesse raphael atmosphere films like philadelphia american beauty .	1
zealand coming-of-age movie	1
dramatize life 's messiness inside , strange quirks	1
p.t . anderson understands grandness romance love great equalizer calm us daily ills bring joys lives never knew possible	1
rises superficiality .	1
sort geriatric dirty harry , please eastwood 's loyal fans -- suits story , wherein hero must ride roughshod incompetent cops get man	1
masterful british actor ian holm	1
hearts minds	1
deemed important enough make film someone hired portray richard dawson	1
-- never forget	1
ably	1
monumental achievement	1
comedic writing	1
humorous touching .	1
's easy love robin tunney	1
like smith , 's making fun people , 's laughing .	1
guilty-pleasure , daytime-drama sort	1
graceful way	1
turn	1
perfect material	1
gooding energetic frontman , 's hard resist enthusiasm , even filmmakers come nothing original way slapstick sequences .	1
offbeat humor , amusing characters , happy ending	1
laughs aplenty ,	1
lifted terry gilliam 's subconscious , pressed kafka 's meat grinder buñuel 's casings	1
attract upscale audiences hungry quality nostalgic , twisty yarn keep guessing	1
excited dvd	1
stirring time beautifully drawn movie	1
remarkable ensemble cast brings life	1
many things made first one charming	1
beautiful paean	1
entertaining , ultimately , perceptive	1
begins like docu-drama builds multi-character story flourish .	1
dickens ' wonderfully sprawling soap opera , better	1
film , arguably , accomplished work date hong kong 's versatile stanley kwan .	1
treatise spirituality well solid sci-fi thriller	1
all-around good time movies	1
touched film 's conviction	1
spoof comedy	1
pointed , often tender , examination	1
touching reflection	1
smartly directed , grown-up film	1
show-stoppingly hilarious , scathingly witty	1
fascinating portrait modern lothario	1
put together bold biographical fantasia	1
slow ponderous , rohmer 's drama builds intense indoor drama compassion , sacrifice , christian love face political corruption .	1
though film well-intentioned , one could rent original get love story parable .	1
incredibly thoughtful , deeply meditative picture	1
sharp comedy , old-fashioned monster movie atmospherics , genuine heart	1
satirical touches	1
bracing truth 's refreshing phoniness female-bonding pictures like divine secrets ya-ya sisterhood	1
heartbreakingly thoughtful minor classic , work genuine singular artist .	1
powerful sequel one best films year .	1
well-written sexy beast , gloriously flippant lock , stock two smoking barrels , stylish moody	1
legendary professor	1
magnetic graham	1
bracing truth 's refreshing phoniness female-bonding pictures like divine secrets ya-ya sisterhood .	1
deserves place honor next nanook landmark film history .	1
watch many barney videos	1
able look away second	1
heartfelt performances	1
legacy	1
smoky inviting	1
wisdom humor	1
saw potential success inherent mixture bullock bubble hugh goo	1
intoxicating fumes emotional ghosts freshly painted rembrandt	1
coen brothers	1
doubt intended film affirm love 's power help people endure almost unimaginable horror	1
well , probably wo n't swinging trees hooting 's praises , 's definitely worth taking look .	1
wonderful tale love destiny	1
fourth `` pokemon `` diverting -- predictable -- adventure suitable matinee , message cautions children disturbing world 's delicate ecological balance .	1
makes meal	1
amazing super-sized dosage	1
laugh-a-minute crowd pleaser	1
opulent lushness	1
( allen ) manages breathe life somewhat tired premise .	1
went back	1
good film	1
simplistic narrative	1
finely written	1
attentive	1
canny crowd pleaser ,	1
real amusing	1
dependable concept	1
light	1
good material story retail clerk wanting life	1
transporting 's also one smartest	1
reminiscent gong li vivid personality	1
convince almost everyone put screen ,	1
downright intoxicating	1
` bowling columbine , ' michael moore gives us perfect starting point national conversation guns , violence , fear .	1
energetic	1
's inimitable diaz , holding together .	1
bloody beauty vivid	1
long eventful	1
, three films , director/co-writer jacques audiard , though little known country , belongs top rank french filmmakers	1
considerable charm	1
extraordinary intelligence originality	1
good-bad makes eight legged freaks perfectly entertaining summer diversion	1
kids love fantasy adventure	1
, great pleasure ,	1
one entertaining bonds years	1
moral shrapnel mental shellshock linger long film ended .	1
written well , even simple `` goddammit	1
address world war ii experience signature style	1
others genre rely dumb gags , anatomical humor , character cliches	1
draws elegant visual sense talent	1
see movie heart	1
delivers powerful commentary governments lie , matter runs	1
admirable reconstruction terrible events	1
's tribute actress , inventive director	1
john ritter 's glory days	1
fights good fight	1
god	1
floating narrative	1
stand future years eloquent memorial world trade center tragedy	1
pack serious suspense .	1
gripping humanity	1
's surprise director washington demands receives excellent performances ,	1
bound	1
see forest trees	1
's feel-good movie actually feel good	1
one splendidly cast pair	1
... impeccable throughout .	1
driven fantastic dual performance ian holm ... film funny , insightfully human delightful lark history buffs	1
horror/action hybrid	1
finest films year	1
lives stories faces music men subject .	1
least spark life -- say plenty movies flow hollywood pipeline without hitch	1
director paul cox 's unorthodox , abstract approach visualizing nijinsky 's diaries stimulating demanding .	1
much needed	1
jones snipes enthralling	1
serious work important director something new say , flip-flop courtship , often reel playing	1
participation	1
master screenwriting comes courtesy john pogue , yale grad previously gave us `` skulls ``	1
still fun enjoyable	1
completely spooky piece business gets skin , plot blips aside ,	1
please audiences like movies demand four hankies	1
down-to-earth bullock	1
accuracy observation work director , frank novak , keeps film grounded undeniable social realism .	1
proves n't lost touch , bringing superb performance admittedly middling film	1
one-hour mark	1
first bond movie ages n't fake fun	1
constant bloodshed	1
take grandkids grandparents never worry anyone bored	1
overwhelmingly	1
spanning nearly three decades bittersweet camaraderie history , feel truly know makes holly marina tick	1
grows	1
( leads ) companionable couple	1
caliber	1
balanced film	1
excites imagination tickles funny bone	1
built potentially interesting idea	1
kind enough share	1
liked lot smaller scenes	1
continues cut swathe mainstream hollywood , retaining integrity refusing compromise vision .	1
's real visual charge filmmaking ,	1
river sadness pours every frame	1
existing photos	1
gangs excels spectacle pacing .	1
want funk - movie 's got	1
creates fluid mesmerizing sequence images match words nijinsky 's diaries .	1
devos cassel tremendous chemistry -- sexual romantic tension , never really vocalized , palpable .	1
tv	1
entertaining british hybrid comedy , caper thrills quirky romance .	1
demonstrating vividly	1
's sweet fluffy time ,	1
marks encouraging new direction la salle .	1
powerful , inflammatory film	1
favor tradition warmth	1
begins high note	1
much recommend	1
vibrant , colorful , semimusical rendition	1
simple tale	1
` 's like old friend dinner ' .	1
amiable picture	1
keeps dickens evergreen : exuberant openness expresses basic emotions	1
saves deeply affecting film	1
cold , nervy memorable	1
manages nail spirit-crushing ennui denuded urban living without giving .	1
interviews follow , practitioners ancient indian practice , subtle enigmatic	1
insanely hilarious	1
surprise us	1
relative modesty	1
coppola , along sister , sofia , real filmmaker	1
remove spider-man movie red herring surroundings 's apparent one summer film satisfies .	1
, good-hearted , movie .	1
pastry violated	1
'll buy soundtrack .	1
hardly objective documentary , 's great cinematic polemic	1
genre another first-rate performance	1
adventurous young talent	1
predictable reassuring manner beautifully sung holiday carol	1
intricate plot	1
laughed throughout movie	1
moral tale twisted sense humor	1
best ` old neighborhood ' project	1
make italian beginners worth journey	1
good-hearted	1
chilling tale one great crimes 20th century france	1
competent , unpretentious entertainment destined fill after-school slot shopping mall theaters across country .	1
poignant funny	1
thanks small star big heart	1
's glorious spectacle like d.w. griffith made early days silent film .	1
're fan series 'll love probably want see twice .	1
accents good	1
classy , sprightly spin film	1
original	1
thing already knows 's	1
punching bags	1
nothing sneeze days	1
good-natured	1
's degrading strangely liberating see people working hard leading lives sexy intrigue , revealed dispassionate gantz brothers ordinary , pasty lumpen	1
brought life big screen	1
entertaining movie	1
funny , heartwarming film .	1
gets skin	1
half entertaining	1
rollicking adventure	1
ethics	1
rare animal known ' perfect family film	1
feel-good fiascos like antwone fisher emperor 's club time	1
real world events	1
mcgrath deftly trimmed dickens ' wonderfully sprawling soap opera , better focus hero 's odyssey cowering poverty courage happiness .	1
's got familiar bruckheimer elements , schumacher probably good job anyone bringing hopkins/rock collision acting styles onscreen personas	1
acceptable , occasionally enjoyable	1
spy kids franchise establishes durable part movie landscape : james bond series kids .	1
vibrantly colored beautifully designed , metropolis feast eyes .	1
deft sense humor , playful spirit game cast	1
dashing resourceful hero ; lisping , reptilian villain ; big fights ; big hair ; lavish period scenery ; story complicated enough let bask cleverness figure .	1
consistently sensitive often exciting treatment ignored people	1
picture uses humor heartfelt conviction tell story discovering destination life , also acknowledging places , people , whence came .	1
's remarkable procession sweeping pictures reinvigorated romance genre	1
manages rare trick seeming refreshingly different reassuringly familiar	1
daft half ... supremely good natured	1
much power	1
picture	1
increasingly diverse french director	1
save children	1
's old-fashioned best possible ways	1
surprisingly touching	1
come along turns annoying specimen humanity usually dread encountering - fanboy	1
obvious rapport actors	1
existential exploration	1
road movie , coming-of-age story political satire	1
commercialism movie ... without neglecting character development even one minute	1
amazing	1
opportunity triumphantly sermonize	1
open-ended questions	1
like brosnan 's performance	1
sense movie deserves recommendation	1
road	1
phrase ` life affirming '	1
film 's music	1
dog lovers	1
moving tale	1
oddly humorous tediously sentimental	1
grabs dark shakes vigorously duration .	1
's type film growing n't see often enough days : realistic , urgent	1
best work us , second helpings love , romance , tragedy , false dawns , real dawns , comic relief , two separate crises marriage ceremonies , lush scenery cotswolds .	1
told well master	1
show forged still-raw emotions	1
captivates	1
filling	1
's mildly interesting ponder peculiar american style justice plays ,	1
angelina jolie 's surprising flair self-deprecating comedy	1
psychedelic devices , special effects backgrounds ,	1
film really exceptional justify three hour running time ,	1
welcome audiences	1
everything maid manhattan exceedingly pleasant , designed offend .	1
gorgeous locales exceptional lead performances	1
startling story	1
imagination	1
dumplings	1
interesting -- , dare say ,	1
exactly assured execution	1
'll keep watching skies next project	1
plot , characters ,	1
seem self-consciously poetic	1
back time movies imagination market research .	1
stomach-knotting suspense legal thriller , testimony witnesses lends film resonant undertone tragedy	1
satisfying	1
revolutionary spirit	1
crowd-pleaser , ,	1
rather simplistic one : grief drives , love drives , second chance find love unlikely place	1
spielberg 's first real masterpiece	1
peppering pages memorable zingers	1
, truths emerge .	1
words	1
film terrific look salma hayek feel character stages life .	1
generous , inspiring film	1
appealing holiday-season product	1
thoughtful unflinching examination alternative lifestyle	1
dialogue sharp	1
stunt work top-notch ; dialogue drama often food-spittingly funny .	1
graduated	1
nohe 's documentary event sympathetic without gullible	1
enriched	1
pretty decent kid-pleasing	1
manages invest real humor	1
articulate , grown-up voice	1
nifty	1
's exhilarating place visit , laboratory laughter .	1
thoughtful movie , movie concerned souls risk schemes consequences one 's actions .	1
delightful work indie projects	1
making flaws come later	1
terrific effort	1
courage go top movies n't care stupid	1
xmas	1
, give exposure talented performers	1
, , remaining one savagely hilarious social critics side jonathan swift .	1
paints grand picture era	1
balanced film explains zeitgeist x games	1
likable story , told competence .	1
balanced rich visual clarity deeply	1
along way -- myriad signs , -- beneath familiar , funny surface far bigger , far meaningful story one little green men come earth harvesting purposes	1
no-nonsense authority	1
moviegoers real characters compelling plots	1
, visually graceful	1
picture uses humor heartfelt conviction tell story discovering destination life , also acknowledging places , people , whence came	1
looking stylish	1
three leads produce adequate performances ,	1
drug abuse , infidelity death n't usually comedy fare , turpin 's film allows us chuckle angst	1
beautiful film watch	1
writer-director david jacobson	1
good-natured sometimes quite funny	1
piece , model menacing atmosphere	1
satisfyingly scarifying , fresh old-fashioned time .	1
use good laughs	1
's smartly directed , grown-up film ideas .	1
benefit enormously cockettes ' camera craziness	1
sparkling beauty	1
`` brown sugar `` admirably aspires another `` best man `` clone weaving theme throughout funny film .	1
features one affecting depictions love affair ever committed film .	1
( gulpilil ) commanding screen presence	1
lively	1
seem fresh	1
good guys	1
dialogue drama often food-spittingly funny	1
cannibal lust ordinary	1
spinning web dazzling entertainment may overstating	1
remind hong kong action cinema still alive kicking .	1
spectacularly	1
conjures intoxicating fumes emotional ghosts freshly painted rembrandt	1
well-done film	1
epic scope	1
heartfelt performances	1
poetic road movie	1
's nothing like love give movie b-12 shot , cq shimmers .	1
've figured late marriage	1
one rare films come flawless amounts acting , direction , story pace .	1
teddy bears ' picnic ranks	1
right place	1
oddly sweet	1
pacino williams seem keep upping ante , characters film .	1
old-fashioned emotionally stirring adventure tale kind	1
engaging characters	1
, twisted , brilliant macabre	1
need movies like tim mccann 's revolution . 9 .	1
deftly captures wise-beyond-her-years teen	1
wild comedy could spring demented mind	1
expresses basic emotions	1
moving revelatory footnote	1
fascinating -- timely -- content	1
smart funny , albeit sometimes superficial , cautionary tale technology search artist	1
gut-clutching piece	1
subjugate truth	1
remember	1
real filmmaker	1
great film noir	1
bristles passion energy	1
successful career	1
genial romance maintains surprisingly buoyant tone throughout , notwithstanding writers ' sporadic dips pop freudianism .	1
brave challenging	1
pat inspirational status	1
beautifully filmed	1
moving , adventurous	1
place personal identity	1
plenty entertainment value	1
dazzling dream documentary	1
serious subject matter dark , funny humor	1
unusual , food-for-thought cinema 's entertaining instructive	1
dickens ' words	1
satisfying destination	1
arguably best script besson written years .	1
fun one	1
translating complex characters novels big screen impossible task true essence ya-ya	1
romp something say .	1
zone `` episode	1
, 'll like promises .	1
turntablism	1
well worth seeing	1
documented cruelty suffering found devastating , eloquent clarity	1
worked	1
anybody enjoys quirky , fun , popcorn movies touch silliness little	1
terrific nadia , russian mail-order bride comes america speaking word english	1
director randall wallace 's flag-waving war flick core decency	1
humor , warmth ,	1
highest performances attractive without memorable .	1
holds interest midst mushy , existential exploration men leave families	1
eyre way becoming american indian spike lee .	1
said done , loves pieces -- , trust , .	1
aims funny , uplifting moving , sometimes	1
good-natured fun found films like tremors	1
one rare docs paints grand picture era makes journey feel like party	1
powerful telling story	1
freshly considers arguments bard 's immortal plays	1
cast delivers without sham raw-nerved story .	1
winning family story	1
much comes brave , uninhibited performances lead actors .	1
missing girls ' big-screen blowout	1
charismatic rising star jake gyllenhaal also accomplished oscar winners susan sarandon , dustin hoffman holly hunter , yet newcomer ellen pompeo pulls feat aplomb	1
much fun	1
recompense : early laughs scattered around plot	1
poetic	1
entertaining moments unintentional .	1
great director	1
, thanks presence ` king , ' also rocks .	1
martial artistry	1
little-remembered world	1
authentic feel	1
`` sweet home alabama `` -- nice , harmless date film ...	1
quite miraculous dreamworks makers would believe , adequately fills eyes stirs emotions	1
smarter offerings	1
playful highly studied dependent success patient viewer	1
director m. night shyamalan weave eerie spell	1
great combination act narrator , jewish grandmother subject --	1
brian tufano 's handsome widescreen photography paul grabowsky 's excellent music	1
year 's enjoyable releases	1
bittersweet drama limbo grief truth-telling open door liberation .	1
delightful , minor , pastry	1
offbeat humor	1
finds warmth coldest environment makes crumb emotional comfort	1
viewers n't worry subjected farts , urine , feces , semen , foul substances overrun modern-day comedies	1
director 's cut , film love song movies also fully example kind lush , all-enveloping movie experience rhapsodizes .	1
downplays raunch favor gags rely strength cleverness opposed extent outrageousness	1
couple hours summertime	1
confident filmmaking pair fascinating performances	1
pleasingly	1
perfect	1
cutting hollywood satire	1
directors abandon scripts go moment takes	1
step , richer	1
freshman	1
welles groupie/scholar peter bogdanovich took long time , 's finally provided broadside publishing giant william randolph hearst	1
actress	1
tricky tightrope wickedly funny plain wicked	1
sustain buoyant energy level film 's city beginnings	1
tops	1
pointed , often tender , examination pros cons unconditional	1
create sustain mood	1
real movie	1
seeing justice served	1
americans finally revel splendor	1
delicious pulpiness	1
's better one might expect look list movies starring ice-t major role .	1
ellen pompeo sitting next ride	1
utter sincerity	1
ticket need	1
kind ` laugh therapy '	1
character	1
blue hilarity	1
sympathy intelligence	1
best script	1
astonishing voice cast	1
right home french shocker playing usual bad boy weirdo role	1
warmth , wit interesting characters compassionately portrayed .	1
ring ,	1
women spectacular	1
revelled entertaining shallows	1
good music documentary	1
makes pleasing verisimilitude	1
mysterious , sensual , emotionally intense , replete	1
good-hearted ensemble comedy variety quirky characters engaging story	1
take credit movie 's success .	1
still , updated dickensian sensibility writer craig bartlett 's story appealing .	1
satisfying well-made romantic comedy	1
crammed scenes vistas pretty moments	1
impressive performances	1
great one	1
proves unrelentingly grim -- equally engrossing .	1
cerebral cinemantic flair	1
oodles charm	1
one whose view america , history awkwardness human life generous deep	1
xxx , diesel rare creature -- action hero table manners , one proves elegance tattoo deep .	1
exactly endearing	1
constantly flows forwards back , weaving themes among three strands allow us view events prism	1
kline 's ) utterly convincing -- deeply appealing -- noble teacher embraces strict moral code	1
delivers magnetic performance .	1
sumptuous work	1
innocent , childlike inherently funny	1
likeable thanks cast , cuisine quirky tunes	1
consumed lust love crushed betrayal conjures intoxicating fumes emotional ghosts freshly painted rembrandt	1
frequently hilarious	1
panic room interested nothing sucking ... making sweat	1
glued	1
nice twists	1
rooting film	1
dumb , sweet , intermittently hilarious	1
refreshingly forthright one	1
somehow manage get spell	1
salient points	1
defuses provocative theme submerging hoary love triangle .	1
campanella 's competent direction excellent cast overcome obstacles predictable outcome screenplay glosses rafael 's evolution .	1
admirable energy , full-bodied characterizations narrative urgency	1
culture-clash comedy , addition funny ,	1
, yet end	1
actually means face fears	1
well-intentioned	1
wickedly sick twisted humor	1
african american professionals	1
tipped film `` `` range ,	1
reputedly `` unfilmable `` novels bucked odds emerge exquisite motion picture right	1
emotionally narratively complex	1
consider ` perfection . '	1
, structure rhythms	1
personality	1
jolly , fun-for-fun 's - sake communal spirit goes essence broadway	1
intriguing look french film industry german occupation ; delightful moments come various characters express quirky inner selves	1
time machine , journey back childhood , cares melted away dark theater , films ability mesmerize , astonish entertain .	1
spirited film	1
awakening ripening	1
rote work predictable , philosophical visual coming right end extravagantly redeems	1
complex	1
soul-stirring documentary	1
uncanny ability right precisely think 's danger going wrong	1
appealing couple --	1
juwanna mann	1
extended , open-ended poem	1
filmmaker 's extraordinary access massoud , whose charm , cultivation devotion people readily apparent	1
damn funny stuff	1
, film ( 80 minutes ) actually quite entertaining .	1
version raised notches kiddie fantasy pablum allen 's astringent wit .	1
godfrey reggio 's career shines like lonely beacon .	1
, compelling story	1
turns fanciful , grisly engagingly quixotic .	1
introducing intriguing alluring premise	1
charm , cultivation devotion	1
well-written	1
potential success	1
reflective beautifully	1
leaving theater smile face	1
blazingly alive admirable many levels .	1
( assayas ' ) homage gallic ` tradition quality ,	1
american	1
even drags , forced reflect visual imagination breathtaking	1
stylishly	1
work extraordinary journalism , also work deft subtle poetry	1
fanciful drama	1
delivers promise excitement	1
deeply moving french drama	1
big-hearted	1
tsai well-deserved reputation one cinema world 's great visual stylists , film , every shot enhances excellent performances .	1
adorable italian guys	1
doubt star everyone else involved hearts right place .	1
exquisite craftsmanship	1
tens	1
may prove ( tsai 's ) masterpiece	1
might movie 're looking	1
affection	1
love come american director years	1
resonant film since killer .	1
works	1
widowmaker derivative , overlong , bombastic -- yet surprisingly entertaining .	1
great	1
spirit 's visual imagination reminds animation perfect medium children , way allows mind enter accept another world .	1
judging standards , ` scratch ' pretty decent little documentary .	1
engaging , surprisingly touching british comedy	1
, energy geniality please fanatical adherents either side , also people know nothing subject think 're interested .	1
confident filmmaking pair fascinating performances	1
dynamic first act	1
daft half ... supremely good natured .	1
always appreciated smartly written motion picture , , whatever flaws igby goes may possess , undeniably .	1
` epic	1
easy like	1
steers , feature film debut , created brilliant motion picture .	1
's rare find film adjective ` gentle ' applies ,	1
`` frailty `` written well , even simple `` goddammit ! ``	1
makes worth watching	1
deliver riveting surprisingly romantic ride	1
ca n't help feel ` stoked . '	1
wonderful , imaginative script	1
fun	1
unfolds mounting tension expert thriller	1
viewed pure composition form --	1
look clever angle !	1
best films year exquisite acting , inventive screenplay , mesmerizing music , many inimitable scenes	1
surprisingly somber conclusion	1
learning inventing remarkable new trick .	1
's something said studio-produced film never bothers hand viewers suitcase full easy answers .	1
credible remarkably mature	1
highlighted gritty style excellent cast , 's better one might expect look list movies starring ice-t major role .	1
unsung heroes 20th century	1
's actually sort amazing	1
rare movie works number levels -- film magic whimsy children , heartfelt romance teenagers compelling argument death , pro con , adults	1
streetwise mclaughlin group	1
funny well-contructed	1
visual splendor	1
dragon	1
intense	1
visually stunning rumination love , memory , history war art commerce .	1
dialogue cuts chase modern girl 's dilemma	1
twohy 's good yarn-spinner , ultimately story compels	1
well-meant	1
manage spectacularly outrageous	1
best since last waltz	1
wind-tunnel simply astounding cor-blimey-luv-a-duck cockney accent	1
provoke	1
remarkable skill	1
stuff disney movies made .	1
enough sentimental	1
sends theater feeling	1
sun-drenched masterpiece , part parlor game , part psychological case study	1
engaging comedy	1
certainly entertaining ride , despite many talky , slow scenes	1
strong performances	1
conceptual feat	1
genuine rather pandering	1
randolph	1
gorgeous film - vivid color , music life .	1
, wit interesting characters	1
stylish steady , ultimately satisfying , piece character-driven storytelling	1
interesting exercise talented writer/director anderson	1
surprising flair	1
liked enough .	1
nothing audience sit back enjoy couple great actors hamming	1
huppert ... magnificent	1
intrigue	1
powerful , naturally dramatic piece low-budget filmmaking .	1
perhaps 's cliche call film ` refreshing	1
kid-empowerment	1
fascinating , unnerving examination	1
brilliantly written well-acted	1
's smart , funny look arcane area popular culture ,	1
joy	1
wickedly fun watch	1
deft	1
thought-provoking .	1
climax	1
, scarily funny , sorrowfully sympathetic damage surveys	1
neil burger 's impressive fake documentary	1
looking comic effects jealousy	1
tenderly observant characters .	1
dark , delicate treatment	1
's excessively quirky little underconfident delivery , otherwise best ` old neighborhood ' project since christopher walken kinda romanced cyndi lauper opportunists .	1
classify hard resist	1
, undisputed scores direct hit .	1
menacing atmosphere	1
perfect proud warrior still lingers souls characters	1
luminous interviews amazingly evocative film three decades ago	1
sincerely crafted picture	1
visually stunning rumination love , memory , history war art commerce	1
good , started nothing reacting - feeling part grand locations , thinking urgently protagonists struggled , feeling mercy inventiveness , gasping visual delights	1
soderbergh , like kubrick , may touch planet 's skin , understands workings spirit .	1
spontaneity execution	1
feels immediate latest news footage gaza , heightened , well-shaped dramas , twice powerful .	1
spiderman rocks	1
stirs us well .	1
20th outing shows lot stamina vitality , get , madonna 's cameo n't suck !	1
miracles	1
`` shakes clown `` , much funnier film similar theme	1
, madonna one helluva singer .	1
probably find fascinating	1
good ear	1
fascinating flawed look	1
treat characters , weak strong , fallible human beings , caricatures ,	1
though goes , anyone seen hunger cat people find little new , tasty performance vincent gallo lifts tale cannibal lust ordinary .	1
gloss	1
smarter offerings horror genre	1
rarely stoops cheap manipulation corny conventions	1
optimism	1
terms style , movie class	1
like high-end john hughes comedy , kind elder bueller 's time	1
better video-game-based flicks ,	1
sheds light	1
work well remarkably faithful one	1
want watch week live	1
terror suggestion , rather overuse special effects	1
patient tenacious	1
movie loaded good intentions	1
occasional smiles	1
ages	1
begins everyday lives naval personnel san diego ends scenes true heartbreaking tears welled eyes times	1
leave john sayles take developers , chamber commerce , tourism , historical pageants , commercialism movie ... without neglecting character development even one minute	1
tremendous piece	1
goes quickly	1
makes difference .	1
filmmakers found remarkable novel concept	1
amid new populist comedies underscore importance family tradition familial community , one would hard-pressed find movie bigger , fatter heart barbershop .	1
performances often engaging	1
've seen movie instead endless trailer	1
solid filmmaking	1
outstanding performance	1
gorgeously strange movie , heaven deeply concerned morality , refuses spell things viewers	1
perfect example	1
offering fine acting moments	1
wacky , screwball comedy	1
solid , satisfying fare	1
-- nice , harmless date film	1
overall , 's entertaining , thought-provoking film simple message : god love .	1
combines enigmatic features ` memento '	1
worldly-wise funny	1
study	1
pop nearly every corner country	1
worth yet another visit	1
friendly	1
bravery	1
energetic engaging film never pretends something n't .	1
allowing us find small , human moments ,	1
spontaneous creativity authentic co-operative interaction	1
miyazaki created vibrant , colorful world , 's almost impossible swept away sheer beauty images .	1
well-written occasionally challenging social drama	1
thoughtful unflinching examination alternative lifestyle	1
liberating	1
gorgeous color palette	1
starting spielberg going right ranks players -- on-camera -- brings together	1
older cad instructs younger lad zen art getting laid prickly indie comedy manners misanthropy .	1
mostly believable , refreshingly low-key quietly inspirational little sports	1
, still manages least decent attempt meaningful cinema	1
gaunt , silver-haired leonine , ( harris ) brings tragic dimension savage full-bodied wit cunning aging sandeman .	1
mike white 's deft combination serious subject matter dark , funny humor make `` good girl `` film worth watching .	1
still fun enjoyable aggressively silly	1
display original talent	1
mostly 's work , humor , warmth , intelligence , captures life interestingly lived .	1
good action , good acting , good dialogue , good pace , good cinematography	1
moments intelligent subtlety	1
brim ideas	1
sensitive handling delicate subject matter	1
impressive talent	1
full surprises	1
sweat	1
still quite good-natured	1
rich color creativity	1
found audience ,	1
visual charm	1
watch movie	1
garcía bernal talancón immensely appealing couple ,	1
surprise us plot twists	1
ingenious fun	1
recharged	1
rancorous curiosity	1
sexy , funny touching .	1
surreal sense humor technological finish .	1
engagingly	1
depict homosexual relationship mature frank fashion	1
funny , charming quirky feature film acting debut amy	1
care	1
real movie	1
seem match power surroundings	1
pleasing way metaphor	1
reasonably entertaining sequel 1994 's surprise family	1
pretty damned funny	1
wild comedy could spring demented mind writer	1
wise , wizened visitor faraway planet	1
brings together biggest names japanese anime , impressive results	1
provoke introspection characters audience	1
cast a-list brit actors	1
... 22 powerful young actor .	1
need playful respite grind refresh souls	1
storytelling skills	1
`` `` range ,	1
least 've got something pretty damn close	1
distinguished mediocre one better film 's ability make subject interesting n't part supposed target audience .	1
entertaining , ultimately minor ,	1
lovely	1
vivid , thoughtful , unapologetically raw coming-of-age tale	1
woodland stream	1
inspiring	1
hero performances	1
result somewhat satisfying --	1
spider-man deliver , suspect might deliver .	1
true delight .	1
original fantasy film	1
make gangster . 1 worthwhile moviegoing experience .	1
shows great cinema really	1
mr. chabrol 's subtlest works	1
holofcener 's deep , uncompromising curtsy women knows , likely	1
good-looking	1
things world complex --	1
thought german film industry make delightful comedy centering food .	1
best garcia , perfectly portrays desperation insecure man .	1
striking style behind camera	1
surprisingly refreshing .	1
gratitude	1
dragons real stars reign fire wo n't disappointed	1
sure hand	1
spot	1
set world lingerie models bar dancers	1
finally , extent , warmed	1
high-wattage brainpower coupled pitch-perfect acting exquisite , unfakable sense cinema .	1
managed marry science fiction film noir action flicks philosophical inquiry	1
usual spielberg flair	1
got potent topic ever	1
sobering powerful documentary	1
spielberg 's realization near-future america masterful .	1
take care nicely performed quintet actresses	1
found strangely moved even corniest hackneyed contrivances .	1
payoff powerful revelatory	1
under-7 crowd	1
works number levels	1
odd drama set world lingerie models bar dancers midwest held interest precisely n't try .	1
better	1
rest cast uniformly superb	1
daring , complicated , performances	1
smart , sassy exceptionally charming	1
, compressed characterisations profound humanity	1
