Unnamed: 0	sentence	target	label	date
6502	"Look in the /pub/SPACE directory on ames.arc.nasa.gov - there are a number
of earth images there. You may have to hunt around the subdirectories as
things tend to be filed under the mission (ie, ""APOLLO"") rather than under	
the image subject.	"	1	comp.graphics	07/11/20 10:48 AM
6525	"Hi,

  I'm looking for an algorithm that would generate a good cross-section of
RGB colours given a limited colour map size. 

The problem: I'm writing an application for the PC that may have at most 256
colors. I want to use one colormap (palette) for the application but I'd like
it to contain an even spread of colours of the visible spectrum. I could use 
a 6x6x6 RGB cube but the problem is that a lot of those colours are almost
identical to the human eye. "	1	comp.graphics	07/11/20 10:48 AM
6529	"I have the need for displaying 2 1/2 D surfaces under X, using only
Xlib, Xt and Xm.  Does anyone know of a package, available on internet,
which will be able to do the work?

   I am looking for a STAND-ALONE package providing similar functions
to ""xprism3"" available with Khoros, but without the numerous libraries
required for it.  I want to be able to recompile it and run it on
various platforms, from SGIs to i486s (UNIX).

   Any help will be appreciated.
"	1	comp.graphics	07/11/20 10:48 AM
6612	"Hi!

Could anyone tell me if it's possible to save each frame
of a .gl (grasp) animation to .gif, .jpg, .iff or any other
picture formats.

(I've got some animations that I'd like to transfer to my Amiga)
 
I really hope that someone can help me.

Cheers"	1	comp.graphics	07/11/20 10:48 AM
6618	"Has anyone successfully converted Interleaf graphics to CGM, or even heard
of it being done????


We'd love to hear about it.

-Mike McConnell"	1	comp.graphics	07/11/20 10:48 AM
6660	"
PPPPP    OOOOO  V     V  Persistance Of Vision Raytracer.
P    P  O     O V     V
P    P  O     O V     V
PPPPP   O     O V     V
P       O     O  V   V
P       O     O   V V
P        OOOOO     V

Available on archie and wuarchive in graphics type directories.

PS It's freeware.

--"	1	comp.graphics	07/11/20 10:48 AM
6710	"Howdy all,

Where could I find a screen-grabber program for MS-Windows?  I'm 
writing up some documentation and it would be VERY helpful to include
sample screens into the document.

Please e-mail as I don't usualy follow this group.

Thanks a lot,

Grant
"	1	comp.graphics	07/11/20 10:48 AM
6717	"
Why would it have to be much faster (it probably is) ? Assuming an ARM
is about as efficient as a MIPS R3000 for integer calculations, doing
a Compact-Video-like digital video codec is an easy task. For Software
Motion Pictures (which is a lot like Compact Video, though it predates
it), we get 48 frames/sec. at 320x240 on a DECstation 5000/200. That
machine has a 25 Mhz MIPS R3000. 

		Burkhard Neidecker-Lutz"	1	comp.graphics	07/11/20 10:48 AM
6732	"
I've used that reference, and found that I needed to go to their
original tech report:

	Maureen Stone and Tony DeRose,
	""Characterizing Cubic Bezier Curves""
	Xerox  EDL-88-8, December 1988

This report can be obtained for free from:
Xerox Corporation
Palo Alto Research Center
3333 Coyote Hill Road
Palo Alto, California 94303
+1-415-494-4440

The TOG paper was good, but this tech report had more interesting details ;-)"	1	comp.graphics	07/11/20 10:48 AM
6766	"I am looking for an algorithm to determine if a given point is bound by a 
polygon. Does anyone have any such code or a reference to book containing
information on the subject ?

		Regards"	1	comp.graphics	07/11/20 10:48 AM
6768	"

I'd be happy to US (international) Snail mail technical information on
imaging databases to anyone who needs it, if you can provide me with your
address for hard copy (not Email).  We're focusing mostly on Open PACE,
Oracle, Ingres, Adabas, Sybase, and Gupta, regarding our imaging
databases installed.  (We have over 1,000 installed and in production now;
most of the new ones going in are on Novell LANs, the RS/6000, and now HP
Unix workstations.)  We work with Visual Basic too."	1	comp.graphics	07/11/20 10:48 AM
6771	"Hi

I am looking for Image Analysis software running in DOS or Windows. I'd like 
to be able to analyze TIFF or similar files to generate histograms of 
patterns, etc. 

Any help would be appreciated!

__________________________________________________________________________"	1	comp.graphics	07/11/20 10:48 AM
6861	"A few days back someone posted info on a gopher site where you could
search for medical graphics, etc.  Could someone please repost or mail me
a copy?  I'd greatly appreciate it.  Thanks!

Mark"	1	comp.graphics	07/11/20 10:48 AM
6947	"


You can include postscript epsi files in xfig (encapsulated postscript
info files). You can't actually edit the postscript file, but you're able
to draw over the postscript file.

There a eps to epsi converter: eps2epsi (perl program),

Succes,"	1	comp.graphics	07/11/20 10:48 AM
7009	"Does anyone know of a VL-Bus video card based on the ET4000 /W32 card?
If so: how much will it cost, where can I get one, does it come with more
than 1MB of ram, and what is the windows performance like?
"	1	comp.graphics	07/11/20 10:48 AM
7018	": >over where it places its temp files: it just places them in its
: >""current directory"".

: I have to beg to differ on this point, as the batch file I use
: to launch cview cd's to the dir where cview resides and then
: invokes it.  every time I crash cview, the 0-byte temp file
: is found in the root dir of the drive cview is on.

I posted this as well before the cview ""expert"".  Apparently, he thought he
knew better."	1	comp.graphics	07/11/20 10:48 AM
7049	": There is a new version of the RTrace ray-tracing package (8.2.0) at
: asterix.inescn.pt [192.35.246.17] in directory pub/RTrace.
: Check the README file.

cant seem to reach the site from over here:
"	1	comp.graphics	07/11/20 10:48 AM
7081	"
Try FTP-ing at
 pub-info.jpl.nasa.gov  (128.149.6.2) (simple dir-structure)

and  ames.arc.nasa.gov
at /pub/SPACE/GIF and /pub/SPACE/JPEG
sorry only 8 bits gifs and jpegs :-( great piccy's though (try the *x.gif
files they're semi-huge gif89a files)
                           ^^-watch out gif89a dead ahead!!!
Good-luck (good software to be found out-there too)

Jurriaan

JHWITTEN@CS.RUU.NL "	1	comp.graphics	07/11/20 10:48 AM
7122	"Have you checked out Adobe Illustrator? There are a few Unix versions
for it available, depending on your platform. I know of two Unix versions:
One for Mach (NeXT) and for Irix (SGI). There may be others, such
as for Sun SparcStation, but I don't know for sure.

ttyl,
"	1	comp.graphics	07/11/20 10:48 AM
7158	In-Reply-To: <20APR199312262902@rigel.tamu.edu> lmp8913@rigel.tamu.edu (PRESTON, LISA M)	1	comp.graphics	07/11/20 10:48 AM
7189	"


   Try graPHIGS from IBM... It is an excellent package! :^)

Doug
 "	1	comp.graphics	07/11/20 10:48 AM
7198	"I need a VESA driver for the Diamond Speedstar 24X that works. I've tried
several and none work for the hicolor modes."	1	comp.graphics	07/11/20 10:48 AM
7279	"I think you are too optimistic! PostScript is a very big language and
so the fig format can not be able to be an interpreter of ANY arbitrary
ps code. The only program I know to manipulate PostScript files is
IslandDraw.
I for myself use xfig and include the PostScript files (converted to
epsi format). Small changes then are possible (erasing some letters,
adding text and so on).
Reinhard
"	1	comp.graphics	07/11/20 10:48 AM
7282	"Hi there,
  I am looking for advice on software/hardware package for making, 
storing and processing of pictures. The ideal software would allow me to
cahnge size of the picture, edit it ( it means add text below, above...) 
and the most important is it would have DOS command interface...
Thank you in advance...
emanuel marciniak
the bank of new york.. 
"	1	comp.graphics	07/11/20 10:48 AM
7326	"My CorelDRAW 3.0.whatever write SCODL files directly. Look under File|Export
on the main menu. "	1	comp.graphics	07/11/20 10:48 AM
7348	"I searched the U Mich archives fairly thoroughly for 3D graphics packages,
I always thought it to be a mirror of sumex-aim.stanford.edu... I was wrong.
I'll look into GrafSys... it does sound interesting!

Thanks Cheinan."	1	comp.graphics	07/11/20 10:48 AM
7362	"








Yeah, of course... The term 'mach banding' was not the correct one, it should've
been 'color quantization effect'. Although a bad color quantization effect could
result in some visible mach-bands on a picture that was smooth before it was
quantizised.
"	1	comp.graphics	07/11/20 10:48 AM
7399	"I was wondering if anyone knows where I can get more information about
the graphics in the WingCommander series, and the RealSpace system they use.
I think it's really awesome, and wouldn't mind being able to use similar
features in programs.  Thanks in advance.
"	1	comp.graphics	07/11/20 10:48 AM
7423	"
Yes, but... shouldn't size of newsgroup be an issue?  Sorry if this
has been covered before, but comp.grahpics.animation get how much 
traffic per day?  50 articles?  Maybe 70 on an extremely heavy day?
I've been following this group for about four months now, and I don't
recall ever seeing such a flood of posts that a split would be warranted.

Just my 2 cents,"	1	comp.graphics	07/11/20 10:48 AM
7439	"==============================================================================
Bear with me i'm new at this game, but could anyone explain exactly what DMORF
does, does it simply fade one bitmap into another or does it re shape one bitma
p into another. Please excuse my ignorance, i' not even sure if i've posted thi
s message correctly.
"	1	comp.graphics	07/11/20 10:48 AM
7527	"Yeah - they also gave it their ""Editor's Choice"" in the run-down of
graphics accelerators they tested in the previous issue, which is why
I bought (and then returned) mine.  The only conclusion I can come up with
is that PC Magazine has wildly different ways on determining the worthiness
of a video card than I do.
"	1	comp.graphics	07/11/20 10:48 AM
7566	"
I would guess that it requires X, almost certainly DV/X, which commonly
uses the GO32 (DJGPP) setup for its programs.  If you don't have DV/X
running, you can't get anything which requires interfacing with X.
"	1	comp.graphics	07/11/20 10:48 AM
7594	"
Dominik,

	Have you tried xgrasp?  It's out there on several ftp sites.(not sure which, but archie can find it, I'm sure.)  It works ok but it lacks an interface."	1	comp.graphics	07/11/20 10:48 AM
7675	"
	Why don't you consider PHIGS in X or PEX lib?"	1	comp.graphics	07/11/20 10:48 AM
7736	"Hi netters,

	I am currently doing some investigations on ""Developable Surface"".
Can anyone familiar with this topic give me some information or sources
which can allow me to find some infomation of developable surface?
	Thanks for your help!"	1	comp.graphics	07/11/20 10:48 AM
7769	"I require BGI drivers for Super VGA Displays and Super XVGA Displays. Does 
anyone know where I could obtain the relevant drivers ? (FTP sites ??)

	Regards
"	1	comp.graphics	07/11/20 10:48 AM
7784	"Hello...

    Does anyone know of any C or C++ function libraries in the public domain
 that assist in parsing an AUTOCAD .dxf file?  

    Please e-mail.


                                Thanks,

-- "	1	comp.graphics	07/11/20 10:48 AM
7823	"Organization: ""A World of Information at your Fingertips""
Keywords: 



Craig,

You should still consider the Targa+. I run windows 3.1 on it all the
time at work and it works fine. I think all you need is the right
driver. "	1	comp.graphics	07/11/20 10:48 AM
7826	"
A brilliant algorithm.  *NOT*

Seriously - it's correct, up to a sign change.  The flaw is obvious, and
will therefore not be shown.

sorry about that.


"	1	comp.graphics	07/11/20 10:48 AM
7849	"re: majority of users not readding from floppy.
Well, how about those of us who have 1400-picture CD-ROMS and would like to use
CVIEW because it is fast and it works well, but can't because the moron lacked
the foresight to create the temp file in the program's path, not the current
didrectory?

"	1	comp.graphics	07/11/20 10:48 AM
7853	"
xgif is the grandfather of XV.

-- "	1	comp.graphics	07/11/20 10:48 AM
7913	"Hi,
	would someone please email the new AVI file
	format.  I'm sure that many people would 
like to know what it is exactly.

Thank you


Mark Gregory Lecturer m.gregory@rmit.edu.au PH(03)6603243 FAX(03)6621060
Royal Melbourne Institute of Technology,
Department of Communication and Electronic Engineering,
P.O. Box 2476V, Melbourne, Victoria, 3001. AUSTRALIA."	1	comp.graphics	07/11/20 10:48 AM
7948	"I'm looking for shading methods and algorithms.
Please let me know if you know where to get source codes for that.

Thanks a lot!

Thomas


+-----------------------------------------------------------------------------+
+-----------------------------------------------------------------------------+
 "	1	comp.graphics	07/11/20 10:48 AM
7996	"==============================================================================
"	1	comp.graphics	07/11/20 10:48 AM
8143	"Hi!

I am looking for the email address of the author to
""A Generic Solution to Polygon Clipping"", 
Communication of the ACM, July 1992, Vol. 35, No. 7. 
I got information about the author as follows
	Mr. Bala R. Vatti
	LCEC, 65 River Road, Hudson, N.H. 03051
	email: vatti@waynar.lcec.lockheed
I want to get some related and detailed papers about the
same topic from the author. But I failed to send my email 
to the address. Any information is appreciated.

Thank you very much.

Best regards."	1	comp.graphics	07/11/20 10:48 AM
8148	"Hello,

    I am searching for rendering software which has been developed
to specifically take advantage of multi-processor computer systems.
Any pointers to such software would be greatly appreciated.
    
Thanks.
"	1	comp.graphics	07/11/20 10:48 AM
8172	"
: I'm trying out the C++ graphics package InterViews. Besides the man pages
: on the classes, I haven't got any documentation. Is there anything else
: around? Furthermore, can anyone send me a (small!) example program
: which shows how to use these classes together ? I would be very gratefull..."	1	comp.graphics	07/11/20 10:48 AM
8185	"From article <1993Apr21.013846.1374@cx5.com>, by tlc@cx5.com:

According to my ColoRIX manual .SCF files are 640x480x256


You may try VPIC, I think it handles the 256 color RIX files OK..
"	1	comp.graphics	07/11/20 10:48 AM
8232	"

Why not use the PD C library for reading/writing TIFF files? It took me a
good 20 minutes to start using them in your own app.

Martin

--
---------------------------------------------------------------------------"	1	comp.graphics	07/11/20 10:48 AM
8239	"

Nope, this won't work for a cylinder. You can have a line arbitrarily close
to the the cylinder backbone, and yet not intersect it. The test works for a
pillbox, though. (a cylinder with two hemispheres attached at the ends.)


-arun"	1	comp.graphics	07/11/20 10:48 AM
8307	"Hi,


Anyone has a converter from BMP to any format that xview or xv can

handle?  This converter must run Unix..  I looked at the FAQ and downloaded
several packages but had no luck...  thanks in advance.

ed"	1	comp.graphics	07/11/20 10:48 AM
8341	"

	The newspaper itself is almost certainly copyrighted in its
entirety.  Newspapers generally employ legal staffs which make sure
they get permission to use a copyrighted image or text.  Did you
do the same?
-- 
-John"	1	comp.graphics	07/11/20 10:48 AM
8378	"I haven't been following this thread, so appologies if this has already been
mentioned, but how about

	comp.graphics.3d
"	1	comp.graphics	07/11/20 10:48 AM
8380	------------------------------------	1	comp.graphics	07/11/20 10:48 AM
8401	"We have a minivas-2 and we want to record to an Abekas A66.
We have most of the functions working but when we go to
set up a record the minivas hangs. We are sending the
abekas SMPTE time code. Does anyone have code we can
compare to what we have done and is there and ftp site
for minivas and abekas code.

Gordon Phillips
glp@cray.com"	1	comp.graphics	07/11/20 10:48 AM
8411	"
...for very small values of six and nine."	1	comp.graphics	07/11/20 10:48 AM
8437	"
  I've talked with Mark and he faxed some literature, though it wasn't very helpful-
  just a list of routine names: _BSplineSurface, _DrawString3D... 241 names.
  There was a Product Info sheet that explained some of the package capabilities.
  I also found a review in April/May '92 MacTutor."	1	comp.graphics	07/11/20 10:48 AM
8469	"Are there significant differences between V2.01 and V2.00 ?
Thank you for helping

Marc."	1	comp.graphics	07/11/20 10:48 AM
8490	"

 Are you using the traditional radiosity method, progressive refinement, or
  something else in your package?

 If you need to project patches on the hemi-cube surfaces, what technique are
  you using?  Do you have hardware to facilitate the projection?




  What are the guest username and password for this ftp site?




   Thanks, Stephan.
"	1	comp.graphics	07/11/20 10:48 AM
8504	"Please , I need the starting address (pointer) for the beginning 
of the color information (RGB) on VGA mode 68h (that's 68 hex, gee, 
duh!)...

Thanks SOOOO much (hugs and kisses) in advance....."	1	comp.graphics	07/11/20 10:48 AM
8522	"As I understand it, THe difference between 3D Studio 2.00 and 2.01 is mainly
in the IPAS interface, along with a few small bug fixes. The IPAS code runs
a lot faster in the newest version.
"	1	comp.graphics	07/11/20 10:48 AM
8581	"I am looking for comments from people who have used/heard about PhotoShop
for Windows. Is it good? How does it compare to the Mac version? Is there
a lot of bugs (I heard the Windows version needs ""fine-tuning)?

Any comments would be greatly appreciated..

Thank you."	1	comp.graphics	07/11/20 10:48 AM
8627	"Up until last week, I have been running POVray v1.0 on my 486/33 under DOS5
without any major problems.  Over Easter I increased the memory from 4Meg to
8Meg, and found that POVray reboots the system every time under DOS5.  I had
a go at running POVray in a DOS window when running Win3.1 on the same system
and it now works fine, even if a lot slower.  I would like to go back to 
using POVray directly under DOS, anyone any ideas???

John"	1	comp.graphics	07/11/20 10:48 AM
8706	"Does anyone out there have or know of,  line drawing USA map?


Thanks very much in advance,
Hoi
"	1	comp.graphics	07/11/20 10:48 AM
8738	"
Don't get too excited; Signetics, not Motorola, gave the 68070 its number.
The 68070, if I understand rightly, uses the 68000 instruction set, and has
an on-chip serial port and DMA.  (It will run at up to 15 MHz--I'm typing
at a computer using a 68070 running at that rate, so I know that it can
do so--so I seriously doubt the clock rate that ricardo@rchland.vnet.ibm.com
claims.)"	1	comp.graphics	07/11/20 10:48 AM
8803	"I am looking for Super 8mm Projector with SOUNDS.
If anybody out there has one for sale, send email with
the name of brand, condition of the projector, and price
for sale to kimd@rpi.edu
(IT MUST HAVE SOUND CAPABILITY)"	1	comp.graphics	07/11/20 10:48 AM
8864	"

They are 3D object files for CAD 3D 2.0, a program written by Tom Hudson
for the Atari ST computers.  Don't know much more about them except that
they are stored with the points first, then the surfaces are next, and are
made by listing 3 point numbers that make up the triangle surface. Then
there's a header that describes coloring, lighting, etc.  Don't know much
more than this, hope this helps."	1	comp.graphics	07/11/20 10:48 AM
8922	"
There is a vast literature on Delaunay triangulations, literally
hundreds of papers.  A program is even provided with every copy of 
Mathematica nowadays.  You might look at this if you are interested in 
using it for creating 3D objects:"	1	comp.graphics	07/11/20 10:48 AM
8938	"I am currently looking for a 3D graphics library that runs on MS
Windows 3.1.  Are there any such libraries out there other than
Visuallib?  (It must run on VGA and should not require any other
add-on graphics cards).

For Visuallib, will it run with Metaware High C compiler v3.0?  Any
email contact for the author of Visuallib?

Any help would be much appreciated.  Thanks.

"	1	comp.graphics	07/11/20 10:48 AM
8977	"
I'm sure the whole newspaper is copyrighted.  They could have gotten
permission to use the image under their own copyright."	1	comp.graphics	07/11/20 10:48 AM
8986	"
   I agree with you.
"	1	comp.graphics	07/11/20 10:48 AM
9014	"Can anyone tell me where to find a MPEG viewer (either DOS or
Windows).

Thanks in advance.

-- 
Alan M. Jackson      Mail : ajackson@cch.cov.ac.uk"	1	comp.graphics	07/11/20 10:48 AM
9040	"
Why so up tight?  FOr that matter, TIFF6 is out now, so why not gripe
about its problems?  Also, if its so important to you, volunteer to
help define or critique the spec.

Finally, a little numerology:  42 is 24 backwards, and TIFF is a 24 bit
image format...

Chris"	1	comp.graphics	07/11/20 10:48 AM
9041	"
What kind of polygons?  Shaded?  Texturemapped?  Hm?  More comes into play with
fast routines than just ""polygons"".  It would be nice to know exaclty what
system (VGA is a start, but what processor?) and a few of the specifics of the
implementation.  You need to give  more info if you want to get any answers! :P

                                  - Ian Romanick
                                    Dancing Fool of Epsilon"	1	comp.graphics	07/11/20 10:48 AM
9104	"Hi!  I am in immediate need for details of various graphics compression
techniques.  So if you know where I could obtain descriptions of algo-
rithms or public-domain source codes for such formats as JPEG, GIF, and
fractals, I would be immensely grateful if you could share the info with
me.  This is for a project I am contemplating of doing.

Thanks in advance.  Please reply via e-mail if possible."	1	comp.graphics	07/11/20 10:48 AM
9186	"I am looking for some good quality graphics files which are
suitable for use in church-related presentations. I prefer vector,
but anything would be helpful.

If you know of bulletin boards which have collections of this nature, or
commercial products, please inform me by email:

HASTON@UTKVX.UTK.EDU"	1	comp.graphics	07/11/20 10:48 AM
9191	"I have a problem with intersections between two surfaces.
Does anybody have a easy to understand algorithm for that or maybe
even C source??
"	1	comp.graphics	07/11/20 10:48 AM
9200	"Hi Netters,

I'm building a CAD package and need a 3D graphics library that can handle
some rudimentry tasks, such as hidden line removal, shading, animation, etc.

Can you please offer some recommendations?

I'll also need contact info (name, address, email...) if you can find it.

Thanks

(Please Post Your Responses, in case others have same need)"	1	comp.graphics	07/11/20 10:48 AM
9208	"For those who are interested in Ray Traced pictures, there is a nice example
on alt.binaries.pictures.misc. The file is called Poolball.gif. It shows a
pooltable with... YES! ... poolballs!
Resolution: 1024x768,  colours: 256 (only).
The TGA (24 bit) version is also available, but a bit big (2.4Mb) to post.
The picture is created with POV-ray.




Enjoy!


_Gerco_
__cgschot@cs.ruu.nl__

"	1	comp.graphics	07/11/20 10:48 AM
9254	"I sent off for my copy today...   Snail Mail.   Hope to get it back in
about ten days.  (Impulse said ""a week"".)

I hope it's as good as they claim...

Jim Nobles"	1	comp.graphics	07/11/20 10:48 AM
9278	"I built it on a rs6000 (my only Motif machine) works fine.  I added some objects
into dogfight so I could get used to flying.  This was very easy. 
All in all Cool!.  
Brian
"	1	comp.graphics	07/11/20 10:48 AM
9288	"I am writing some utilies to convert Regis and Tektonic esacpe sequences  
into some useful formats. I would rather not have to goto a bitmap format.  
I can convert them to Window Meta FIles easily enough, but I would rather  
convert them to Corel Draw, .CDR, or MS Power Point, .PPT, files.  
Microsoft would not give me the format. I was wondering if anybody out  
there knows the formats for these two applications.

"	1	comp.graphics	07/11/20 10:48 AM
9349	"

I think APDA has something called MacWireFrame which is a full
wire-frame (and supposedly hidden-line removal) library.
I think it weighs in at $99 (but I've been wrong on an order
of magnitude before)


I can relate to that

					/h+
-- 
 -- Jon W{tte, h+@nada.kth.se, Mac Hacker Deluxe --"	1	comp.graphics	07/11/20 10:48 AM
9413	"Hello, I am looking for commercial software packages for professional
fashion designers.  Any recommendation and pointers are greatly appreciated.
Please e-mail me, if you may.  Thanks a million.  -- Ge
"	1	comp.graphics	07/11/20 10:48 AM
9454	"Is Impulse shipping IMAGINE for the PC386/486?  How close is it to the
Amiga's IMAGINE 2.0, in terms of features?"	1	comp.graphics	07/11/20 10:48 AM
9506	"The idea is to clip one polygon using another polygon (not
necessarily rectangular) as a window.  My problem then is in
finding out all the new vertices of the resulting ""subpolygons""
from the first one.  Is this simply a matter of extending the
usual algorithm whereby each of the edges of one polygon is checked
against another polygon???  Is there a simpler way??

Comments welcome."	1	comp.graphics	07/11/20 10:48 AM
9511	"I am looking for a WINDOW 3.1 driver  for 
     Cornerstone  DualPage (Cornerstone Technology, Inc) 
video card. Does  anybody know, that has these?  Is there one?

Thanks for any info,

To~nis"	1	comp.graphics	07/11/20 10:48 AM
9561	"==============================================================================
Please bear with me as i am new at this game, i apologize unreservedly if i hav
e posted another message earlier by mistake. but i digress, could anyone out th
ere please explain exactly what DMORF does (dtax.exe). Does it simply fade one
bitmap into another or does it reshape one bitmap into another. Excuse my ignor
ance.....
"	1	comp.graphics	07/11/20 10:48 AM
9604	"Hi ,


	I am looking for a polygon fill routine to fill 
	simple 4 sided polygons .

	Can some one who has this routine in C help me in 
	saving my ""REINVENTING"" time.

	Thanx in advance .....


"	1	comp.graphics	07/11/20 10:48 AM
9656	"
Some VESA bios's support this mode (0x100).  And *any* VGA should be able to
support this (640x480 by 256 colors) since it only requires 256,000 bytes.
My 8514/a VESA TSR supports this; it's the only VESA mode by card can support
due to 8514/a restrictions. (A WD/Paradise)
"	1	comp.graphics	07/11/20 10:48 AM
9675	"

No, VGALIB?  Amazing..  I guess it was lost in all those subdirs :-)
Thanks for correcting me.  It doesn't sound very appealing though, only
320x200?  I'm glad it wasn't something major I missed."	1	comp.graphics	07/11/20 10:48 AM
9696	"I have seen several ray-traced scenes (from MTV or was it 
RayShade??) with stroked fonts appearing as objects in the image.
The fonts/chars had color, depth and even textures associated with
them.  Now I was wondering, is it possible to do the same in POV??


Thanks,"	1	comp.graphics	07/11/20 10:48 AM
9713	"


        Yep... Alchemy works fine on my Tseng400+DAC, but I think I remember
reading that it only displays in 15-bit or so.  Of course, that's still 32K
colors which is nothing to sneeze at.  Use the --v flag.


--
-----------------------------------------------------------------------------
 Neal Miller         | ""Why not go mad?""  | millernw@craft.camp.clarkson.edu
 Clarkson University |     - Ford Prefect |     dark@craft.camp.clarkson.edu"	1	comp.graphics	07/11/20 10:48 AM
9763	"Forty-two is six times nine.
"	1	comp.graphics	07/11/20 10:48 AM
9804	"



You also have a severe problem with news headers.

FTP to cs.purdue.edu:pub/vanecek and pull proxima.tar.Z
and proxima.ps.Z.  Tres spif.

-- "	1	comp.graphics	07/11/20 10:48 AM
9827	"

There are several public domain utilities available at your usual
archive site that allow 'extraction' of single frames from a .gl
file, check in the 'graphics' directories under *grasp.  The problem 
is that the .clp files you generate cannot be decoded by any of 
the many pd format converters I have used. Any hint welcome!
Let me know if you have problems locating the utilities.
Hope it helps.
"	1	comp.graphics	07/11/20 10:48 AM
9839	"

So they should sue the newspaper I got it from for printing it.
The article didn't say anything about copyrights.

Louis
"	1	comp.graphics	07/11/20 10:48 AM
9919	"Does anyone out there have or know of, any kind of utility program for

Ribbons?


Ribbons are a popular representation for 2D shape.  I am trying to
find symmetry axis in a given any 2D shape using ribbons.


Any suggestions will be greatly appreciated how to start program. 


Thanks very much in advance,
Hoi
"	1	comp.graphics	07/11/20 10:48 AM
9945	"
For better worse, the source on this on is Michael Barnsley. His article
in The Science of Fractal Images (Peitgen et al) is a fair-to-middling
intro. Barnsley's book Fractals Everywhere is a more thorough treatment.
The book covers Iterated Function Systems in general, and their application
to image compression is clear from the text."	1	comp.graphics	07/11/20 10:48 AM
9951	"Where could I find a description of the JPG file format?  Specifically
I need to know where in a JPG file I can find the height and width of 
the image, and perhaps even the number of colors being used.

Any suggestions?

Peter
"	1	comp.graphics	07/11/20 10:48 AM
9979	"We need a good concave ->convex polygon conversion routine.
I've tried a couple without much luck.  Please E-mail responses and I
will post a summary of any replies.  Thank you."	1	comp.graphics	07/11/20 10:48 AM
9998	"
In the UIBM PC world, how much of a ""standard"" has VESA become for
SVGA graphics?  I know there are lots of graphics-board companies out 
there, as well as several graphics chips manufacturers- are they adhering to
the VESA standard, and what effect is/will the VESA Local Bus have on all
of this?
Anyone?
"	1	comp.graphics	07/11/20 10:48 AM
10005	"


Just as a matter of interest, a self-promo computer graphics sequence 
that one of the local TV stations used to play quite a lot a couple of
years ago showed a 3D flyover of Australia from the West coast to the
East.  The clouds were quite recognisable as fuzzy, flat, white
Mandlebrot sets!!"	1	comp.graphics	07/11/20 10:48 AM
10027	": Are there significant differences between V2.01 and V2.00 ?
: Thank you for helping


No.  As I recall, the only differences are in the 3ds.set parameters - some
of the defaults have changed slightly.  I'll look when I get home and let
you know, but there isn't enough to actually warrant upgrading."	1	comp.graphics	07/11/20 10:48 AM
10066	"Has ANYONE who has ordered the new PC version of Imagine ACTUALLY recieved
it yet?   I'm just about ready to order but reading posts about people still
awaiting delivery are making me a little paranoid.  Has anyone actually 
held this piece of software in their own hands?

Later,"	1	comp.graphics	07/11/20 10:48 AM
10096	"An review of both the Mac and Windows versions in either PC Week or Info
World this week, said that the Windows version was considerably slower
than the Mac.  A more useful comparison would have been between PhotoStyler
and PhotoShop for Windows.  David

"	1	comp.graphics	07/11/20 10:48 AM
10102	"I am interested in a 2d/3d graphics library which will allow our design
team to write graphics software for Unix workstations and be as portable as 
possible.  Eventually this software will have to be moved to Microsoft
Windows.  It is my opinion that a good API with hooks to PEX underneath
would prove most portable.

Does anyone out there have any experience with Figaro+ form TGS or
HOOPS from Ithaca Software?  I would appreciate any comments.

- Claye Hart
"	1	comp.graphics	07/11/20 10:48 AM
10140	"
I've had exactly the same problems in Aldus Freehand.  I think autotracing
is one of those ""features"" that barely works, but everybody feels compelled
to throw it in because the other guys are doing it.  :)


"	1	comp.graphics	07/11/20 10:48 AM
10171	"Hi, 

	Is anyone into medical imaging?  I have a good ray tracing background,
and I'm interested in that field.  Could you point me to some sources?  Or
better yet, if you have any experience, do you want to talk about what's
going on or what you're working on?"	1	comp.graphics	07/11/20 10:48 AM
10186	"



There is a library of map projections in:

    charon.er.usgs.gov

in"	1	comp.graphics	07/11/20 10:48 AM
10221	": We are interested in purchasing a grayscale printer that offers a good
: resoltuion for grayscale medical images.  Can anybody give me some
: recommendations on these products in the market, in particular, those
: under $5000?

: Thank for the advice."	1	comp.graphics	07/11/20 10:48 AM
10296	"Hi,

well I have opened up a FTP site for getting the latest software drivers
for Genoa graphics cards.

Here is how to access it:

ftp 192.109.42.11
login:ftp
password:ftp
cd pub/genoa
ls -l
binary
prompt
hash

(now if you wanna have the latest drivers for the 7900 board)

cd 7000series
mget *

quit

This is the sequence to get the drivers.

If you have any further question, please email me."	1	comp.graphics	07/11/20 10:48 AM
10336	"

On a related topic, I have been searching (with no success)
for a specification of the Enhanced Metafile format.  I have
the original WMF format (Graphics File Formats, Levine et al),
but no info on the 32 bit version.

Any pointers ?
"	1	comp.graphics	07/11/20 10:48 AM
10360	"Read Issue #2 of Wired Magazine.  It has a long article on the ""hype"" of
3DO.  I've noticed that every article talks with the designers and how
""great"" it is, but never show any pictures of the output (or at least
pictures that one can understand)

"	1	comp.graphics	07/11/20 10:48 AM
10365	"I need a complete list of all the polygons
that there are, in order.

I'll summarize to the net.


--------------------------------------------------------
   ""If only I had been compiled with the '-g' option."""	1	comp.graphics	07/11/20 10:48 AM
10400	"This article was probably generated by a buggy news reader.
"	1	comp.graphics	07/11/20 10:48 AM
