sentence	label
yet permits laughter 	1
marked by acute writing and a host of splendid performances . 	1
some serious suspense 	1
an eerily suspenseful , deeply absorbing piece that works as a treatise on spirituality as well as a solid sci-fi thriller 	1
salton sea surprisingly engrossing 	1
can open the door to liberation . 	1
another best of the year selection . 	1
exceptional lead performances 	1
positive impression 	1
that heralds something special 	1
dreamy 	1
the animated sequences are well done and perfectly constructed to convey a sense of childhood imagination 	1
the qualities 	1
get the impression that writer and director burr steers knows the territory 	1
's good to see michael caine whipping out the dirty words and punching people in the stomach again . 	1
sweetheart 	1
it still works . 	1
some writer dude , i think his name was , uh , michael zaidan , was supposed to have like written the screenplay or something , but , dude 	1
a well paced and satisfying little drama 	1
loves 	1
because it was so endlessly , grotesquely , inventive 	1
wrenching performances 	1
kids , spirit 	1
escapes the precious trappings of most romantic comedies , infusing into the story very real 	1
unlike so many other hollywood movies of its ilk 	1
a perceptive , good-natured movie 	1
keep the movie slaloming through its hackneyed elements with enjoyable ease 	1
it 's nice to see piscopo again after all these years 	1
the best of a growing strain of daring films 	1
gripping portrait 	1
it 's actually watchable 	1
an ebullient tunisian film about the startling transformation of a tradition-bound widow who is drawn into the exotic world of belly dancing . 	1
his films 	1
festival 	1
, thought-provoking film 	1
takes off in totally unexpected directions and 	1
is a genre-curling crime story that revives the free-wheeling noir spirit of old french cinema . 	1
can only point the way -- but thank goodness for this signpost 	1
a celebrated wonder in the spotlight 	1
a technically superb film , 	1
to maintain both a level of sophisticated intrigue and human-scale characters that suck the audience in 	1
assured , glossy and shot through with brittle desperation 	1
off-beat and fanciful 	1
its exquisite acting , inventive screenplay , mesmerizing music , and 	1
charlotte sometimes is a gem . 	1
so skeeved out that they 'd need a shower 	1
can outgag any of those young whippersnappers making moving pictures today 	1
epic treatment of a nationwide blight 	1
fresh-faced 	1
mr. nelson has made a film that is an undeniably worthy and devastating experience . 	1
worth a recommendation 	1
bigger 	1
our best achievements and other times 	1
sandra bullock and hugh grant make a great team , 	1
in private 	1
has a caffeinated , sloppy brilliance , sparkling with ideas you wish had been developed with more care , but 	1
makes the banger sisters a fascinating character study with laughs to spare 	1
invigorating about 	1
's mildly entertaining , 	1
it 's about family 	1
life and love 	1
a twist 	1
with leonine power 	1
quiet , patient and tenacious as mr. lopez himself 	1
to set and shoot a movie at the cannes film festival 	1
a smoother , more focused 	1
are relegated to the background -- a welcome step forward from the sally jesse raphael atmosphere of films like philadelphia and american beauty . 	1
zealand coming-of-age movie 	1
dramatize life 's messiness from inside out , in all its strange quirks 	1
p.t. anderson understands the grandness of romance and how love is the great equalizer that can calm us of our daily ills and bring out joys in our lives that we never knew were possible 	1
rises above superficiality . 	1
a sort of geriatric dirty harry , which will please eastwood 's loyal fans -- and suits the story , wherein our hero must ride roughshod over incompetent cops to get his man 	1
masterful british actor ian holm 	1
the hearts and minds 	1
deemed important enough to make a film in which someone has to be hired to portray richard dawson 	1
-- that you should never forget 	1
more than ably 	1
is a monumental achievement 	1
comedic writing 	1
humorous and touching . 	1
it 's easy to love robin tunney 	1
i like that smith , he 's not making fun of these people , he 's not laughing at them . 	1
a guilty-pleasure , daytime-drama sort 	1
more graceful way 	1
will turn out 	1
perfect material 	1
gooding is the energetic frontman , and it 's hard to resist his enthusiasm , even if the filmmakers come up with nothing original in the way of slapstick sequences . 	1
offbeat humor , amusing characters , and a happy ending 	1
there are laughs aplenty , and 	1
lifted from terry gilliam 's subconscious , pressed through kafka 's meat grinder and into buñuel 's casings 	1
that should attract upscale audiences hungry for quality and a nostalgic , twisty yarn that will keep them guessing 	1
excited about on this dvd 	1
should have a stirring time at this beautifully drawn movie 	1
as the remarkable ensemble cast brings them to life 	1
many of the things that made the first one charming 	1
beautiful paean 	1
entertaining and , ultimately , more perceptive 	1
begins like a docu-drama but builds its multi-character story with a flourish . 	1
dickens ' wonderfully sprawling soap opera , the better 	1
the film is , arguably , the most accomplished work to date from hong kong 's versatile stanley kwan . 	1
a treatise on spirituality as well as a solid sci-fi thriller 	1
an all-around good time at the movies 	1
touched by the film 's conviction 	1
a spoof comedy 	1
pointed , often tender , examination 	1
touching reflection 	1
a smartly directed , grown-up film 	1
show-stoppingly hilarious , but scathingly witty 	1
this fascinating portrait of a modern lothario 	1
put together a bold biographical fantasia 	1
slow and ponderous , but rohmer 's drama builds to an intense indoor drama about compassion , sacrifice , and christian love in the face of political corruption . 	1
though the film is well-intentioned , one could rent the original and get the same love story and parable . 	1
an incredibly thoughtful , deeply meditative picture 	1
sharp comedy , old-fashioned monster movie atmospherics , and genuine heart 	1
and satirical touches 	1
a bracing truth that 's refreshing after the phoniness of female-bonding pictures like divine secrets of the ya-ya sisterhood 	1
a heartbreakingly thoughtful minor classic , the work of a genuine and singular artist . 	1
a powerful sequel and one of the best films of the year . 	1
as well-written as sexy beast , not as gloriously flippant as lock , stock and two smoking barrels , but stylish and moody and 	1
a legendary professor 	1
is magnetic as graham 	1
has a bracing truth that 's refreshing after the phoniness of female-bonding pictures like divine secrets of the ya-ya sisterhood . 	1
deserves a place of honor next to nanook as a landmark in film history . 	1
to watch too many barney videos 	1
be able to look away for a second 	1
heartfelt performances 	1
a legacy 	1
smoky and inviting 	1
the wisdom and humor 	1
saw the potential success inherent in the mixture of bullock bubble and hugh goo 	1
the intoxicating fumes and emotional ghosts of a freshly painted rembrandt 	1
coen brothers 	1
no doubt intended the film to affirm love 's power to help people endure almost unimaginable horror 	1
well , it probably wo n't have you swinging from the trees hooting it 's praises , but it 's definitely worth taking a look . 	1
a wonderful tale of love and destiny 	1
the fourth `` pokemon '' is a diverting -- if predictable -- adventure suitable for a matinee , with a message that cautions children about disturbing the world 's delicate ecological balance . 	1
makes a meal of it 	1
most amazing super-sized dosage 	1
laugh-a-minute crowd pleaser 	1
the opulent lushness 	1
( allen ) manages to breathe life into this somewhat tired premise . 	1
went back 	1
good film 	1
a simplistic narrative and 	1
finely written 	1
attentive 	1
a canny crowd pleaser , 	1
real and amusing 	1
a dependable concept 	1
very light 	1
some good material in their story about a retail clerk wanting more out of life 	1
transporting is that it 's also one of the smartest 	1
reminiscent of gong li and a vivid personality 	1
to convince almost everyone that it was put on the screen , just for them 	1
downright intoxicating 	1
with ` bowling for columbine , ' michael moore gives us the perfect starting point for a national conversation about guns , violence , and fear . 	1
energetic 	1
's the inimitable diaz , holding it all together . 	1
bloody beauty as vivid 	1
long and eventful 	1
, after only three films , director/co-writer jacques audiard , though little known in this country , belongs in the very top rank of french filmmakers 	1
has considerable charm 	1
for its extraordinary intelligence and originality 	1
good-bad that makes eight legged freaks a perfectly entertaining summer diversion 	1
kids will love its fantasy and adventure 	1
, to my great pleasure , 	1
one of the most entertaining bonds in years 	1
the moral shrapnel and mental shellshock will linger long after this film has ended . 	1
been written so well , that even a simple `` goddammit 	1
to address his own world war ii experience in his signature style 	1
from others in its genre in that it is does not rely on dumb gags , anatomical humor , or character cliches 	1
draws on an elegant visual sense and a talent 	1
see a movie with its heart 	1
delivers a powerful commentary on how governments lie , no matter who runs them 	1
an admirable reconstruction of terrible events 	1
's a tribute to the actress , and to her inventive director 	1
as john ritter 's glory days 	1
fights a good fight 	1
is god 	1
floating narrative 	1
stand in future years as an eloquent memorial to the world trade center tragedy 	1
does pack some serious suspense . 	1
gripping humanity 	1
's no surprise that as a director washington demands and receives excellent performances , 	1
bound 	1
see the forest for the trees 	1
's a feel-good movie about which you can actually feel good 	1
for one splendidly cast pair 	1
are ... impeccable throughout . 	1
driven by a fantastic dual performance from ian holm ... the film is funny , insightfully human and a delightful lark for history buffs 	1
horror/action hybrid 	1
of the finest films of the year 	1
lives up to the stories and faces and music of the men who are its subject . 	1
that at the very least has a spark of life to it -- more than you can say for plenty of movies that flow through the hollywood pipeline without a hitch 	1
director paul cox 's unorthodox , abstract approach to visualizing nijinsky 's diaries is both stimulating and demanding . 	1
much needed 	1
jones and snipes are enthralling 	1
that this is a serious work by an important director who has something new to say about how , in the flip-flop of courtship , we often reel in when we should be playing out 	1
participation 	1
such master screenwriting comes courtesy of john pogue , the yale grad who previously gave us `` the skulls '' and 	1
still fun and enjoyable 	1
a completely spooky piece of business that gets under your skin and , some plot blips aside , 	1
to please audiences who like movies that demand four hankies 	1
down-to-earth bullock 	1
is an accuracy of observation in the work of the director , frank novak , that keeps the film grounded in an undeniable social realism . 	1
proves once again he has n't lost his touch , bringing off a superb performance in an admittedly middling film 	1
one-hour mark 	1
the first bond movie in ages that is n't fake fun 	1
not constant bloodshed 	1
you can take the grandkids or the grandparents and never worry about anyone being bored 	1
overwhelmingly 	1
spanning nearly three decades of bittersweet camaraderie and history , in which we feel that we truly know what makes holly and marina tick 	1
grows 	1
as it does because ( the leads ) are such a companionable couple 	1
caliber 	1
balanced film 	1
excites the imagination and tickles the funny bone 	1
is built on a potentially interesting idea 	1
been kind enough to share it 	1
liked a lot of the smaller scenes 	1
continues to cut a swathe through mainstream hollywood , while retaining an integrity and refusing to compromise his vision . 	1
there 's real visual charge to the filmmaking , 	1
a river of sadness that pours into every frame 	1
at existing photos 	1
gangs excels in spectacle and pacing . 	1
we want the funk - and this movie 's got it 	1
creates a fluid and mesmerizing sequence of images to match the words of nijinsky 's diaries . 	1
devos and cassel have tremendous chemistry -- their sexual and romantic tension , while never really vocalized , is palpable . 	1
tv 	1
an entertaining british hybrid of comedy , caper thrills and quirky romance . 	1
demonstrating vividly 	1
it 's sweet and fluffy at the time , 	1
marks an encouraging new direction for la salle . 	1
a powerful , inflammatory film 	1
favor of tradition and warmth 	1
begins on a high note and 	1
has much to recommend it 	1
a vibrant , colorful , semimusical rendition 	1
a simple tale 	1
` it 's like having an old friend for dinner ' . 	1
this amiable picture 	1
that keeps dickens evergreen : the exuberant openness with which he expresses our most basic emotions 	1
saves this deeply affecting film 	1
cold , nervy and memorable 	1
manages to nail the spirit-crushing ennui of denuded urban living without giving in to it . 	1
the interviews that follow , with the practitioners of this ancient indian practice , are as subtle and as enigmatic 	1
insanely hilarious 	1
surprise us 	1
relative modesty 	1
coppola , along with his sister , sofia , is a real filmmaker 	1
remove spider-man the movie from its red herring surroundings and it 's apparent that this is one summer film that satisfies . 	1
, if good-hearted , movie . 	1
no pastry is violated 	1
i 'll buy the soundtrack . 	1
hardly an objective documentary , but it 's great cinematic polemic 	1
to the genre and another first-rate performance 	1
an adventurous young talent 	1
predictable in the reassuring manner of a beautifully sung holiday carol 	1
intricate plot 	1
as i laughed throughout the movie 	1
a moral tale with a twisted sense of humor 	1
is the best ` old neighborhood ' project 	1
make italian for beginners worth the journey 	1
most good-hearted 	1
a chilling tale of one of the great crimes of 20th century france 	1
a competent , unpretentious entertainment destined to fill the after-school slot at shopping mall theaters across the country . 	1
poignant and funny 	1
thanks to a small star with big heart 	1
it 's a glorious spectacle like those d.w. griffith made in the early days of silent film . 	1
if you 're a fan of the series you 'll love it and probably want to see it twice . 	1
accents so good 	1
a classy , sprightly spin on film 	1
an original 	1
a thing that already knows it 's won 	1
as punching bags 	1
nothing to sneeze at these days 	1
good-natured 	1
's both degrading and strangely liberating to see people working so hard at leading lives of sexy intrigue , only to be revealed by the dispassionate gantz brothers as ordinary , pasty lumpen 	1
brought to life on the big screen 	1
an entertaining movie 	1
is a very funny , heartwarming film . 	1
that gets under your skin 	1
be half as entertaining as it is 	1
a rollicking adventure for you 	1
ethics 	1
that rare animal known as ' a perfect family film 	1
other feel-good fiascos like antwone fisher or the emperor 's club any time 	1
with real world events 	1
mcgrath has deftly trimmed dickens ' wonderfully sprawling soap opera , the better to focus on the hero 's odyssey from cowering poverty to courage and happiness . 	1
it 's got all the familiar bruckheimer elements , and schumacher does probably as good a job as anyone at bringing off the hopkins/rock collision of acting styles and onscreen personas 	1
acceptable , occasionally very enjoyable 	1
the spy kids franchise establishes itself as a durable part of the movie landscape : a james bond series for kids . 	1
vibrantly colored and beautifully designed , metropolis is a feast for the eyes . 	1
with a deft sense of humor about itself , a playful spirit and a game cast 	1
has a dashing and resourceful hero ; a lisping , reptilian villain ; big fights ; big hair ; lavish period scenery ; and a story just complicated enough to let you bask in your own cleverness as you figure it out . 	1
through their consistently sensitive and often exciting treatment of an ignored people 	1
the picture uses humor and a heartfelt conviction to tell a story about discovering your destination in life , but also acknowledging the places , and the people , from whence you came . 	1
's remarkable procession of sweeping pictures that have reinvigorated the romance genre 	1
manages the rare trick of seeming at once both refreshingly different and reassuringly familiar 	1
daft by half ... but supremely good natured 	1
much power 	1
this picture 	1
increasingly diverse french director 	1
save their children 	1
that 's old-fashioned in all the best possible ways 	1
surprisingly touching 	1
come along that turns me into that annoying specimen of humanity that i usually dread encountering the most - the fanboy 	1
an obvious rapport with her actors 	1
existential exploration 	1
road movie , coming-of-age story and political satire 	1
commercialism all in the same movie ... without neglecting character development for even one minute 	1
amazing 	1
have an opportunity to triumphantly sermonize 	1
open-ended questions 	1
like brosnan 's performance 	1
sense is a movie that deserves recommendation 	1
the road 	1
phrase ` life affirming ' 	1
to the film 's music 	1
and dog lovers 	1
moving tale 	1
oddly humorous to tediously sentimental 	1
grabs you in the dark and shakes you vigorously for its duration . 	1
it 's the type of film about growing up that we do n't see often enough these days : realistic , urgent 	1
has been 	1
does its best to work us over , with second helpings of love , romance , tragedy , false dawns , real dawns , comic relief , two separate crises during marriage ceremonies , and the lush scenery of the cotswolds . 	1
told well by a master 	1
a show forged in still-raw emotions 	1
captivates 	1
the filling 	1
it 's mildly interesting to ponder the peculiar american style of justice that plays out here , but 	1
angelina jolie 's surprising flair for self-deprecating comedy 	1
psychedelic devices , special effects and backgrounds , 	1
a film really has to be exceptional to justify a three hour running time , and 	1
