Unnamed: 0	sentence	label	university
831	 Date Sun Nov GMT Server Tue Apr GMT Student Projects Student Projects and school year Cornell Theory Center and Department of Computer Science The student projects listed below result from work performed for Special Investigations in Computer Science or for Independent reading and Research Most of the projects were extensions of the language IBM Visualization Data Explorer The students wrote code to construct new modules for use with Data Explorer Some projects used DX for visualization Others were direct applications The projects shown here were done for Bruce Land module to produce fractal landscapes by Jonathan Alferness Parallel trace visualization by Daniel Herman module to produce plants using by Alerk Amin Keyboard Systems Study by Simonetta Rodriguez Plant Geometry Generator by Chen PEEK polytope visualization by cross section and projection by Gordon Kindlmann Visualization of Dinosaur Egg by Jennifer Moyer blobby modeler for Data Explorer by Huang DX to WebOOGL converter by Felix Lung and David Wu LZW compression modules for DX by Chen NTSC simulator modules for DX by Hung Chen and Lin DX to VRML object translator module by Chris Kline Krieging Interpolator module for DX by Chaoyi Lang An improved volume rendering module for DX by Robert Amidon Fractal surface modules by William Nell rubber sheet simulator for DX by Chris Kline See also Cornell Theory Center Examples of visualization work from CTC final projects Cornell Theory Center Last updated by Bruce Land	other	cornell
832	 Server Date Monday GMT Wednesday GMT Homework	other	cornell
833	 Server Date Sunday GMT Thursday GMT The PREDATOR Project The PREDATOR DBMS Project Contents What is PREDATOR Paper describing the Enhanced Abstract Data Type paradigm Code design of PREDATOR How to install PREDATOR Tips on system development Coding conventions Testing Acknowledgements What is PREDATOR The PREDATOR database system PRedator Enhanced DAta Type DBMS is an DBMS built as research prototype to study how complex data types should be supported Existing technology is based on the notion of Abstract Data Types ADTs each data type is encapsulated through well known interface and the database system maintains an extensible table of ADTs Each ADT provides bunch of methods that can be applied from within an SQL query to operate on ADT values The PREDATOR system recognizes that the cost of ADT operations can dominate database performance Consequently the ADT notion is enhanced so that each data type can maintain use that for optimizing operations on the ADT and apply optimizations on expressions involving concatenations of ADT operations Further each data type can provide query language in which complex operations on that type can be expressed This Enhanced Abstract Data Type paradigm is the basic technology in PREDATOR Providing the support for this paradigm requires fundamental redesign of many components of traditional DBMS The purpose of PREDATOR is to fully explore the idea and to see how queries involving complex object expressions can be further optimized by exploiting interactions between The current focus of work is to build support for several different data types each of which can independent of the others The paradigm The paradigm is explained in detail in technical report also being submitted as paper to ACM SIGMOD This document also describes the architecture of PREDATOR the interesting design issues possible extensions of the current technology and open problems for future research System code structure The detailed code design is described here This may not always be upto date because the code base is constantly being updated For most students in you will only need to concentrate on the portion of the design document dealing with the SQL engine the portion dealing with new data types Installation instructions These instructions are only for Cornell students For others PREDATOR is not yet publicly available piece of software but it will be in few months Here are the installation instructions and some quick tests you can run System Development Look here for some tips on system development in PREDATOR Coding conventions When adding to PREDATOR it is crucial that you follow the same coding conventions that have been used relatively uniformly throughout the code Click here to get to list of dos and The document also tells you how to use RCS simple source code control mechanism used to manage the distribution of PREDATOR code Testing Initially after installing your code you should try some quick tests On more regular basis as you add code you should run test suite that is being developed for PREDATOR Details of this test suite and how to run it are here Acknowledgements PREDATOR is built using the SHORE storage manager as the data repository	other	cornell
834	 Server Date Sunday GMT Wednesday GMT Kristen Summers Logical Structure Types Toward Taxonomy of Logical Document Structures In Electronic Publishing and the Information Superhighway Proceedings of the Dartmouth Institute for Advanced Graduate Studies DAGS pages Boston May Abstract The automated discovery of logical structure in text documents is an important problem that has recently received good deal of attention it can enable the creation of flexible and sophisticated document manipulation tools that will greatly increase the impact of electronic documents This paper addresses aspects of the nature of these logical structures in order to develop categories of structures that reflect the variance in requirements for discovery and the variance in significance for applications complete taxonomy is not developed but relevant attributes are identified in three forms of categorization fundamental based on structure definitions discovery based on required observables to find structures and usage based on roles structures play in applications The attributes themselves are independent of the choice of particular logical structures to consider in given application and their direct implications are discussed You can view the full postscript file view an html version at the conference papers site or return to my home page	other	cornell
835	 Server Date Sundacp No match GMT Monday GMT Applet Voronoi Diagram Delaunay Triangulation If you were running Web browser such as Netscape then you would see Voronoi Diagram Delaunay Triangulation here The mouse Click the mouse in the drawing region to add new sites to the Voronoi diagram or Delaunay triangulation The Voronoi Diagram and Delaunay Triangulation checkboxes These toggle between the Voronoi diagram and the Delaunay triangulation Your current set of sites remains the same for both diagrams The Clear button Press this to begin new diagram with no sites The Show Empty Circles button Press this to see the empty circles for your set of sites Each Voronoi vertex or Delaunay triangle has corresponding empty circumcircle What is it The Voronoi diagram has the property that for each site clicked with the mouse every point in the region around that site is closer to that site than to any of the other sites The Delaunay triangulation is the geometric dual of the Voronoi diagram Alternately it can be defined as triangulation of the sites with the additional property that for each triangle of the triangulation the circumcircle of that triangle is empty of all other sites These closely related data structures have been found to be among the most useful data structures of the field of Computational Geometry Additional Information The actual data structure here is Delaunay triangulation The Voronoi diagram is built from the Delaunay triangulation The Delaunay triangulation is built within large triangle whose vertices are well That why in the Delaunay triangulation there are lines heading off to the upper left the upper right and down This technique makes the code simpler since otherwise additional code would be needed to handle new sites that are outside the convex hull of the previous sites The algorithm To insert new site we walk across the triangulation starting from the most recently created triangle until we find the triangle that contains the new site This triangle and any adjacent triangles that contain this new site in their circumcircle are eliminated and the resulting empty spot is retriangulated This technique is commonly called the Algorithm The expected time to insert new site is roughly where is the current number of sites Author Paul Chew chew	other	cornell
836	 Server Date Sunday GMT Tuesday GMT UNIMEDIA zum Einsatz multimedialer Techniken in der Lehre an der TH Darmstadt FB Informatik Wolfgang Henhapl FB Informatik Datenbanken Alejandro Buchmann FB Maschinenbau Praktikum zum Arbeiten mit parametrischen Rainer Anderl zum Einsatz multimedialer Techniken in der Lehre an anderen Paderborn Hypermedia die Ausbildung Verteiltes Lehren und Lernen WWW Conference Workshop Teaching Learning with the Web und Kostenrechnung Online HIS Hannover GmbH Dokumentation Lehrens und Lernens an Hochschulen der HIS GmbH Symposion der Gesellschaft Informatik Hypermedia in der und Weiterbildung vom bis zum Oktober Die Liste wird durch Ihre Beteiligung Schicken Sie uns Ihre Hinweise	other	cornell
837	 Date Sun Nov GMT Server Thu Jun GMT CS Final project animation Computer Science Cornell University Final Project Animations These animations were submitted as final class projects by students in Computer Science Cornell University during the through spring semesters This course provides an introduction to the principles of interactive computer graphics and scientific visualization Topics include and graphics algorithms perspective transformations and algorithms parametric surfaces lighting models image synthesis and application to scientific data analysis They were created using IBM Data Explorer The instructor is Bruce Land Animation from Maximum mpeg size is Mbytes average is Numbers are for reference and indicate no other ordering USS Hornet mpeg and description Mt Cyclone virtual Coaster mpeg and description Shadows mpeg and description DIDI the magic helmet mpeg and description The unabomber fatal mistake mpeg The Magic mpeg and description Ignag the one with whiskers mpeg and description Judgement Day mpeg and description Godzilla Megalon In Game of Chess mpeg and description Veritech Battle mpeg and description Typical Day on the Plains mpeg and description Enemy Invasion mpeg and description Tanks on Fire mpeg and description Nuke mpeg Barney Must Die The Future of Dragon Day mpeg and description Cornell mpeg and description Intergalactic Journey mpeg and description James Blob Saves Orphange mpeg and description Ride To Heaven mpeg and description Robbie vs the Daleks mpeg and description Attack of the fly mpeg and description The HEAD mpeg and description Pinball mpeg and description My Dixie Wrecked mpeg and description Origami Dinosaur Park mpeg Transformer from Hell to Heaven mpeg and description Captain Kirk has bad day mpeg and description Springtime in Ithaca mpeg and description Spring SnoSkiing mpeg and description Welcome to Rebel Attack mpeg and description mpeg and description Annihilation mpeg and description Conehead goes jogging mpeg and description Crew Boat Rowing on Lake mpeg and description Animation from Phoenix Rejuvenation bird is reborn Mbyte The Penalty Shot hockey player scores in breakaway play Orientation of the player body and hands are calculated from the trajectories of the puck and body Mbyte HOTH An ATAT from StarWars Mbyte Empire Strikes Back The Opening Battle starwars saga with bit of lab humor at the end Mbyte Knight Rider Kitt Karr Part III An automobile duel Mbyte Race driver view of car race Mbyte Dogfight dogfight between carefully modelled and Spitfire Mbyte House Design house is built Mbyte MacroMouse in The Hallway of Death spoof on certain games Mbyte Demento the Robot robot which rebuilds itself Mbyte Head Trip human head in strange surroundings Mbyte Riding Bike detailed bike and rider The bike includes spokes chain and pedals Mbyte Water Wonderful World diver hunts for treasure Mbyte Fly by the Pool Side fly trys to avoid pool cue Mbytes Fasten Your Seat Belt car crash with realistic crumpling Mbyte Trotting Quadraped Horse The title says it all Mbyte VR Trooper robot which changes shape Mbyte House of Lost Dreams Under Construction An accurately modelled house from actual plans Mbyte Bungee Jumper jumper who meets tragic end Mbyte As Time Goes By traditional alarm clock Mbyte Outpost StarWars scene Mbytes Dandelion dandelion grows goes to seed and blows away all in single day Mbyte Tank War An alogrithmically controlled tank battle The tank detects the terrain it starts on then follows streamline down the hillside while keeping its cannon aimed correctly Mbyte Voyager Journey Home spacecraft returns to earth Mbyte Surreal Descent octopus lands in bad spot Mbyte Silicon Frog frog with serious thirst who trys to hijack beverage truck with his tongue Mbyte The Match robot volley ball match Mbyte Rower at Sunrise person rowing shell on Cayuga inlet Mbyte Space Shuttle shuttle blastoff with volume rendered exhaust smoke Mbyte Light Death Insect meets streetlight Mbyte Tunnel of Doom exploration of very dangerous place Mbyte be Back rocket launch which includes very convincing thrust flame and Earth Mbyte It Bug not Spider An animation combining heirarchally modelled motion of bug with the motion of rubber sheet The shape of the rubber sheet was solved for each frame using Laplace equation with constraints derived from the bug position Mbyte The Great Space Coaster simulation of camera riding in roller coaster on the moon The coaster is an arbitrary parametric curve specified at runtime Mbyte Animation from Bubblebee Mbytes bumblebee with texture mapping Juggle Mbytes An invisible juggler Weird Science Mbyte From dragonfly to butterfly Virtual Fight Mbytes Choreography of two figures Day at the Pool Mbytes Particle systems at the pool Rad Spider Mbytes spider and her web GIS Mbytes Real GIS data of the Ithaca area and the airport Death Trek Mbytes Star Trek Death Star Drive Mbytes Oceanside driving Flight Mbytes flock of birds and parachute over real terrain Flush Mbytes Follow bug down the drain HBO Mbytes of the Observatory Hoop Mbytes Robot basketball Pursuit Mbytes running figure Race Mbytes racetrack and spectators Stage Robot Mbytes robot puts on show Tour of the Solar System Mbytes Fly through the whole solar system Related Topics MPEG software MPEG FAQ How to MPEG movies UNIX An Introduction to IBM Data Explorer DX Visualization at the Theory Center Comments about Theory Center online documents are welcome and may be sent to Last modified Dwyer Copyright Statement	other	cornell
838	 Date Mon Dec GMT Server Wed Mar GMT Lab CS Laboratory Using virtual camera Introduction This exercise introduces the concept of virtual camera The virtual camera is set of transforms which takes representation of set of objects and arranges for them to be shown in window By analogy film camera transforms the world into fixed size image viewed from certain point with certain focal length of lens For virtual camera we will need to specify where the camera is where it is pointed the width of the field of the camera and perhaps other parameters which real camera can not have clip planes or variable aspect ratio Procedure First you need to download several example files To do this click on each of the filenames shown below When the text window opens use the save as option to put the file in your own directory Name each file with the same name as shown below Open the program and its control panel When you execute it you will see that two image windows are opened One is controlled by the familiar Image module The other is controlled by Camera and Display module The Camera module gives you explicit control of the viewing parameters Whereas the image module always points at the scene by default an explicit Camera can point anywhere you want and can be controlled by the program itself On the control panel switch the selectors to the Animate position and run the sequencer The position of the Camera the from parameter and the up direction are now function of time The contents of the two compute modules which control the camera are shown here Bugs found as of In the program fragment hyperlink replace approxUP with norm approxUP in the second compute module expression Assignment Model TV sitting on table next to simple still life Model TV camera floating in space chassis lens tube lens Define interactors to control the position point up direction and zoom angle of the TV camera Use these interactors to orient the TV camera in space and to control Camera module to produce the image the TV camera would see Put the image on the front of the modeled TV as shown in the image below The cameraINscene program mirror is very similar to the TV set You will need to convert the control interactors into rotations and translations of the TV camera The Transform module allows you to rotate by an arbitrary set of basis vectors program fragment helps to explain how to take the three input vectors to from up and convert them to camera rotation matrix Your program does not need to show the recursive image if the camera happens to be looking at the TV screen See image below right It is more important to be able to control the camera in space and show the resulting image than to make fancy TV set or camera model Some results from Some results from Be prepared to demo your TV program during section for maximum of minutes You will be graded on the correctness of the camera control and the readability of the program You must document your code Layout small groups of modules which fit on one screen and connect them to other groups with transmitters You should use macros and comments in the Notation field of each module so that you and the grader can understand the program Control panels if any should be well organized labeled and with the appropriate numeric ranges The Lab grading guide will be filled out by consultant during section to evaluate your work Back to Main Page Go to Lab Last modified Land Copyright Statement	other	cornell
839	 Server Date Sunday GMT Friday GMT home sweet home the glass house what to be found altavista yahoo excite hyperreal the onion red meat cd world olestra haiku dan brown snowman last updated aug	other	cornell
840	 Server Date Monday GMT Tuesday GMT People at the Design Research Institute People at the Design Research Institute Frank Adelstein Harry Barshatzky Lois Brown Mike Cavanaugh Jim Davis Hrishikesh Dixit Srikanth Kannapan Matthew Morgenstern Suxuan Liu Greg Zack	other	cornell
841	 Server Date Monday GMT Monday GMT Schedule Course Schedule Key exp attendence is expected Class will be devoted to covering new material opt attendence is optional Class will be devoted to answering questions students raise about the current assignment tba Class contents has not yet been decided Date Contents exp Few words on programming make www Intro to CHIP exp CHIP Interface Demo in SUN LAB Discuss and assign phase due opt exp Phase due Assign and discuss phase due exp Discuss phase details Fall Break exp Discuss more phase opt Question Session opt Question Session exp Assign and discuss phase due opt Discuss phase details tba tba opt Last chance to ask phase questions much needed vacation	other	cornell
842	 Server Date Sunday GMT Friday GMT my life at the keyboard Computers have been part of my culture all my life My father worked for IBM Every so often we visit him at work and see the huge computer rooms Sometimes he bring home pieces of computers for us to see But had no idea what these things really did They were just cool looking Sometime when was or my father brought home some IBM documentation on programming languages and flowcharting tried to read them but they did not make any sense to me but this is not surprising since IBM is exactly famous for clearly written documentation In came to MIT During the first few weeks went on tour of the MIT Artificial Intelligence Laboratory which in those days included the Logo Lab do remember why went on the tour but remember that was with several other freshmen with whom lived at my fraternity but ca recall if we were all together at the AI Lab because we were together as new members of the frat or whether came to join that frat because of liking the people met at the AI Lab The former seems more likely especially since the house had strong representation at the AI Lab In any event we were playing with Logo and were left pretty much alone we had to figure it out by ourselves We had lot of fun with it So as an undergraduate would sometimes come to the AI Lab to play or hack with Logo and began to learn to program remember anyone teaching me think we must have taught each other Sometimes would try to use Lisp on the but it was too mysterious for me to figure out That summer worked for IBM as an operator position calling for about as much skill as an espresso maker But in my spare time at work was allowed to use the computer language APL and this time found textbook for the language so was able to learn some of it still had no idea how languages actually worked just used them In my sophomore year took the course which is the ancestor of the course now known as This course explained how computer language could be designed using simpler language as building blocks It also tried to give us some sense of the ideas of modularity and top down design and most crucially the idea of abstraction that one can make program which represents some concept or set of agreements and thereafter use it without needing to know how the concept was implemented The program becomes black box whose internal details are irrelevant Later that year took second course which explained how the simplest sorts of computer languages machine language could be implemented by hardware circuits was now able to understand computer programming down to the level of individual logic gates if wanted to This reinforced my sense of the value of keeping different levels separate in order to build large complex structure Later though would learn that one of the hardest problems is deciding where to draw the modularity lines and that putting one borders in the wrong place makes system slow and difficult to use The next major step in learning programming was student job at the Architecture Machine Group which is an ancestor of the Media Laboratory In those days group of students at the ArcMac were developing new operating system for use around the lab The operating system being new was full of bugs and these in turn demanded that there be constructed many software tools for examining the structures used by the program had the opportunity to look over the shoulders of those who were more experienced and even to use the tools bit to poke around It was while using one of these tools that suddenly understood that there is no actual meaning in the patterns of binary ones and zeros in machine and no significant difference between the information on disk and in the machine memory given region of memory can be an instruction or number or letter or picture The difference is solely matter of interpretation This was perhaps the biggest aha in my life and was happy that other people were around who could understand it and why it mattered It was while working at this same job that began to think not just about how to make program do something but how to make it easy for someone else to use This was also step towards being professional programmer worker who makes artifacts for others to use not just for own delight in making it It was also during this time that also began to be good enough designer that other people started taking my ideas for design and function seriously After graduated began to work in the real world as programmer My first job was at Imlac in Needham MA The Imlac was minicomputer what you call workstation now that was sort of an expanded with built in vector display processor It was programmed in assembly language Imlac big product was phototypsetting system CES which took advantage of the raster graphics to offer kind of WYSIWYG interface for the typesetting This was before laser printers kept this first job only year and then moved to new job with the Honeywell Multics Multics is an operating system of great historical importance It was first developed as partnership by MIT and General Electric as an experiment in practical very large system At the time it was the very cutting edge of the state of the art in computer science By the time joined the Multics group those days were past but the group retained some measure of pride and still had very high standards even though time had passed them by learned several important ideas from working with the Multics people First my understanding of interface the relation between program and user expanded to include the idea that the user might be another programmer It was important to make programs as building blocks by programmers whose needs you could not expect to easily anticipate second idea was that programs were meant to be read by people as well as machines The Multics group had developed programming process which required that all modification to the system be described and justified to group of senior programmers before being written and be read by some person other than the author before being installed This was necessary because Multics was far too large for any single person to understand it The coordination that this review board provided kept Multics stable and consistent as it grew and changed for more than years Though Multics is now nearly forgotten it set mark for software quality never equalled Working with Multics taught me to be careful in my designs to always to allow room for unanticipated future changes and to expect people to read my programs In my work at Multics came to know many people but one of particular note was Bernie Greenberg Bernie was one of the most brilliant programmers have ever met In addition he was very talented musician playing both rock guitar and baroque harpsichord with equal ease and he spoke several languages Bernie also me to Lisp At that time the MIT Artificial Intelligence Laboratory was developing the first Lisp Machines and Bernie was friends with several of the key workers on this project learned Lisp from Bernie not long before he left Multics to join new startup company to commercialize the Lisp Machine soon left as well to join Logo Computer Systems new firm which intended to implement version of Logo for the Apple II home computer Logo Computer Systems was the first time was ever with startup firm Instead of the formal regulations of Multics was with an adhoc group which included several close friends and lovers as well as some bizarre personalities At LCSI we worked very very hard because we knew that money was in short supply We would often work for to hours in row We did almost all our work in Lisp on Lisp Machines and gradually became an expert with this language In the end we managed to produce our product on time but then most of us left the company as result of political battles with the higher management This turned out to be blessing though because Alan Kay had just gone to Atari which was then quite rich and Alan was setting up research labs in California and Cambridge Almost the entire Boston staff of LCSI came to form the Atari Cambridge Research Center Atari gave us money to design the best work environment we could think of and freedom to work on problems that interested us Not only was able to work on music was able to hire one of my friends Tom Trobaugh to work with me At Atari knew the happiness of working with partner on problems we really cared about using the most powerful computers available Alas Atari began to lose money and one day it closed the lab After Atari went under enrolled in the MIT Media Lab as one of the first contingent of doctoral students The Media Lab The Media Lab encourages students to set their own directions in fact it insists on it This has both pros and cons The advantage is that you learn to be independent to think outside the common assumptions of the field The drawback is that you do always have the companionship of others while learning In my own case became interested in the linguistic phenomenon called paraverbals those inarticulate noises like uh huh and hmmm that help make conversation run smoothly There pretty large literature on the subject but had to discover it on my own and sure it would have gone faster with guide On the other hand with an experienced authority controlling my learning would have done what did The other important thing about the Media Lab is the constant focus on demonstrating one work Some people complain about it but very important To do good demo you have to be able to explain what you doing and why it matters to smart but uninformed person with just few short sentences You have to learn to be clear and you have to learn to express your idea for the benefit of the learner not the teacher And you have to learn grace under pressure wish everyone learned these skills One of the first projects worked on was the phonetic dictionary Remember when you were kid and you asked for the meaning of word and they told you to look it up in the dictionary fine idea except it hard to do when you only heard the word and so do know how it spelled This is especially true for English with its bizarre spelling rules The phonetic dictionary allows you to look up word by spelling it according to how it sounds not how it spelled You write some approximation of the sound of the word and the system consults dictionary organized by pronunciation The key to the thing was being able to accept wide range of phonetic spellings For example for the word headache you might write hedayk or hedake was pleased to see this project mentioned on the very first page of Stewart Brand book about the Lab My supervisor was Chris Schmandt known to all by his login name geek could write at length about his knowledge but there are lots of smart people in the world He has two qualities that are more rare First he no autocrat You can argue with him There no way to put on an air of superiority when you call yourself geek Second and even more valuable he kept his perspective In particular he was always taking off for week or two at time to bring his then baby daughter out into the wilderness learned from him that computer will happily sit idle for week while week lost from fathering is gone for ever My major project was the Back Seat Driver which was car that could give you driving instructions in the city of Boston It had street map so it knew the roads navigation system so it knew where it was and speech synthesizer so it could talk to To actually make this work needed car and not just any car The navigation system was supplied by our sponsor Japanese electronics firm and was designed to work with only one type of car top of the line luxury sedan also needed not one but two cellular phones in the car for the communications The Media Lab bought me what needed and kept the keys was surely the only graduate student in the USA with such lab equipment One day was demonstrating the Back Seat Driver to group from General Motors When took them out for ride they had great time shooting pictures of each another getting into Japanese car Off we went driving As usually happened at one point the driver missed turn Normally the consequence was that the BSD would calmly inform the driver of the fact and plan new route only in this case the driver was former race car driver and he quickly made an illegal Turn without even slowing down maneouver even seasoned Boston drivers never attempted This caused the program to crash but guess that better than crashing the car have to add something here about the demise of Lisp Machines and the rise of Unix and about becoming obsolete	other	cornell
