sentence	label
Princess Ling Moy lives next door to the Petrie family, and is romantically involved with Ah Kee, a secret agent determined to thwart Fu Manchu. It is revealed that Fu Manchu is Ling Moy's father.	drama
On a whim, Herbert Blake proposes a wager with Roger Fallon that he won't be able to get a kiss during the coming 48 hours from the next woman who happens to walk into the room. Fallon takes the bet, whereupon the woman who turns up is Herbert's wife.	comedy
The trophy wife of a stodgy man of wealth yearns for a more interesting life.	drama
Linda Randolph (Hobart) looks for her husband on the island of Marado just east of Borneo. Although Linda is warned that Marado's jungles are “entirely too dangerous” for a woman, she persists through dangerous raft rides and wild crocodiles. She discovers that her husband is now the personal physician to the island’s enigmatic prince. The prince lusts for Linda, and a love triangle ensues.	adventure
Edna May Oliver plays a widowed woman with two daughters (Helen Chandler, Rochelle Hudson) who attempts to revive her career as a vaudeville performer. Her wealthy father-in-law, who believes that a vaudeville performer is not fit to bring up children properly, forces her to choose between her daughters or her career. In the end, all is forgiven and the father-in-law asks Fanny to sing one of her songs.	comedy drama
Tim Benton (Tim McCoy) is falsely accused of killing his own father and escapes from prison along with brutish Red Larkin (Matthew Betz). The fugitives head for the former Benton mine now operated by the villainous John Sebastian (Ethan Laidlaw), where Tim plans to rob the payroll. En route, they are discovered by Bob Dinsmore (Anders Van Haden), the new marshal of Silver City, who is killed by Red.[2]	western
The film, considered a screwball comedy, centers on a reporter, Hildebrand 'Hildy' Johnson (Pat O'Brien) and his editor (Adolphe Menjou), who hope to cash in on a big story involving an escaped accused murderer, Earl Williams (Stone) and hide him in a rolltop desk while everybody else tries to find him.	comedy
In every port, sailor Bill, Spencer Tracy, meets girls, who sailor Spike, Warren Hymer, has already met, and talked into getting his signature tattoo. When Bill and Spike finally meet, they become friends. Then, they meet Carny high diver, Goldie, Jean Harlow.	comedy
Jean Paurel is a famous opera star, who agrees to help Diana Page her career, in order to take advantage of her. But instead he finds himself falling in love with her.	drama
The story revolves around a husband-and-wife acting team. Simply because he is insecure, the husband suspects his wife could be capable of infidelity. The husband disguises himself as a guardsman with a thick accent, woos his wife under his false identity, and ends up seducing her. The couple stays together, and at the end the wife tells the husband that she knew it was him, but played along with the deception.	comedy drama
Polo player Tony Bard (George O'Brien) travels West to investigate his father's murder, and meets Jerry Foster (Sally Eilers) on a Wyoming ranch. After being kidnapped, Tony escapes and discovers his true father (James Kirkwood) and learns that he was raised by another man (Robert Warwick) who was in love with his mother.[1][2]	western
A widowed fisherman (Huston) falls in love with and marries a younger woman (Chandler), who falls in love with the man's son (Montgomery).	drama
Rodney Martin sets up a soap business to rival his father. With the help of an advertising expert and his secretary, Mary, he develops a successful marketing campaign. His father ends up buying the company from him, while Rodney and Mary fall in love.[2]	comedy
Lord Robert Brummell (William Haines), a bachelor is ordered by his wealthy uncle Lord George Hampton (C. Aubrey Smith) to settle down with a wife. Not wishing to tie himself down to any one girl, Brummell endeavors to prove that no woman is worthy of him by pretending to be a gigolo.[1]	comedy
El Brendel plays the dual role of Silent McGee, a tough gangster, and Mr. Oscar Lemon, a mild-mannered Swede who coincidentally looks exactly like the gangster McGee. Silent McGee disguises himself as a Swedish immigrant while running from the law, causing Mr. Lemon to be mistaken for the wanted man. Fifi D'Orsay stars as Julie LaRue, a comedic vamp who pursues the comparatively innocent Mr. Lemon.	comedy
A murder during a game of charades at a society party leads the police to begin the hunt through the guest-list for a motive and culprit, involving a changed will and booby-trapped telephones. The killer strikes several more times to conceal his or her identity, until all is revealed.	mystery
When a wealthy woman dies, she is buried with a loud horn in her crypt due to her fear of premature burial. Before her will can be read, her heirs start to die mysteriously.	mystery
Twice divorced Jackie Millet tries one more time with number three. Unfortunately, her wedding is suddenly halted when the woman's son kills the groom during the ceremony, and then shoots himself.	comedy, drama
Young Nell (Chandler) loses her job and home and her father is sent to prison. She joins the Salvation Army and tries to redeem him when he comes out of prison, bent on continuing his life of crime.	drama
"Bootlegger Johnny Franks recruits a crude working man called Louis ""Louie"" Scorpio as part of the gang of mob boss Richard ""Newt"" Newton. Scorpio eventually becomes head of the organization himself. Then he is prosecuted by a secret group of six masked crime fighters, aided by newspaper reporters Carl Luckner and Hank Rogers."	crime
Hughes plays Bob, a daredevil aviator in love with Grace (Day). Bob's reckless behavior and addiction to alcohol causes the death of Grace's brother, and Bob subsequently loses his job and Grace's love. Bob puts his life back together and catches a gang of hijackers who were robbing gold shipments from mid-air flights.[2][3]	adventure
Mary, a girl of the streets, and Joe, a young thief, rob twenty thousand dollars and decide to spend all the money and then commit suicide. But Joe's conscience speaks louder and he confesses the crime. He goes to prison knowing that Mary will wait for him.	drama
A young man returns from Europe after several years' estrangement from his family caused by his disapproval of his father's remarrying after his mother's death. At the family reunion he learns that his stepmother is the woman with whom he had a shipboard romance on the voyage home.	drama
Jack Harrowby (Basil Rathbone) believes he is drawing a diplomat's wife into an affair. Unbeknownst to him, he is actually seducing the maid.	comedy
A Russian woman with a forged passport attempts to elude the police and seeks the assistance of a man she met one summer in Scotland. She married an official at the British Embassy in Moscow, and settles down with him in England. However she reveals that she is already married, and her husband is criminally insane.	thriller
A radio writer is tricked into confessing — on the air — that he murdered his wife.	drama
"A conniving young man is brought up on charges of reckless driving. To ""prove"" his innocence and good character, he goes to a nursing home and adopts an old woman whom he presents as his loving mother. Unfortunately for him, she really gets into her role and when he falls in love with a seductive, shady lady, the old lady does all she can to protect him from her; this includes getting him tossed in jail and shooting the young trollop. Afterward, the old lady must stand trial.[1]"	action
Alvin Roberts (Lee Tracy) feuds with Bunny Harmon (Dick Powell), a singer. Roberts reports on society people who are expecting, i.e. going to have a child. One such report antagonizes a gangster in a delicate situation, who sends over a henchman to threaten him. Roberts manages to turn the tables on the gangster.	comedy
Earl Tinker (Will Rogers) goes on a Mediterranean cruise and finds that a business rival has a femme fatale in pursuit.	comedy
Dan Alton (Hoot Gibson) is a con artist, posing as a lawyer in order to sell copies of a phony law book. When Bill Clary (Jack Rutherford) robs a stagecoach, and plants some of the stolen money at the ranch of Luke Avery (Fred Gilman), Avery's sister beautiful sister Ruth (Sheila Bromley) ropes an instantly smitten Alton into being Avery's defense attorney. As part of his strategy to defend Avery, Alton plans to pull off another stagecoach robbery.	western
A pushy newspaper reporter Eddie Crane (Ned Sparks) schemes to get rid of crusading District Attorney Phillip Brandon (H. B. Warner). Complicating matters is the sordid past of Brandon's wife Tess (Evelyn Brent) as well as his sister Marcia's affair with a gangster.	drama
Tim Madigan (Tim McCoy), a cowboy coming to the aid of Gerry Norris (Alberta Vaughn), whose father (Murdock MacQuarrie) is in trouble with a gang of cattle rustlers. The leaders of the rustlers, Hugo Distang (Robert Ellis) and Bull Bagley (Richard Alexander), prove to be the very same villains Madigan was trailing.[2]	western
In England a group of sweepstakes winners are invited to a weekend party at a lavish country estate. Murder, heartbreak, and betrayal soon follow.	drama
The movie stars Spencer Tracy as a policeman who becomes involved with a young woman (Sally Eilers) after clashing with her politician father (Ralph Morgan).	comedy
Impoverished Count von Dopenthal (Marshall) plans to commit suicide and spends his last night at a costume ball. There he meets lovely Lela Fischer (Maritza) and falls in love with her. A chance meeting with his former butler, brings a job offer as a gigolo.	comedy
Two people leave the US Navy after having served ten years as a sailor. Sandy is one of them and later invents a carburetor that should increase the speed that powered boats will run. When testing it, he accidentally sinks a boat and has to pay for it. Now he is broke and enters a boat contest. To win, he has to invent the fastest boat in the world.	comedy
"A French-Canadian girl is a champion bronc rider and is also a nightclub singer. An ambitious young man sees her act one night and is struck by her talent, realizing that she is good enough to become a Broadway star.
He convinces her to accompany him to New York, where she indeed does become a Broadway star. However, the young man finds himself being squeezed out by greedy Broadway producers who see the talented young girl as their own personal gold mine."	musical comedy
Kramer (Atchley) works the gold fields by buying up miners' claims and then having his henchmen murder them, taking both the money and the gold. When cowboy-turned-prospector Jack Tarrant's (Hoxie) partner Jeff Sellers becomes the next victim to Kramer's scam, Tarrant decides to put an end to Kramer's gang once and for all.	western
Jean, Polaire, and Schatze are ex-showgirls who put their money together in order to rent a luxurious penthouse apartment. They are out to get wealthy boyfriends by dressing and acting like millionaires themselves. Jean shows herself to be determined and ruthless, leaving the other girls behind. The other two are more sensitive and trustworthy but only one woman will be able to find a rich husband. Which is she?	comedy
The film centers around brutal conditions in a prison of the Southern United States.	drama
Based on the novel Heritage of the Desert by Zane Grey, the film is about a rancher whose spread includes the only way out of the valley where an outlaw is hiding a huge herd of stolen cattle. When the outlaw decides to challenge the rancher's claim to the land, the rancher stays one step ahead of him and hires a surveyor to remap and confirm the property lines.	western
Tony Ametto, a young steel-worker with immigrant parents, gets a scholarship to Yale, where he becomes a football star and finds romance with a young heiress.	drama
"The movie presents the life in a prison where men are on death row. Some of them are wrongfully accused and convicted, there is nothing else in their future but the electric chair.
Richard Walters is condemned to death for crime he claims he never committed. While the drama inside the prison unfolds, his friends on the outside are trying to find evidence that he is innocent.[2]"	drama
Ronald and Betty plan to elope, but are overheard by a jewel thief who has just stolen a pearl necklace from the wedding Ronald and Betty were attending. The jewel thief plans to use the situation to his advantage and a mad chase ensues towards the end of the film.[2][3]	comedy
A small-town delivery boy Merton Gill (Stuart Erwin) arrives in Hollywood, bright-eyed and bushy-tailed and complete with a diploma from the National Correspondence Academy of Acting. Crashing the gates of Majestic Pictures Merton manages to fumble his one line bit in the latest Buck Benson (George Templeton) western and is fired on the spot.[2]	comedy
A disgraced doctor (Nagel) exiles himself to the South Seas, and is rehabilitated by meeting a society woman (Kenyon) and her irresponsible husband (Halliday).	drama
"Harold Hall, a young man with little or no acting ability, desperately wants to be in the movies.
After a mix-up with his application photograph, he gets an offer to have a screen-test, and goes off to Hollywood. At the studio, he does everything wrong and causes all sorts of trouble. But he catches the fancy of a beautiful actress, and eventually the studio owner recognizes him as a comic genius."	comedy
Parisian doctor Andre Bertier (Maurice Chevalier) is faithful to his loving wife, Colette (Jeanette MacDonald), much to the surprise of his lovely female patients. But when Colette's best friend Mitzi Olivier (Genevieve Tobin) insists upon being treated by Dr. Bertier, it looks to many of those concerned that Mitzi may succeed where the other willing ladies failed.	musical
First Mate Woolf Barstow is a corrupt merchant marine officer crewing a cargo ship which sails the Manila-Singapore trade route. He and his henchmen intend to blow the vessel while it is off the coast of Luzon in order to collect the insurance premium.	action
After becoming involved in a killing, Kiddo gets on board Boyton's ship. When he learns what happened he dumps her on a South Sea island. Tom Brian marries her, and when Boynton returns he's furious (he wanted to marry her). When Boyton is killed Kiddo is accused of the crime and even Tom thinks she's guilty.	thriller
Paris plumber Elmer Tuttle is enlisted by socialite Patricia Alden to help make her lover Tony Lagorce jealous. With the help of his friend Julius J. McCracken and through the high society contacts he has made through Patricia, Elmer hopes to find financing for his latest invention, a pistol with a range-finding light. Comic complications ensue when Elmer's effort to interest a military leader is misconstrued as an assassination attempt.	comedy
The Phantom President tells the fictional story of American presidential candidates, based on the novel by George F. Worts. A colorless stiff candidate for President is replaced in public appearances by a charismatic medicine show pitchman.	comedy
"Buck Randall (Buck Jones), a carefree cowboy whose popularity with the local saloon girls becomes the talk of the town. The new marshal, Joseph Slyde (Russell Simpson), gets on Buck's bad side by enforcing a ""no gun"" rule. Buck returns the favor by falling in love with the marshal's mistreated wife, Mary (Mary Doran), and she asks her husband for a divorce so she can marry Buck.[2]"	western
A millionaire is murdered at a séance at a fortune-teller’s home. Detective Capt Herbert Devlin, played by Jack Mulhall, and Detective Watkins investigate the crime only to discover all attendees have a motive.[1]	mystery
The film depicts the aspirations and lives of several people in the Seacoast National Bank Building. Among them is David Dwight, the womanizing bank owner who keeps his estranged wife, Ella, happy by paying her bills. His secretary Sarah wants him to get a divorce so they can marry.	drama
A man whose wife has deserted him winds up saving a beautiful girl from the clutches of a murderous bandit on a Nicaraguan coffee plantation.[1]	drama
A young dress designer marries an insurance agent. They soon have a daughter, But what the wife doesn't know is that her husband is actually a criminal, who soon involves her—unwittingly—in robbery. Sentenced to prison, she gives up her baby for adoption. When she is released 15 years later, she set out to find her long-lost daughter. A police inspector get involved in her search and, for reasons of his own, tries to dissuade her from finding her child.	drama
Pecos Grant rides into a strange town only to find that everyone recognizes him, but not as Pecos Grant.	western
"When wealthy Henry Davidson dies, he leaves all his money to his faithful butler, Sam Sutton (Summerville), and maid, Molly Hull (Pitts), who are finally able to get married. Their new lives as millionaires gets them involved with flirtatious Lola Montrose (Teasdale) and Davidson's relative Hillary Hume (Young), and complications ensue.
Sam and Molly lose everything, break up, and are finally tricked into reconciling.[4][5]"	comedy
The plot concerns a one-handed tuna fisherman named Mike (Robinson) whose wife falls for the man he lost his hand saving.	drama
A young man (Tom Brown) attends Culver Military Academy. He is the only son of a deceased soldier who won the Congressional Medal of Honor.	drama
Rancher Tim Clark borrows money from Bob Russell, who then rustles Clark's cattle so he will be unable to repay the money. Thus Russell is able to cheat Clark out of his ranch. Clark becomes a prospector for silver and ultimately comes to settle accounts with Russell and crooked deputy Bendix.	western
"Several hundred extras appear in the courtroom sequence, described by Toronto's The Globe suggested that it was ""the first modernistic courtroom in a talking picture.""[5]"	drama
Returning back to United States from Europe, a woman is torn between the love of her kindly husband and the attempt by her former husband to rekindle the former passion they once shared.	drama
Jacques Costaud, a French war veteran is sentenced to life in prison for killing a man but soon escapes from a penal colony in French Guyana. He then flees to Paris to find his daughter Manon, who believes him dead. Now he must try to keep her from being abducted into a life of prostitution and keeping his true identity a secret.	drama
Laura Bruce is divorced from her husband following an unpleasant matrimonial term. She then marries Paul Ramsey, whom she has always loved. Dick Turner, his employer and enamored of Laura, sends her husband away on a business trip. A murder is committed and detective John Bruce seeks to fasten the crime upon Paul. After he fails to do so, a happy ending results.	mystery
Chevalier plays a Parisian playboy who finds himself obliged to care for an abandoned baby. The film was directed by Norman Taurog and also stars Edward Everett Horton, Helen Twelvetrees, and Baby LeRoy (in his film debut, as the baby).	musical
Dying gangster Joe Valerie (Frank Reicher) reveals the hiding place of a million dollars in loot to his physician Dr. Cornelius (Warner Oland). The sinister Austrian doctor has designs on the money, but must first outwit detective Dwight Wilson (Stuart Erwin) and clairvoyant Patricia Merrick (Dorothy Wilson). The setting is an eerie, possibly haunted house in small town America, where the stash is hidden, and the bodies begin piling up.	drama
On his first visit to London, a witless American gets involved with a gang of crooks and with the help of a Canadian girl they con their way through a maze of false clues and bungled attempts to find the truth.	mystery
"Set during the Great Depression, Blondie Johnson quits her job after her boss sexually harasses her. She next is evicted with her sick mother but cannot get relief. After her mother dies, Blondie is determined to become rich. She soon gets involved in the criminal circuit and falls in love with a gangster (Morris), whom she convinces to take down his boss. Blondie eventually climbs up the criminal ladder, becoming boss to the ""little navy"" gang."	drama
Rodney Deane (Gene Raymond) is a rich playboy who falls in love with nightclub singer Abby Fane (Carole Lombard). Abby wants him to get a job, so he begins working for his father. She later finds out that he is not taking the work seriously and stills spends his days at the racetrack, so she leaves him. Rodney then changes his name and gets a real job. They are reuinted by Abby's boss.	drama
Married chorus girl rides scandal to stardom.	drama
Racketeer Frank Rocci is smitten with Joan Whelan, a dancer at Texas Guinan's famous Broadway night spot. He uses his influence to help her get a starring role in the show, hoping that it will also get Joan to fall in love with him. After scoring a hit, Joan accepts Frank's marriage proposal, more out of gratitude than love. The situation gets even stickier when she falls for a handsome band leader during a trip to Florida. Can she tell Frank she's in love with someone else?	musical
During a European train journey, a nobleman's butler Josef (Paul Lukas) is mistaken for his employer Prince Alfred von Rommer (Nils Asther) by a beautiful woman, Marie (Elissa Landi), and he does nothing to disillusion her. In due course, the Prince himself arrives and is mistaken for his servant.	comedy
Kelly's daughter falls for a revenue agent, and his divorced wife is after alimony.	comedy
"The film involves an extramarital encounter that leads the wife of the main character into killing herself and her husband.
A boss insists that a young executive, with an important job and a long term girlfriend, go out with him to a party and while out at the party he sleeps with a young wealthy woman, Elise (Charlotte Merriam), and contracts a dangerous venereal disease from her. The girlfriend is so upset that she commits suicide."	drama
"As murderer Maloney is being executed in the electric chair, he's willing to expose an underworld mob boss. He is killed by a poison dart before he can tell anything. Inspector O'Brien suspects McGhee, a ward healer and friend of Maloney; Parkhurst, a scholar, philanthropist, and candidate for the prison board; Clinton, a friend of Parkhurst; or Natural, a reporter for the ""Chronicle"" newspaper. Since McGhee is a nonsmoker and found in possession of a empty cigarette case, he is arrested."	mystery
The film concerns itself with the adventures of two men who have set up a failing business as barbers on an Indian reservation. When they are sent by the tribe as representatives to a peace conference in Europe, unbeknownst to them they face constant threats from other attendees. In particular, a group of armaments manufacturers want to ensure that the peace conference is a failure, and do everything they can to sabotage it.	comedy
Teacher Andy is fixated on both Dora who runs a bakery and her doughnuts that he has every morning on his way to teach school. He proposes using the musical talent of his students to perform on a radio show to advertise the bakery. Once on the air bickering mothers of the students fight and brawl with the manager leading listeners to believe the show is a comedy.	comedy
Famous author Kenneth Bixby would like to reignite a romance with ex-sweetheart Julie. There are two people who'd prefer that Bixby stick to writing and stay away from Julie, Julie's husband Harvey, and Bixby's loyal secretary Anne, who's been carrying a torch for her boss for years.	comedy
Dick Wallace, portrayed by a 26-year-old John Wayne, has to prove to the Preacher's daughter, his own Dad, his old friends, and himself that he isn't just an irresponsible playboy. Fortunately, his new love, Marion does a good job of convincing them. The question is whether or not it is true.	comedy
A playwright discovers an actress to star in his latest play, unaware of her secret background.	drama
John Hayden (Robinson), owner of a Chicago meat-packing company, falls in love with a beautiful opera singer (Francis).	drama
"
Unhappily married, a man and a woman try to maintain a successful adulterous affair together.[1]"	drama
A bomb planted on board a ship may go off at any moment, leaving the crew and passengers in suspense.	thriller
A lawyer (Morgan) fears his own wife (Carroll) might be having an affair while he defends a cuckolded wife-killer.	mystery
Easter, a soldier of fortune and gunrunner, leaves his family behind escaping from the authorities and an American detective named Mason. His globe-hopping escape leads him finally to South America, where he is hired to organize a band of revolutionaries, unaware that they plan to eliminate him when his job is done. Here, also, he encounters his own son, who is on track to waste his own life in pursuits similar to Easter's.	adventure
The film concerns an imprisoned bootlegger (Spencer Tracy) recruited from incarceration to help capture his own gang after they kidnap the daughter (Claire Trevor) of the judge who jailed him. The supporting cast includes Ralph Morgan, J. Carrol Naish, Matt McHugh, and Paul Fix, and the movie was directed by Irving Cummings.	drama
While Wilbur Todd (Charlie Ruggles) is content with his middle class life, his wife Jessie (Mary Boland) aspires to a higher social stannding. She insists he wear fine clothes because she believes that clothes make the man. When his strange new clothes bring derision rather than admiration, and tired of his wife's constant nagging, Wilbur goes off on a drunken spree and innocently becomes involved with the village vamp, Mrs. McIntosh (Lilyan Tashman).	comedy
The story is based on the requirement of Spanish land owners in California to register their lands before a deadline and the chicanery practiced by some to prevent registration.	western
Based upon a novel by Zane Grey, Man of the Forest involves a young lady (Verna Hillie) who is captured by a band of outlaws led by Clint Beasley (Noah Beery). Brett Dale (Randolph Scott) figures out their plan and rescues her.	western
"A couple of bunglers (Jimmy Durante and Jack Pearl) are abandoned in the jungles of Africa by Baron Munchausen. A rescue team mistake Pearl for the missing Baron, and take the two of them back to America where they receive a hero's welcome.
The phony Baron is invited to speak at Cuddle College, run by Dean Primrose (Edna May Oliver). There he falls for Zasu Pitts and meets three crazy janitors (The Three Stooges), and faces exposure as a fraud."	comedy
The story begins with an indifferent Mary Martin (Young) sitting in a courtroom, on trial for murder. As the jury leaves to deliberate her fate, the story flashbacks on Mary's hard life as a woman living in a large city of the 1930s, as well as on the two lusty men—a gangster, Leo Darcy (Cortez), and a lawyer, Tom Mannering, Jr. (Tone)—with whom she is involved.[1]	drama
"The plot involves a newspaper reporter (Ed Sullivan, aka ""Mr. Broadway"") gathering material for his column. The plot was patterned on a similar film by columnist Walter Winchell, Broadway Through a Keyhole (1933). The Sullivan film primarily serves as a vehicle for him to escort viewers to various trendy New York nightclubs to watch celebrities.[1]"	comedy
An orphan boy in 1830s London is abused in a workhouse, then falls into the clutches of a gang of thieves.	drama
Unlike in the Zweig story, in the end Emerson acknowledges his son.[7]	drama
Four mail order brides from New Orleans and a young girl conned into a non-existing job in Brazil find adventure, danger and romance in the jungle.[2]	adventure
"Sentenced for a murder he did not commit, John Brant escapes from prison determined to find the real killer. By chance Brant's narrow escape from lawmen is witnessed by Joseph Conlon who goes by the name of ""Jones"". Giving Brant the name of ""Smith' Conlon/Jones gets him into his outlaw gang hiding out in an abandoned mine. Brant attempts to disrupt the outlaw gang's robberies and comes closer to finding his man."	western
After attacking and destroying a Chinese outpost, an American officer is dismissed from the US Navy and instead finds himself in charge of a gunboat and tries to prevent a mission being overrun by Communist insurgents.	drama
Nora Moran, a young woman with a difficult and tragic past, is sentenced to die for a murder that she did not commit. She could easily reveal the truth and save her own life, if only it would not damage the lives, careers and reputations of those whom she loves.	crime drama
"Film studio ""Ultimate Pictures"" plans on producing an animal picture in Africa. The studio gets the help of animal specialist Mrs. Johnson Martini. There's just one problem: she's afraid of animals. Martini and the studio soon learn of Wilbur and Alexander, a couple of down on their luck vaudevillians with a trained lion act. The duo agree to join Martini on an expedition to Africa. While there, the trio finds themselves captured by a tribe of violent Amazons."	comedy
Daniel Pardway builds his Chicago department store, the Bazaar, from nothing into a major success, making him wealthy. After the birth of his fourth child, he is left widowed. He raises his three sons and one daughter the best he can, denying them nothing, dreaming of one day leaving his store in their hands. When they are all adults, he turns to each of his sons in turn (he dismisses his daughter because she is a girl), but all of them prove unwilling or unable to manage the store.	drama
Difficulties overtake a well-to-do family in New York when they lose all their money in the Great Crash of 1929.	comedy
A feud between the Colby and the Hayden families, starts in the hills of Kentucky and continues in the West after the American Civil War. Also involved is the conflict between vigilantism and the law in a frontier environment, and lovers from the two feuding families. At one point, one of the villains shoots the head off Shirley Temple's character's doll.	western
Mary (Myrna Loy), a writer working on a novel about a love triangle, is attracted to her publisher (Frank Morgan). Her suitor Jimmie (Robert Montgomery) is determined to break them up. He introduces Mary to the publisher's wife (Ann Harding) without telling Mary who she is.	drama
Italian aristocrat Angela Chiaromonte (Helen Hayes) spurns the potential husband chosen by her father (Lewis Stone) in favor of Giovanni Severi (Clark Gable), a handsome army lieutenant. When her lover is reported killed in World War I, Hayes renounces the world to become a nun. After she takes her vows, the lieutenant shows up very much alive. He implores her to give up the order, but she refuses. The lieutenant is later injured in a bombing raid; he dies, with Angela lovingly at his side.	drama
At his 1875 engagement party, the wealthy Newland Archer (John Boles) is surprised to meet his childhood friend Ellen (Irene Dunne), beautiful and grown up and now Countess Olenska. Olenska is the cousin of his fiancee May (Julie Haydon) and is considered scandalous by the strait-laced society of the time. Newland, however, treats her well and sends her two dozen yellow roses. Olenska turns to Newland for advice about a possible divorce.[3]	drama
A young couple farm in Maine.	drama
John Dawson, a steel-mill owner loses his legs and his company in an accident engineered by his crooked secretary/treasurer, Jim Marley. After meeting a blind peddler, Marchant, he travels the country, under an assumed name, organizing beggars, peddlers, and the handicapped into a dues-paying system.	drama
The film is about a British police inspector (Edmund Lowe) who solves the case of a government head who was killed in his train compartment.[4]	thriller
Alcoholic newspaperman Steve Bramley boards the ship San Capador for a restful cruise, hoping to quit drinking and begin writing a book. Also on board are Steve's friend Schulte, a private detective hoping to nab criminal Danny Checkett with a fortune in stolen bonds. Steve begins drinking, all the while observing the various stories of other passengers on board, several of whom turn out not to be who they seem to be.	comedy
Chan is hired to transport a pearl necklace. When his employer is murdered, he sets out to unmask the killer.	mystery
The Palmers, a gang of thieves posing as a wealthy family, move next door to the Lazarres with plans of robbing them. The Palmers don't realize is that the Lazarres are also a gang of criminals planning to rob their new wealthy neighbors, the Palmers.	comedy
In a variation of Captains Courageous, J.B. Matthews (Frank Craven) president of a railroad, is getting sick of doctors, when he falls off his train, and meets up with a pair of hoboes, King (James Burke) and Napoleon (Jimmy Conlin), who show him how to enjoy life, and real cooking. It's up to intrepid reporter Jimmy Dugan (Ray Walker) and Helen (Sally Blane) to find him, and bring him in; before a rival ruins him. But, time is running out.	comedy, drama
A domineering woman, Victoria Van Brett, tries to destroy her brother (Rip)'s marriage to young Anne Darrow.	drama
When a woman finds out her husband is having an affair, she sets out to get even.	comedy
Complications arising out of an attempt to cure a practical joker by his own methods.	comedy
When infamous jewel thief Flambeau (Paul Lukas) steals stones from a diamond cross in Father Brown (Walter Connolly)'s church, the crime solving cleric fights to retrieve the gems, and also to save the soul of the elusive Flambeau.	mystery
The film tells the story of two men (Marshall and Gargan) and two women (Colbert and Boland), who leave from a plague-ridden ship and reach the Malayan jungle. The relationships between the four people before they enter the jungle are examined and are transformed as they interact with natural phenomena and the natives who populate the jungle. The film also relates how each of the four people carried on in life after they emerged from the jungle.	comedy
Wandering lawman Michael Wyatt rides into a lawless town and runs into conflict with the local boss, Doc Warren.	western
An ambitious chorus girl marries an up-and-coming composer.	drama
A womanizing racketeer (Montgomery) is wounded by police and hides out in a farmhouse, where he falls in love with a country girl (O'Sullivan) and meets her wholesome family.	comedy, drama
"Todd stars as Amelia Frisby, the owner of a beauty supply business. Andy Williams (Wheeler) and Dr. Bob Dudley (Woolsey) convince her to hire them as salesman to promote her new flavored lipstick, and hilarity ensues. The film features Etting singing ""Keep Romance Alive"" and Bert Wheeler and Dorothy Lee singing ""Keep On Doin' What You're Doin'"" by Bert Kalmar and Harry Ruby."	comedy
An insanely jealous boxer murders his manager when he finds him alone with his fiancee, but she is the one charged with the crime by the police.[1]	drama
Judge Priest is an eccentric judge in a small Kentucky town. Although his wife died 19 years before the film takes place, he shows no interest in remarrying. He sometimes stumbles his words, but he shows his wit throughout the film. The judge, despite all his talk of being a Confederate veteran, finds his best friend to be the black Jeff Poindexter, portrayed by Stepin Fetchit. Judge Priest has pride in his tolerance for others.	comedy
A sailor rescues a young heiress who is apparently drowning. Little does he know she was only pretending to catch the eye of another man.	comedy
The former Jo March (O'Brien-Moore), now married to Prof. Bhaer (Morgan), opens a boarding school for wayward boys.	drama
A wastrel father and his long-abandoned daughter find themselves working in the same London nightclub. Gradually they come to bond and repair their broken relationship.	drama
An impoverished saddle tramp from Utah rides into a small town seeking work. He finds himself gunning down a trio of men robbing a local bank. The marshal sees the fearless, quick-drawing, sharp-shooting, hard-riding stranger as the man for the marshal's plan of discovering who is behind a crooked rodeo. A further mystery is that several rodeo riders have died of snakebite.	western
A pair of firemen and friends, Tim Bradley and Dave Jordan, are both attracted to court stenographer Judy Manners after a rescue from a fire. Judy, involved against her will in an embezzlement scheme, ends up starting a fire to chase away the embezzlers as the guy try to save her from both the flames and the crooks.	action
Ellen Holmes, a girl from an ordinary family, marries a rich, yet spoiled, boy from a snobbish family. The pair has a son, but soon Ellen finds herself ousted from the life of her husband. However, she rediscovers her son years later.[5]	drama
Opera star Frieda Hotzfelt (Gloria Swanson) spars with librettist Bruno Mahler (John Boles). Aspiring songwriter Karl Roder (Douglass Montgomery) stumbles into their stormy relationship.	musical
"Captain Holling (Beery) is relieved of command of his ship after he suffers a nervous breakdown. His replacement, Captain Downey (Howard), takes over the liner just as it is about to be used for an experiment in remote control.
Professor Grimson (Lewis) has devised a system for controlling the ship from a land-based laboratory. However, as Grimson demonstrates the system, a rival group is listening in, hoping to use the device for its own purposes."	mystery
A couple, down on their luck during the Great Depression, move to a farm to try to make a go of living off the land. They have no idea what to do at first, but soon find other downtrodden people to help them. Soon they have a collective of people, some from the big city, who work together on a farm. There is a severe drought, killing the crops. The people then dig a ditch by hand almost two miles long to divert water from a creek to irrigate the crops.	drama
"Hester Prynne has a child out of wedlock and refuses to name the father (who is a respected citizen). For this, she is sentenced to wear a red letter ""A"" (for adultery). Her husband is long missing and presumed dead. When the husband returns and finds his wife with another man's child, he sets out to torture them. At last, the father reveals himself, with a letter ""A"" carved in his chest."	drama
Against his better judgment, stockbroker Jimmy King proposes marriage to a Russian refugee called Nadja, promptly complicating his life. He ends up supporting Nadja and all of her family, then must come up with a clever way of getting them all to be self-reliant and out of his house.	comedy
Personal and professional problems eventually drive a man to attempt suicide.	comedy, drama
