sentence	label
An evil deputy is using Indian half-breeds to rustle cattles. This cause trouble between the cattlemen and Indian. Hoppy, Windy and Lucky see that justice is served. Songs abound.	western
During the Spanish Civil War, a detective from Scotland Yard falls in love with a woman he had believed to be a jewel thief.	drama
A woman who cheated on her loving husband is thrown out of her home by said husband. Twenty years later, she finds herself accused of murder for saving her son, who does not know who she is as he was raised without her. He finds himself defending her without knowing her background.	drama
It tells the story of a young girl in Salem, Massachusetts, 1692, who has an affair with an adventurer. She is sentenced as a witch, but saved by him.	drama
Ollie Radway (Mary Boland) is a daffy dowager who, with equally eccentric brother John (Hugh Herbert), runs a thriving newspaper. After firing the managing editor for failing to keep her niece Virginia (Carol Hughes) out of the newspaper business, she hands the job to David Partridge (Frank McHugh), a minor employee with a crush on the girl. In short order, Partridge is assigned to keep Virginia away from fortune-hunting editorial artist Dimitri Kyeff (Mischa Auer).[2]	comedy
Gerald Wicks, the heir to a large fortune, has never been outside the gates of his childhood estate. He goes on an adventure with newspaper reporter Mona Carter and they fall in love.	comedy
The despair and disillusionment of four men who return to civilian life in Germany after the First World War.	drama
The United Artists release includes most of the sequences familiar to readers of the book, including the fence-whitewashing episode; a wild raft ride down the Mississippi River; Tom and Huckleberry Finn's attendance at their own funeral, after the boys, who were enjoying an adventure on a remote island, are presumed dead; the murder trial of local drunkard Muff Potter; and Tom and Becky Thatcher's flight through a cave as they try to escape from Injun Joe, who is revealed to be the real killer.	adventure
At the Virginia Military Institute, roommates Billy Randolph (Wayne Morris), Dan Crawford (Ronald Reagan) and Bing Edwards (Eddie Albert) are three good-natured troublemakers who are trying to clean up their act in the weeks leading up to graduation. Still, try as they might, they cannot seem to stop breaking the rules. When the secretly married Edwards learns his wife (Jane Bryan) is pregnant, his preoccupation leads to events that really send everything out of order.	comedy
A milquetoast bank clerk finds himself stuck a speeding trailer towed by gangsters after a bank robbery goes awry. Unfortunately for him, the police and even his own domineering wife, believe that he is the robber and so head off in hot pursuit precipitated by a fast-paced merry chase.	comedy
Hoppy (William Boyd) and his pals must journey to Mexico after receiving a summons. Upon arrival, they realize that it was fake and that a good friend has been mysteriously murdered. They solve the puzzle with the assistance of the killer's feisty sister and a band of helpful caballeros.[3]	western
Judge Hardy (Lewis Stone) has been appointed chairman of a special committee in Washington, DC. The Judge's daughter Marian (Cecilia Parker) is intoxicated by Washington's social life, while son Andy (Mickey Rooney) falls for a pretty daughter of a French diplomat. Thus, the judge is obliged to juggle his committee duties with his efforts to keep his children from making fools of themselves.[2]	comedy
Radio singer Tony Martin's rating are slipping, so he makes travel plans to the Southern United States to find new talent. The Ritz boys get wind of Tony's pending trip. Marjorie Weaver and the Ritz Brothers make a trip to Kentucky. There they pose as hillbillies in order to be discovered.	comedy
In 1747, David Balfour's evil uncle arranges for him to be kidnapped and sent to sea where he meets exiled Alan Breck. The two make their way back to Scotland and justice.	adventure
A Judge Roy Bean figure dispenses justice in Arizona. He teams up with the Tonto Kid to fight the McQuinn gang.	western
Mary Colbrook is a widowed mother with four children. She struggles to provide for them financially.	drama
Lorna Drake (Gwen Gaze), is an aristocratic British girl and Hoppy's (William Boyd) new employer. When Cassidy refuses to be ordered, Lorna has him arrested for horse stealing. The dumbfounded sheriff (Earle Hodgins) is even more puzzled when Miss Drake turns right around and demands that Hoppy be released into her custody.[3]	western
The Cattlemen's Association has called in the Mesquiteers to find cattle rustlers. They get Tex Riley to pose as Stony so Stony can arrive posing as a wanted outlaw. This gets Stony into the gang of rustlers and he alerts Tucson and Lullaby as to the next raid. But Hartley is on hand and unknown to anyone is the rustler's boss and he joins the posse with a plan that will do away with the Mesquiteers.	western
"Wallace Beery plays eternally inebriated ex-veterinarian Tom Terry. An aspiring jockey Mickey (Mickey Rooney) idolizes Tom, who reciprocates by passing along horsemanship advice to the kid. The film's dramatic high point is where Tom, judgement benumbed by years of alcohol abuse, tries to pull himself long enough to perform a delicate operation on Mickey's beloved horse Lady-Q. The film culminates in a big horse race, with Mickey and Tom laying their hopes on the ""long shot."""	drama
Mary, a girl of the streets, and Joe, a young thief, rob twenty thousand dollars and decide to spend all the money and then commit suicide. But Joe's conscience speaks louder and he confesses the crime. He goes to prison knowing that Mary will wait for him.	drama
Promoter Ed Hatch comes to the Ozarks with his slow-witted wrestler Joe Skopapoulos whom he pits against a hillbilly Amazon blacksmith, Sadie Horn. Joe falls in love with her and won't fight, at least not until Sadie's beau, Noah, shows up.	comedy
After being told by his ranch boss Lynn that she plans to sell her ranch to finance a move east, Jack is framed for cattle rustling by Barnes, the man set to buy the ranch. With the help of his pal Buzz, Jack escapes the noose and the two set out to clear Jack's name. In addition, Jack is suspicious of the reason why Barnes wants to own Lynn's ranch in the first place.	western
A district attorney (William) realizes that his own wife (Patrick) might be having an affair while he is prosecuting a cuckolded murderer.	crime
District attorney Steve Donegan (Walter Pidgeon) an all-too-efficient district attorney who has sent dozens of criminals to prison finds himself framed on a bribery charge and winds up in prison himself.[2]	crime drama
Andy Hardy (Mickey Rooney) is upset that his girlfriend, Polly Benedict (Ann Rutherford), had fallen for Ensign Charles Copley (Robert Kent). Soon, Andy develops a crush on his drama teacher. After Andy's play is chosen for the school's annual production, he seizes the opportunity to spend time with his spring time crush. Andy's dad, Judge Hardy (Lewis Stone), knows that his son is destined for heartache, but he decides to let Andy find out for himself how young love can be.	comedy
In 1875, a posse headed by sheriff Sheriff Bill Cummings (Robert Barrat) is held at bay by Apache warriors. The posse members are decimated one by one, until only the Sheriff is left.	western
A prison warden (Victor McLaglen) can either keep loot for his family or save an innocent youth (Jackie Cooper) condemned to die.	crime
"Chester Morris plays a prison escapee who hides out with his gang in the home of a noted psychologist, played by Ralph Bellamy. Though a prisoner, the doctor begins delving into his captor's psyche.
The film was adapted from the Broadway play of the same name by James Warwick. It was remade as The Dark Past, with William Holden in the Morris role and Lee J. Cobb in Bellamy's."	crime
The film centers on Blondie (Penny Singleton) taking over at Dagwood's (Arthur Lake) office while he is off on a fishing trip.	comedy
In the story, Sybil Fitch (Boland) adopts two orphan boys (O'Connor, Lee). Her husband (Ruggles) is infuriated. However, when the boys catch scarlet fever, he finds that he really does love them.	drama
"Mary Whitman has arrived in Reno to obtain a divorce. While there, she is arrested on suspicion of murdering a fellow guest at her hotel (which specializes in divorcers).
There are many others at the hotel who wanted the victim out of the way. Charlie Chan travels from his home in Honolulu to Reno to solve the murder at the request of Mary's soon-to-be ex-husband."	crime
Kid and his partner, Gordito, and another outlaw named Harbison are each bequeathed a third interest in a gold mine of a dying prospector and whose only request is that they take care of his baby. In order to make sure that each keeps their promise, he tears the map of the mine in 3 parts.	western
"Ralph Dickson is an FBI agent assigned to investigate the killing of a colleague. He is chosen to investigate due to an uncanny likeness to the presumed killer. Dickson goes undercover and learns the identity of the gang leader, Carney, who is also known as ""the Illustrious One"" and the ""Daughter of the Tong."" Carney stays holed up at the Oriental Hotel while she has her henchmen doing her dirty work."	drama
"Pooling their resources, New York City taxi drivers designate Ernie Ambrose to go to Kentucky and buy them a racehorse. Ernie leaves behind his sweetheart Ina and spends all their money on a horse, relying on advice from a fake ""colonel"" by buying a nag called Hiccup.
The horse is useless until Ina discovers via the colonel that Hiccup has a taste for beer. At long odds, she bets $2,000 on the drunken horse to win, which it does, bankrupting bookies all over town."	comedy
Jaded playboy Richard Fleming travels to the South American nation of Rosarita. Through his motorcycle riding guide Roberto he discovers true love and a career as a Yerba mate exporter.	drama
Ray Milland and Robert Cummings play competing newspaper reporters, in Switzerland, on the trail of the Nobel Prize winner Dr Norden. Norden was supposed to have been killed in Germany. Each reporter meets, and falls in love with, a young woman, played by Sonja Henie, who turns out to be Norden's daughter living under an assumed name. Their discovery of her father brings the Gestapo.	comedy
"After being wrongly implicated in the murder of her scientist boss by foreign agents, a young immigrant woman is placed on board an ""exile express"" from California to New York City where she is to be deported after her arrival at Ellis Island. With the help of a journalist whom has fallen in love with her, she jumps the train and sets out to prove her innocence."	drama
A crusading and reform-minded District Attorney resigns from his position in order to open establish a farm that give juvenile delinquents and first-offenders a place to straighten out their lives before they reach the point of no return. He meets much resistance from various segments of the law and the citizens.	drama
When a wealthy man (Lionel Atwill) is threatened by a killer known as The Gorilla, he hires the Ritz Brothers to investigate. A real escaped gorilla shows up at the mansion just as the investigators arrive. Patsy Kelly portrays a newly hired maid who wants to quit because the butler, played by Bela Lugosi, scares her.	comedy
Judge Hardy is told he has inherited $2 million. He and his family move to Detroit.	comedy
Joe Riley (Glenn Ford) has worked six long years in New York City to save enough money to buy a piece of land in Arizona. Unable to buy a car (because he spent all his money on the property), he has to travel to his new home by hitchhiking. Riley ends up traveling to Arizona along with a homeless man and a local female immigrant.	drama
"Moran, a gangster, hires Joe Murphy to make a large wager on a horse race. The horse wins, but Joe steals the mob's payoff.
Joe's policeman brother, Terry, becomes involved after the gangsters threaten their father, Mike. He has to go after his brother to get the money back, while also making sure Moran ends up behind bars."	drama
When she is jilted by her boyfriend, a young woman is encouraged to become a model by the women at the hotel where she is staying.	drama
"Sweeney Bliss raises prize-winning mules in Missouri. He travels to London with a twofold purpose, to sell mules to the government there and to find a fitting husband for daughter Julie Bliss, perhaps a British dignitary or someone equally suitable.
Complications set in when rival Porgie Rowe also arrives from Missouri, persuading the government that his tractors would be of more use to them than Sweeney's mules."	comedy
Two auto racing brothers become rivals on the racetrack when the older brother tries to keep his younger one from dropping out of school and becoming a driver too. The stubborn younger brother just gets behind the wheel of someone else's car and the race is on. During the reckless running of the race, the older brother's best friend is killed precipitating the beginning of the end for the older driver.[3]	drama
Albert 'King' Cole is a talented heavyweight boxer who has potential to achieve the championship. At least his trainer, Henry 'Pop' Hardy thinks so. Hardy brings in his friend Mr. Wayne to sponsor Cole. Cole meets Mr. Wayne's daughter, Eleanor who is arrogant, but Cole manages to catch Eleanor's attention. Will they overcome their differences and obstacles and be together?	drama
The film is one of the seventeen in the Jones Family B movie comedy series, with its repeating cast of characters.	comedy
Judge Hardy (Lewis Stone) has two problems. He must rescue an elderly couple from eviction, and he must cope with his wife's (Fay Holden) life-threatening illness.[2]	comedy
Hoppy (William Boyd) and his pal Lucky (Russell Hayden) head to South America to look after a herd of cattle sold by Cassidy's boss to an Argentine rancher. Villain Ralph Merritt (Sidney Blackmer) wants to get his mitts on that cattle, and he's not above hiring the scum of the earth to do his bidding. Fortunately, Hoppy, Lucky and their new Latin American buddy Don Fernando (Sidney Toler) make short work of the bad guys in an outsized barroom brawl.[4]	western
Mr Moto arrives in Puerto Rico to investigate the murder of an American agent and uncovers a smuggling ring.	mystery
American archeologist Howard Stevens (John 'Dusty' King) recovers the ancient crown of the Queen of Sheba; the priceless artifact is shipped to the San Francisco Museum. Ostensibly on vacation, Mr. Moto (Peter Lorre) shows up to guard the crown from a notorious master thief, whom everyone assumes is dead. Using a variety of disguises, the very-much-alive thief succeeds in pilfering the crown-only to discover that Moto has remained three steps ahead of him throughout the film.[4]	mystery
Tim Kerry (Harry Carey), a veteran cop in the district of Hell's Kitchen, welcomes his son Ritzy (Bruce Cabot) after spending two years in prison. Ritzy has good friends and his former wife Julia (Julie Bishop) is hopeful that it will go on the right track. But the head of the gang, Morelli (Wynne Gibson) knows that Ritzy has good talent for crime, and makes a great offer, very hard to refuse.	drama
Nancy Drew, competing in the local newspaper's amateur reporter contest, clears a girl named Eula Denning of murder charges.	mystery
Walen plays Dan Sparling, a convicted embezzler who becomes editor of his prison newspaper. After serving out his sentence, he sets up an independent newspaper devoted to attacking corruption in public life, encountering various difficulties due to his being an ex-con and opposition from the incumbent administration.	drama
The Saint picks up a man on a country road, leading him into a web of currency fraud, a couple of murders and much skulduggery. The case is complicated by an enthusiastic young lady.	crime
A naive girl has $1,000 and is told to have two broke bookies bet it for her. They lose the money and she gets a job as a waitress. They come into the cafe and convince her to buy an Irish Sweepstakes ticket.	comedy
A scientist invents a television called the Iconoscope, which thieves try to steal. The term iconoscope was actually used in real life for certain television vacuum tubes.	drama
A drunken college student invites a dance hostess to the big college dance and then forgets he asked her. When she shows up at school, he tries to get rid of her, but she won't leave. Instead she stays and shows up both him and his classmates snooty dates.	comedy
Daniel Pardway (Edward Ellis) a department store owner is deeply saddened to learn that none of his grown sons are interested in taking over the business he has worked so hard to build. To coerce them, he even tries giving them shares of company stock. In the end, only the youngest son shows any interest at all.[2]	drama
Dr. Bartley Morgan appears to be a highly respectable doctor, and runs a profitable private practice with his nurse Margaret Hopkins. Underneath his respectable veneer he is engaged in a range of illegalities. The FBI agent Robert Anders has to catch on to Morgan's illicit activities.	drama
Jim Dolen (Morgan), head of a dock-worker's union, can't resist a good fight, Jim meets until Ann Stacey (Dickson) who makes him promise to give up fighting to marry her. When his brother Dan Dolen (Gardner) is killed by Mart Hendler (Bond]). Jim, with the aid of his pal Frankie Donahue (Williams), sneaks out to go after Mart. Mart is hiding out with his girlfriend Marie (Bromley).	drama
In pre-Civil War Louisiana in 1854, young Timothy Reid Jr. (Breen) is orphaned. He inherits a plantation and its well-cared-for slaves. However, lawyer Martin Dill (Maxwell) is made the executor for the minor. Dill plots to sell off the slaves and flee to Paris with the proceeds. Timothy is befriended by Jacques Bouton (Mowbray), who persuades Judge Louis Ravenal (Greig) to look into the matter and save the day.	musical
In the first Henry Aldrich film, Henry (Jackie Cooper) is falsely accused of making trouble at school. He must clear himself.	comedy
A married pianist (Charles Boyer) deserts his mentally troubled wife when he falls in love with a pretty waitress (Irene Dunne).	drama
A glamorous female singer (Colbert) has an affair with a married man (Marshall).	comedy
Hardy plays Dr. Henry Tibbett, a country doctor who is called on by a travelling circus trainer to cure his sick elephant. After the doctor heals the grateful beast, the elephant becomes so attached to him that it starts to follow him everywhere. This leads to the trainer suing Dr. Tibbett for alienation of affection.	comedy
Wealthy Alice Bond (Rosemary Lane), dissatisfied with her dishwater-dull fiance Marshall Winkler (John Eldredge), throws him over in favor of Michael Stevens (George Reeves). To make certain that her new beau will be acceptable to her parents, Alice contrives to have Michael enter a mayoral campaign. As election day draws close, criminals complicate matters.[1]	comedy
Anne Shirley takes up a teaching position in a town where she finds herself unaccountably in conflict with the founding family and its sour matriarch.	drama
Hilary Fairchild returns home after a long spell in a lunatic asylum.	drama
Set in late 19th century Vienna, the story focuses on the romance between music teacher Carl Linden (Nelson Eddy) and his prize pupil Sarah Milick (Jeanette MacDonald).[5]	musical
Tom Bryant exposes a corrupt sheriff.	western
Cadets Dan Crawford (Ronald Reagan), Billy Randolph (Wayne Morris) and Bing Edwards (Eddie Albert) have graduated from the Virginia Military Institute. In commemoration of this accomplishment, Bing and his loving wife, Kate (Jane Bryan), name their first-born child Commencement. But, despite the enthusiasm of the graduates, they soon discover that life after school is trickier than they expected -- especially with a trouble-making baby that goes missing.	comedy
"The famed detective seeks to unmask a killer on a voyage across the Pacific Ocean.
As has been mentioned elsewhere, this story is primarily a remake of the (now) lost movie, ""Charlie Chan Carries On,"" (1931) starring Warner Oland. The story has been updated to include more Charlie, but it would be nice to have the missing movie to compare against."	mystery
Maisie (Ann Sothern) hides aboard a West African steamer after she discovers that she cannot pay her hotel tab. She winds up in a hospital on a rubber plantation, which she must save from a native attack.	comedy
A man tries to enforce the law in a rowdy South African diamond-mining town.	adventure
A cowpuncher is mistaken for a notorious gunman.	western
At the City Hospital a young intern presence how dies of a young mother in the maternity delivery room. Very worried about having overlooked a fact that could have prevented death, he began to frequent a maternity clinic in a poor neighborhood of Chicago to learn more about maternity mortality and find new ways to avoid it.	drama
A reporter tries to nail a gambling ship owner for murder.	drama
"Leonard Maltin: ""Cute comic mystery... Robson is a hoot as a rough-riding Nevadan who straps on her six-shooters and turns sleuth to clear her granddaughter of a trumped-up murder charge."""	comedy
A singer (Bennett) waits for an imprisoned gangster (Raft) to be released from Alcatraz.	crime drama
Alan and Geraldine MacNally are a married couple, who are doubting if they did the right thing by marrying each other. Meanwhile, David and Wanda Holland are in the final stages of their divorce. It so happens Alan is the attorney who arranges their divorce. This makes him and Geraldine fall even further apart. Everything changes when Wanda commits suicide after she loses custody of her son. The MacNallys then start thinking about what is really important to them.[citation needed]	comedy
Jo March (Kay Francis), the lead character in Alcott's novel Little Women, now runs a private school for young boys.	drama
A reformed jewel thief tries to clear a society beauty of murder charges.[2]	mystery
A gang of outlaws, led by Judge McQuade (William Robertson), are committing crimes and blaming it on the Cisco Kid (Cesar Romero), in McQuade's attempt to drive the settlers off the land and buy it himself. The Cisco Kid and Gordito (Chris-Pin Martin) eventually stop the scheme, and the Kid falls in love with widow Emily Lawrence (Evelyn Venable).	western
"After her husband dies, wealthy Charlotte Danfield sells off his entire stable of horses and forbids son Lee to ride again.
He remains close to trainer William Stewart, though, and upon returning from Europe where he has been sent to school, Lee decides to ride William's horse Cavalier in the Maryland Cup over his mother's objections."	drama
Joe Zany (Joe Penner) a hapless young socialite attempts to overcome an embarrassing romantic problem. It seems every time he kisses a girl, he gets a horrible case of hiccups. Anxious to cure him, his father spends a small fortune to take his son to a special psychologist who in turn sends Joe to a beautiful spa, owned by Lois Marlowe (Linda Hayes), filled with gorgeous young women.[2]	comedy
"Lieutenant ""Brass"" Bancroft of the U.S. Treasury Department Secret Service, foils fifth columnist bad guys from stealing/sabotaging a newly developed secret weapon called the ""Inertia Projector,"" which consists of an airplane-mounted death-ray/laser gun... the prototypical celluloid incarnation of SDI; (Strategic Defense Initiative) an governmental concept later to become known and actualized as: ""Star Wars!"""	drama
A woman (Carole Landis) and a U.S. captain (Henry Wilcoxon) foil a German spy's (Onslow Stevens) plan to use their freighter to sink a British ship.	drama
Twenty-two-year-old Bobby Halevy falls in love with her fellow employee, Rims Rosson. Rosson is an idealistic dreamer and would-be inventor whose get-rich scheme is going off to Manila to turn hemp into silk. Their romance flourishes until Bobby is talked into tricking Rims into marriage. Living poor and on the verge of breaking up, the couple realizes that there is more to life than having a lot of money.	drama
The film spotlights the controversial life of torch singer Bijou Blanche (Dietrich), who has been kicked off one South Seas island after another. She is accompanied by naval deserter Edward Patrick 'Little Ned' Finnegan (Broderick Crawford) and magician/pickpocket Sasha Mencken (Mischa Auer). Eventually, she meets a handsome, young naval officer, Lt. Dan Brent (Wayne), and the two fall in love. When Brent vows to marry Bijou, his commander and others plead with him to leave her.	adventure
A young girl abandoned on a South Seas island falls in love with a worthless seafarer.	adventure
"A doctor takes a hunting trip to the Canadian wilderness. When he gets badly mauled by a bear, his life is saved by his guide, Joe Easter (Tamiroff).
Easter takes the doctor to his cabin, where he is nursed to recovery by Easter's young beautiful wife Alverna. They fall in love. Easter leaves for an extended hunting trip, while the doctor and Alverna grapple with their feelings for each other, a blizzard, and an epidemic."	drama
The Dead End Kids ride a freight train through California. After the kids get arrested for vagrancy, members Tom and Pig are hired to work on a ranch owned by kindly Mama Posito. Tom learns that Posito hasn't seen her son in years, but believes that he may still be alive. In an attempt to steal her money, Tom decides to pose as her son. However, Posito's benevolency soon gets the best of Tom, and he decides to stay with her for love, rather than for greed.	drama
Foreign correspondent Rickey Mayberry (Dennis Morgan) hurriedly flies back from Spain to the U.S. to keep his wife from divorcing him, but he's followed on the flight by love interest Irene Malcolm (Rita Hayworth). Mayberry's wife Sue (Merle Oberon) has indeed divorced him, although she still loves him. The comedy of errors is compounded by Irene and also by Rickey's boss (James Gleason), who both conspire to keep the couple apart.	comedy
Aloma and Prince Tanoa, are promised by the islanders to wed from their childhood, though the two despise each other and fight. Tanoa is sent to the United States for an education and does not return for 15 years after the death of his father. Once crowned, Tanoa's treacherous cousin Revo who has plotted to rule in place of Tanoa since childhood, sees his chance by arming himself and his band with rifles and a light machine gun.	adventure
Tom Martel, a judge's son, returns to town out West after finishing law school. He becomes involved in a personal feud involving a banker's daughter, Hettie Huston, who attempts to railroad poor scrubwoman Mary Shoemaker in the theft of fifty dollars from a local widow.	western
A West Point cadet falls in love with a girl who sings in his brother's band.	comedy
Doctor Ralph Sawyer and doctor Frank Blake have a common practice. When both doctors fall in love with Rev. Diane Wayne, there begins a brawl. Doctor Blake is doing business with Joe Grant' to make money quickly and to marry Diane. Meanwhile, Doctor Sawyer is involved in a medical examination commissioned by the prosecutor. During the trial, Blake's doctor loses his medical license for his involvement in a criminal gang.	mystery
Don Juan Hernández's niece Cholita returns to her village from Mexico City announcing she will not marry José, her village boyfriend, bur rather the radio star Fernando Gómez who has accompanied her home. José enlists two of his friends to pose as bandits to frighten the arrogant and cowardly Fernando and win Cholita back.	musical
Austrian composer Franz Schubert flees from Vienna to avoid conscription, ending up in Hungary where he falls in love.[2]	drama
Complications arise when Henry (James Lydon) runs for Centerville High School Students Body President.	comedy
In Hawaii, Consuelo Cordoba (Lupe Velez) is a risque nightclub act and due to her involvement with a group of sailors becomes a beauty queen.	comedy
Womanizing gangster Jack Wilson (Robert Sterling), wounded while fleeing from two detectives who have arrested him, hides out in the country with a wholesome, trusting farm family, the Millers, who have no idea of his identity. As Jack slowly warms to the Millers and life on the farm, he falls in love with beautiful Pauline (Marsha Hunt) and determines to change his ways and pay for his past.	comedy
An American operative in Great Britain (George Brent) and his counterpart from Scotland Yard (Basil Rathbone) suspect the beautiful singer Carla Nillson (Ilona Massey) of espionage. As they cleverly unravel her technique of singing in code over the radio, they track her from London, to Lisbon, to New York, where they succeed in tying her to a wealthy candy manufacturer who is, in reality, the saboteur mastermind.	drama
Charles Kessler (Bela Lugosi) is plagued by homicidal urges. His wife (Betty Compson), who had left him for another man, gets into a car accident that leaves her brain damaged and is kept in a cellar in secret, by Kessler's gardener. When an innocent man is executed for a murder Kessler committed in the house, his twin brother visits and tries to unravel the mystery. He discovers that Kessler is the killer and doesn't know it. His brother subdues him and contacts the police, who arrest Kessler.	horror
"The evil Chicago gangster Slade is on the loose. Lt. Mason and Ann Rogers are both vying to catch the criminal. The gang has come up with a scheme of contacting each other involving want ads and dogs as code names. It also involves leaving money at a hotel for a ""Mary Jordan"". The only problem occurs when someone who really is named Mary Jordan gets the money by mistake. A trap is set and villains are caught."	crime
Henry Aldrich (Cooper) wants to win a trip to Alaska.	comedy
"Lynn Hollister, a bucolic lawyer (John Wayne) takes on big-city corruption. He sets out to prove that an above-suspicion politician Boss Thomas ""Tom"" Cameron (Edward Ellis) is actually a crook. Lynn Hollister is in love with the politician's daughter Sabra (Frances Dee).[2]"	drama
A man desperately attempts to avoid giving up the ten million dollar trust that he's been administering so well that there's barely any money left.	comedy
A young man takes his wife and a friend on a fishing trip to the Florida Keys on a boat owned by local Conks. Following a blow on the head when their boat hits a shallow bottom and loses its propeller, the husband becomes mentally unstable and believes his wife is having an affair.	drama
A well-connected and well-educated young lawyer P. Cadwallader Jones gets an appointment as deputy district attorney through the influence of his uncle. After embarrassing his superior in court, he is punished by being assigned a seemingly unsolvable cold case concerning a notorious embezzler who has been missing for four years. However, with the assistance of a streetwise young female journalist he soon begins making inroads into the mystery.	drama
A reporter tries to solve a series of boardinghouse murders. The dramatic main plot murder action is intermixed with farce and slapstick comedic elements.	drama
A nurse (Lee Patrick) moves into a mansion after an apparent suicide to care for the old mother. The mother is kind of spooky, but so is the butler, and the girlfriend, and the doctor. After the insurance policy is found, the plot thickens.	mystery
Inventor and engineer Robert Draper is unjustly found guilty for the murder of his partner. Just as he's sent to prison, the prison truck crashes in the midst of a civil defense blackout, propelling him into a search for the real killers who framed him. Czech-American screenwriter Franz Schulz was billed as Francis Spencer for the film.	crime
Marianne Jannetier, a well-to-do Parisian, engaged to Andre Benoit, a high-ranking government official, flees the city when the goose-stepping Nazi storm-troopers arrive.	film noir
Elderly schoolteacher Nora Trinell reflects on her life and teaching career while waiting to see Dewey Roberts, formerly her student and currently a Presidential nominee. This film is reminiscent of Cheers for Miss Bishop (1941) and Good Morning, Miss Dove (1955).	drama
"At Janet Allen's wedding to Steve Payson, owner of the Sweetwater Cattle Ranch, her former fiancée Greg Lane, whom she thought dead, turns up. Greg disregards the fact she is now a married woman and tries to make love to her behind her husband's back.
Soon, on the Sweetwater ranch, against a background of Indian uprisings, rustlers, gun-running and bandits, the young bride is torn between loyalty to her husband and a burning love for her returned sweetheart."	western
Lydia Kenyon (Claudette Colbert) feels she is neglected and treated insensitively by her husband, Tony (Ray Milland), on their fifth wedding anniversary. She meets a lawyer, Jim Blake (Brian Aherne), and though she eventually divorces her husband, and nearly marries the young lawyer instead, in a moment of crisis she realises she loves her husband, and returns to him.	drama
The Stooges are tree surgeons who are enlisted by a rich old man to find a mate for his rare puckerless persimmon tree. The boys sail to the fictional tropical island of Rhum-Boogie to find the tree. When they arrive they are captured by the natives and will be eaten unless Curly marries the Chief's ugly sister. The Stooges manage to escape with the tree and, after a confrontation with an alligator, sail off with their prize.	comedy
A prince flees Austria when the Nazis take over and settles in London. He encounters a beautiful Austrian émigré who makes him realize his mistake in leaving. He strikes a deal with the Nazis to return in exchange for some Austrian prisoners, but discovers that the Nazis are not to be trusted.	drama
Three seafaring fur traders fall in love with an attractive stowaway discovered aboard their ship.	drama
A lumberjack, John, travels to Alaska from Seattle in search of gold. He marries a dance-hall girl named Sally, but soon finds that she was once in love with his best friend, Blackie.	drama
Martin Eden (Glenn Ford) wants to be a writer but embarks as a sailor on a merchant ship. A storm hits the ship, which sinks. Martin escapes and decides to write about the experience.	drama
MacKenzie Scott (Walter Huston), a brilliant musician, is falsely convicted of murder and sentenced to life. While Scott languishes in prison, his long-suffering ex-wife Marjorie (Kay Francis) raises their two children to adulthood. Out of respect for Scott, whom she still loves, Marjorie never reveals to the kids that their father is in jail, insisting instead that Scott has long since died.[2]	drama
Two men join forces to build a cattle empire, and battle rustlers, bad weather and each other.[1]	western
Imprisoned and sentenced to death for crimes they did not commit, Billy, Fuzzy and Jeff break out of jail. The three escapees discover that there are three impersonators who dress as them committing the crimes. On their mission to clear their names and bring the three impersonators to justice, the trio discovers the town of Mesa Verde where outlaws are given sanctuary in exchange for paying for legal protection.	western
Boston Blackie (Chester Morris) and his sidekick The Runt (George E. Stone) are called, first to a Manhattan apartment where there's $60,000 waiting in a safe, then to Hollywood, by Boston's old friend Arthur Manleder (Lloyd Corrigan) to bail him out of gangster trouble. Naturally the police are suspicious and trail him every step of the way.	mystery
A bungling saboteur attempts to place a bomb on board a bus so that it will explode as the bus passes by some oil wells.[2] The plot is foiled, but not by the authorities. [3]	crime drama
"Actress Marcia Warren (Jeanette MacDonald), while ""between pictures"" in London, hires an American named Homer Smith (Robert Young), as her butler. What Marcia doesn't know is that Smith is a newspaperman, who strongly suspects that she is a Nazi spy. (The real enemy agent is Mrs. Morrison (Mona Barrie)."	musical
The Rough Riders protect a wagon train and supplies for the railroad against a power hungry businessman who dresses his army of henchmen as Indians.	western
Dr. Kildare (Lew Ayres) is involved in a dispute between two competing hospitals. The trouble begins when an intern rushes a beautiful girl to Kildare's hospital. She has a shard of glass imbedded in her heart.[2]	drama
"An axe murderer stalks Chicago. After six murders, the police identify six suspects, all of whom are lunatics not responsible for the crimes. Only one victim, socialite Edwina Brown (Laraine Day), has survived; she was rescued by actor Oliver Duffy (Lew Ayres).
After a second attempt on Edwina, Oliver deduces that the crimes are not random. He believes that someone is hypnotizing different people to commit each murder, but his far-fetched hypothesis leaves the police and Edwina skeptical."	mystery
John Channing (Milton Parsons) is as insane-asylum escapee. In her efforts to protect her brother from the authorities, John's sister Lorinda (Cecil Cunningham) opens the door for a series of grisly murders. Peter Thorne (Craig Stevens) and Mary Winfield (Elizabeth Fraser) try to stop John before he kills again.[1]	drama
Michael Shayne (Lloyd Nolan), a private investigator, flees from jury duty to prove the defendant's guilt. He and his girlfriend Judy Taylor (Marjorie Weaver), a reporter, begin looking into the suspect's alibis and discover that in addition to the murder he stands trial for, the man has also killed two others. Afterward, the detective is jailed of 60 days for defecting from the jury.[1]	mystery
