Unnamed: 0	sentence	label
3473	 Xref: cantaloupe.srv.cs.cmu.edu alt.privacy:6591 sci.crypt:15372 alt.security:10000 comp.security.misc:3437 comp.org.eff.talk:16951 Newsgroups: alt.privacy,sci.crypt,alt.security,comp.security.misc,comp.org.eff.talk Path: cantaloupe.srv.cs.cmu.edu!das-news.harvard.edu!noc.near.net!howland.reston.ans.net!agate!dog.ee.lbl.gov!network.ucsd.edu!qualcom.qualcomm.com!unix.ka9q.ampr.org!karn From: karn@unix.ka9q.ampr.org (Phil Karn) Subject: Re: White House Wiretap Chip Disinformation Sheet Message-ID	sci.crypt
3474	 Xref: cantaloupe.srv.cs.cmu.edu sci.crypt:15747 alt.privacy.clipper:69 Newsgroups: sci.crypt,alt.privacy.clipper Path: cantaloupe.srv.cs.cmu.edu!magnesium.club.cc.cmu.edu!news.sei.cmu.edu!cis.ohio-state.edu!zaphod.mps.ohio-state.edu!darwin.sura.net!news-feed-1.peachnet.edu!umn.edu!csus.edu!netcom.com!strnlght From: strnlght@netcom.com (David Sternlight) Subject: Re: The Escrow Database. Message-ID: <strnlghtC5wDvM.HqM@netcom.com> Organization: DSI/USCRPAC References: <tcmayC5rs6n.Lz8@netcom.com	sci.crypt
3475	 Path: cantaloupe.srv.cs.cmu.edu!rochester!udel!wupost!howland.reston.ans.net!agate!doc.ic.ac.uk!warwick!qmw-dcs!qmw!demon!gtoal.com!gtoal Newsgroups: sci.crypt From: gtoal@gtoal.com (Graham Toal) Subject: Re: Do we need the clipper for cheap security? Date: Tue, 20 Apr 1993 21:12:16 +0000 Message-ID: <9304202112.AA12654@pizzabox.demon.co.uk> Sender: usenet@demon.co.uk Lines: 43 : From: caronni@nessie.cs.id.ethz.ch (Germano Caronni) : In article <9304201003.AA05465@pizzabox.demon.co.uk> gtoal@gt	sci.crypt
3476	 Newsgroups: sci.crypt Path: cantaloupe.srv.cs.cmu.edu!rochester!udel!wupost!howland.reston.ans.net!ira.uka.de!sol.ctr.columbia.edu!news.cs.columbia.edu!ji From: ji@cs.columbia.edu (John Ioannidis) Subject: Re: Organized Lobbying for Cryptography Message-ID: <C6F87v.ALp@cs.columbia.edu> Sender: news@cs.columbia.edu (The Daily News) Organization: Columbia University Department of Computer Science References: <1993Apr28.153640.17413@tessi.com> <rdippold.736035556@qualcom> <1rp0c4$o1@transfer.strat	sci.crypt
3477	 Xref: cantaloupe.srv.cs.cmu.edu sci.crypt:15744 alt.security.pgp:2623 alt.privacy.clipper:67 Newsgroups: sci.crypt,alt.security.pgp,alt.privacy.clipper Path: cantaloupe.srv.cs.cmu.edu!rochester!udel!gatech!howland.reston.ans.net!darwin.sura.net!news-feed-1.peachnet.edu!umn.edu!csus.edu!netcom.com!strnlght From: strnlght@netcom.com (David Sternlight) Subject: Re: Off the shelf cheap DES keyseach machine (Was: Re: Corporate acceptance of the wiretap chip) Message-ID: <strnlghtC5wCMo.Fx5@netcom.co	sci.crypt
3478	 Xref: cantaloupe.srv.cs.cmu.edu sci.crypt:15703 comp.org.eff.talk:17099 Newsgroups: sci.crypt,comp.org.eff.talk,alt.law-enforcement Path: cantaloupe.srv.cs.cmu.edu!rochester!udel!gatech!news-feed-1.peachnet.edu!umn.edu!csus.edu!netcom.com!rlglende From: rlglende@netcom.com (Robert Lewis Glendenning) Subject: Re: Estimating Wiretap Costs/Benefits Message-ID: <rlglendeC5vLG1.Jsv@netcom.com> Organization: Netcom - Online Communication Services (408 241-9760 guest) References: <1993Apr20.203756.206	sci.crypt
3479	 Path: cantaloupe.srv.cs.cmu.edu!magnesium.club.cc.cmu.edu!news.sei.cmu.edu!cis.ohio-state.edu!zaphod.mps.ohio-state.edu!sdd.hp.com!hp-cv!ogicse!netnews.nwnet.net!news.u.washington.edu!spiff.seattleu.edu!thebes!ole!rwing!pat From: pat@rwing.UUCP (Pat Myrto) Newsgroups: sci.crypt Subject: Re: Overreacting (was Re: Once tapped, your code is no good any more) Message-ID: <2109@rwing.UUCP> Date: 25 Apr 93 20:51:57 GMT Article-I.D.: rwing.2109 References: <1993Apr22.134214.18517@rick.dgbt.doc.ca> <11	sci.crypt
3480	 Xref: cantaloupe.srv.cs.cmu.edu sci.crypt:15294 comp.org.eff.talk:16909 Newsgroups: sci.crypt,comp.org.eff.talk Path: cantaloupe.srv.cs.cmu.edu!das-news.harvard.edu!noc.near.net!uunet!zaphod.mps.ohio-state.edu!moe.ksu.ksu.edu!ux1.cso.uiuc.edu!cs.uiuc.edu!kadie From: kadie@cs.uiuc.edu (Carl M Kadie) Subject: Re: Clipper Crap Message-ID: <C5nBpq.8II@cs.uiuc.edu> Organization: University of Illinois, Dept. of Comp. Sci., Urbana, IL References: <1993Apr17.071859.9555@csus.edu> Date: Sat, 17 Apr 199	sci.crypt
3481	 Xref: cantaloupe.srv.cs.cmu.edu sci.crypt:15919 alt.privacy.clipper:116 Newsgroups: sci.crypt,alt.privacy.clipper Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!fs7.ece.cmu.edu!europa.eng.gtefsd.com!howland.reston.ans.net!wupost!csus.edu!netcom.com!feustel From: feustel@netcom.com (David Feustel) Subject: Re: The Escrow Database. Message-ID: <feustelC5znAJ.5sM@netcom.com> Organization: DAFCO: OS/2 Software Support & Consulting References: <1993Apr20.021846.2423@shearson.com> <tcmayC5r	sci.crypt
3482	 Newsgroups: sci.crypt Path: cantaloupe.srv.cs.cmu.edu!das-news.harvard.edu!noc.near.net!uunet!wupost!mont!mizzou1.missouri.edu!C445585 From: C445585@mizzou1.missouri.edu (John Kelsey) Subject: Competing standard Message-ID: <16BB51C9E.C445585@mizzou1.missouri.edu> Sender: news@mont.cs.missouri.edu Nntp-Posting-Host: mizzou1.missouri.edu Organization: University of Missouri Date: Mon, 19 Apr 93 02:02:06 CDT Lines: 22    Perhaps one way of getting away from this cripple chip that the U.S. governm	sci.crypt
3483	 Xref: cantaloupe.srv.cs.cmu.edu sci.crypt:16146 alt.privacy.clipper:152 talk.politics.guns:55631 Newsgroups: sci.crypt,alt.privacy.clipper,talk.politics.guns Path: cantaloupe.srv.cs.cmu.edu!das-news.harvard.edu!noc.near.net!chpc.chpc.org!rboudrie From: rboudrie@chpc.org (Rob Boudrie) Subject: Re: Suggestions for escrow agencies (was: Re: More technical details) Message-ID: <1993Apr28.172515.18171@chpc.org> Organization: Center For High Perf. Computing of WPI; Marlboro Ma References: <1993Apr19.	sci.crypt
3484	 Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!bb3.andrew.cmu.edu!news.sei.cmu.edu!fs7.ece.cmu.edu!europa.eng.gtefsd.com!howland.reston.ans.net!gatech!pitt.edu!dsinc!ub!clarkson!signal.ece.clarkson.edu!tuinstra From: tuinstra@signal.ece.clarkson.edu.soe (Dwight Tuinstra) Newsgroups: sci.crypt Subject: (new) reason for Clipper alg'm secrecy Message-ID: <1993Apr20.155924.29995@news.clarkson.edu> Date: 20 Apr 93 15:59:24 GMT References: <X9D92B4w165w@tacobel.UUCP> Sender: news@news.clark	sci.crypt
3485	 Newsgroups: sci.crypt Path: cantaloupe.srv.cs.cmu.edu!rochester!udel!bogus.sura.net!news-feed-1.peachnet.edu!umn.edu!csus.edu!netcom.com!strnlght From: strnlght@netcom.com (David Sternlight) Subject: Re: Fear, Uncertainty, Doubt Message-ID: <strnlghtC5wKLq.6As@netcom.com> Organization: DSI/USCRPAC References: <1r4vo3$koj@access.digex.net> Date: Thu, 22 Apr 1993 20:51:26 GMT Lines: 27 In article <1r4vo3$koj@access.digex.net> steve-b@access.digex.com (Steve Brinich) writes: >  I suspect that the 	sci.crypt
3486	 Path: cantaloupe.srv.cs.cmu.edu!rochester!udel!bogus.sura.net!howland.reston.ans.net!zaphod.mps.ohio-state.edu!sdd.hp.com!network.ucsd.edu!munnari.oz.au!mel.dit.csiro.au!its.csiro.au!dmssyd.syd.dms.CSIRO.AU!metro!sunb.ocs.mq.edu.au!laurel.ocs.mq.edu.au!ifarqhar From: ifarqhar@laurel.ocs.mq.edu.au (Ian Farquhar) Newsgroups: sci.crypt Subject: Re: Screw the people, crypto is for hard-core hackers & spooks only Date: 21 Apr 1993 22:01:25 GMT Organization: Macquarie University, Sydney Australia Lin	sci.crypt
3487	 Xref: cantaloupe.srv.cs.cmu.edu sci.crypt:15750 alt.privacy.clipper:71 Newsgroups: sci.crypt,alt.privacy.clipper Path: cantaloupe.srv.cs.cmu.edu!magnesium.club.cc.cmu.edu!news.sei.cmu.edu!cis.ohio-state.edu!pacific.mps.ohio-state.edu!zaphod.mps.ohio-state.edu!swrinde!emory!news-feed-1.peachnet.edu!umn.edu!csus.edu!netcom.com!tcmay From: tcmay@netcom.com (Timothy C. May) Subject: Re: The Escrow Database. Message-ID: <tcmayC5wF2B.E4L@netcom.com> Organization: NETCOM On-line Communication Services	sci.crypt
3488	 Xref: cantaloupe.srv.cs.cmu.edu sci.crypt:15984 comp.org.eff.talk:17228 alt.privacy.clipper:128 Path: cantaloupe.srv.cs.cmu.edu!rochester!news.bbn.com!noc.near.net!howland.reston.ans.net!agate!garnet.berkeley.edu!tedcrum From: tedcrum@garnet.berkeley.edu (Ted Crum) Newsgroups: sci.crypt,comp.org.eff.talk,alt.privacy.clipper Subject: Re: Trademark violation claimed Date: 25 Apr 1993 22:33:36 GMT Organization: University of California, Berkeley Lines: 6 Distribution: inet Message-ID: <1rf3k0$7m9@	sci.crypt
3490	 Path: cantaloupe.srv.cs.cmu.edu!das-news.harvard.edu!noc.near.net!transfer.stratus.com!ellisun.sw.stratus.com!cme From: cme@ellisun.sw.stratus.com (Carl Ellison) Newsgroups: sci.crypt Subject: Re: text of White House announcement and Q&As on clipper chip encryption Date: 22 Apr 1993 21:22:48 GMT Organization: Stratus Computer, Software Engineering Lines: 20 Message-ID: <1r72b8$gad@transfer.stratus.com> References: <1993Apr19.130132.12650@afterlife.ncsc.mil> <bontchev.735232729@fbihh> <2079@rwin	sci.crypt
3491	 Newsgroups: sci.crypt Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!bb3.andrew.cmu.edu!news.sei.cmu.edu!cis.ohio-state.edu!pacific.mps.ohio-state.edu!zaphod.mps.ohio-state.edu!uwm.edu!lll-winken.llnl.gov!fastrac.llnl.gov!wsrcc.com!wetware!spunky.RedBrick.COM!psinntp!psinntp!shearson.com!snark!pmetzger From: pmetzger@snark.shearson.com (Perry E. Metzger) Subject: Re: Screw the people, crypto is for hard-core hackers & spooks only Message-ID: <1993Apr20.145338.14804@shearson.com> Sende	sci.crypt
3492	 Xref: cantaloupe.srv.cs.cmu.edu comp.org.eff.talk:16899 sci.crypt:15279 Path: cantaloupe.srv.cs.cmu.edu!das-news.harvard.edu!noc.near.net!nic.umass.edu!caen!zaphod.mps.ohio-state.edu!swrinde!elroy.jpl.nasa.gov!ames!olivea!charnel!rat!decwrl!src.dec.com!src.dec.com!murray From: murray@src.dec.com (Hal Murray) Newsgroups: comp.org.eff.talk,sci.crypt Subject: Re: How do they know what keys to ask for?  (Re: Clipper) Message-ID: <1993Apr17.173450.5163@src.dec.com> Date: 17 Apr 93 17:34:50 GMT Refer	sci.crypt
3493	 Xref: cantaloupe.srv.cs.cmu.edu sci.crypt:16043 comp.org.eff.talk:17252 alt.privacy:6665 Newsgroups: sci.crypt,comp.org.eff.talk,alt.privacy Path: cantaloupe.srv.cs.cmu.edu!rochester!cornell!batcomputer!caen!uunet!well!well.sf.ca.us!allen From: allen@well.sf.ca.us (Allen Barrett Ethridge) Subject: Re: Dorothy Denning opposes Clipper, Capstone wiretap chips Message-ID: <allen.735873202@well.sf.ca.us> Sender: news@well.sf.ca.us Nntp-Posting-Host: well.sf.ca.us Organization: The Whole Earth 'Lectr	sci.crypt
3494	 Newsgroups: sci.crypt Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!fs7.ece.cmu.edu!europa.eng.gtefsd.com!howland.reston.ans.net!wupost!gumby!yale!cs.yale.edu!news-mail-gateway!daemon From: WHMurray@DOCKMASTER.NCSC.MIL Subject: Licensing... Message-ID: <930406132653.845716@DOCKMASTER.NCSC.MIL> Sender: WHMurray.ISSA@DOCKMASTER.NCSC.MIL Organization: Yale CS Mail/News Gateway Date: Tue, 6 Apr 1993 13:26:00 GMT Lines: 24 >This actually supports Bill's speculation - IF there is a backdoo	sci.crypt
3495	 Xref: cantaloupe.srv.cs.cmu.edu alt.privacy:6578 sci.crypt:15232 alt.security:9948 comp.security.misc:3381 comp.org.eff.talk:16869 Newsgroups: alt.privacy,sci.crypt,alt.security,comp.security.misc,comp.org.eff.talk Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!bb3.andrew.cmu.edu!news.sei.cmu.edu!cis.ohio-state.edu!zaphod.mps.ohio-state.edu!darwin.sura.net!haven.umd.edu!uunet!noc.near.net!chpc.chpc.org!rboudrie From: rboudrie@chpc.org (Rob Boudrie) Subject: Re: White House Public Encr	sci.crypt
3496	 Xref: cantaloupe.srv.cs.cmu.edu sci.crypt:15749 alt.security.pgp:2624 alt.privacy.clipper:70 Path: cantaloupe.srv.cs.cmu.edu!das-news.harvard.edu!noc.near.net!howland.reston.ans.net!zaphod.mps.ohio-state.edu!pitt.edu!dsinc!ub!acsu.buffalo.edu!boyd From: boyd@acsu.buffalo.edu (Daniel F Boyd) Newsgroups: sci.crypt,alt.security.pgp,alt.privacy.clipper Subject: Re: Off the shelf cheap DES keyseach machine (Was: Re: Corporate acceptance of the wiretap chip) Message-ID: <C5wFqH.98o@acsu.buffalo.edu> 	sci.crypt
3497	 Path: cantaloupe.srv.cs.cmu.edu!das-news.harvard.edu!noc.near.net!howland.reston.ans.net!bogus.sura.net!udel!news.intercon.com!usenet From: amanda@intercon.com (Amanda Walker) Newsgroups: sci.crypt Subject: Re: Once tapped, your code is no good any more. Date: Mon, 19 Apr 1993 11:18:47 -0500 Organization: InterCon Systems Corporation - Herndon, VA  USA Lines: 35 Distribution: world Message-ID: <1qufsg$edt@news.intercon.com> References: <115863@bu.edu> Reply-To: amanda@intercon.com (Amanda Walke	sci.crypt
3498	 Path: cantaloupe.srv.cs.cmu.edu!rochester!udel!wupost!howland.reston.ans.net!newsserver.jvnc.net!netnews.upenn.edu!cattell.psych.upenn.edu!feeley From: feeley@cattell.psych.upenn.edu (Wm. Michael Feeley) Newsgroups: sci.crypt Subject: Clipper and conference calls Message-ID: <122723@netnews.upenn.edu> Date: 24 Apr 93 23:10:22 GMT Sender: news@netnews.upenn.edu Organization: University of Pennsylvania Lines: 5 Nntp-Posting-Host: cattell.psych.upenn.edu Just curious, how would the Clipper Chip sy	sci.crypt
3499	 Xref: cantaloupe.srv.cs.cmu.edu comp.org.eff.talk:16893 sci.crypt:15275 Newsgroups: comp.org.eff.talk,sci.crypt Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!fs7.ece.cmu.edu!europa.eng.gtefsd.com!gatech!swrinde!network.ucsd.edu!munnari.oz.au!uniwa!cujo!cc.curtin.edu.au!zrepachol From: zrepachol@cc.curtin.edu.au (Paul Repacholi) Subject: Re: What is going on?... Message-ID: <1993Apr17.223831.1@cc.curtin.edu.au> Lines: 17 Sender: news@cujo.curtin.edu.au (News Manager) Organization: Cur	sci.crypt
3500	 Xref: cantaloupe.srv.cs.cmu.edu sci.crypt:15784 alt.security.pgp:2629 alt.privacy.clipper:83 Newsgroups: sci.crypt,alt.security.pgp,alt.privacy.clipper Path: cantaloupe.srv.cs.cmu.edu!rochester!udel!bogus.sura.net!news-feed-1.peachnet.edu!gatech!howland.reston.ans.net!usc!cs.utexas.edu!geraldo.cc.utexas.edu!portal.austin.ibm.com!awdprime.austin.ibm.com!arussell From: arussell@austin.ibm.com (AG Russell) Subject: Re: Off the shelf cheap DES keyseach machine (Was: Re: Corporate acceptance of the 	sci.crypt
3501	 Newsgroups: sci.crypt Path: cantaloupe.srv.cs.cmu.edu!das-news.harvard.edu!noc.near.net!uunet!microsoft!wingnut!anthonyf From: anthonyf@microsoft.com (Anthony Francisco) Subject: Re: Clipper and Ranting Libertarians Message-ID: <1993Apr22.054926.3771@microsoft.com> Date: 22 Apr 93 05:49:26 GMT Organization: Microsoft Corp. Keywords: clipper clinton rant rave libertarians References: <19APR199318412005@violet.ccit.arizona.edu> Distribution: usa Lines: 11 Just a little nitpicking. Wasn't it the g	sci.crypt
3502	 Xref: cantaloupe.srv.cs.cmu.edu sci.crypt:15250 alt.security:9955 comp.org.eff.talk:16877 comp.security.misc:3387 comp.org.acm:1604 comp.org.ieee:1536 Newsgroups: sci.crypt,alt.security,comp.org.eff.talk,comp.security.misc,comp.org.acm,comp.org.ieee Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!bb3.andrew.cmu.edu!news.sei.cmu.edu!cis.ohio-state.edu!pacific.mps.ohio-state.edu!zaphod.mps.ohio-state.edu!sdd.hp.com!elroy.jpl.nasa.gov!decwrl!netcomsv!netcom.com!tcmay From: tcmay@netcom.co	sci.crypt
3503	 Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!fs7.ece.cmu.edu!europa.eng.gtefsd.com!howland.reston.ans.net!wupost!uunet!enterpoop.mit.edu!senator-bedfellow.mit.edu!athena.mit.edu!ninassup From: ninassup@athena.mit.edu (Nikos I Nassuphis) Newsgroups: sci.crypt Subject: LGA ncrypt source Date: 6 Apr 1993 03:43:41 GMT Organization: Massachusetts Institute of Technology Lines: 1135 Message-ID: <1pqu9dINNit1@senator-bedfellow.MIT.EDU> NNTP-Posting-Host: w20-575-104.mit.edu I got a number 	sci.crypt
3504	 Xref: cantaloupe.srv.cs.cmu.edu comp.org.eff.talk:17139 alt.privacy.clipper:89 sci.crypt:15805 Path: cantaloupe.srv.cs.cmu.edu!das-news.harvard.edu!noc.near.net!transfer.stratus.com!ellisun.sw.stratus.com!cme From: cme@ellisun.sw.stratus.com (Carl Ellison) Newsgroups: comp.org.eff.talk,alt.privacy.clipper,sci.crypt Subject: Re: Organized Lobbying for Cryptography Date: 22 Apr 1993 22:06:34 GMT Organization: Stratus Computer, Software Engineering Lines: 18 Distribution: inet Message-ID: <1r74ta$	sci.crypt
3505	 Xref: cantaloupe.srv.cs.cmu.edu sci.crypt:15953 alt.security:10124 comp.org.eff.talk:17205 comp.security.misc:3563 comp.org.acm:1713 comp.org.ieee:1649 Newsgroups: sci.crypt,alt.security,comp.org.eff.talk,comp.security.misc,comp.org.acm,comp.org.ieee Path: cantaloupe.srv.cs.cmu.edu!rochester!udel!gatech!swrinde!ringer!lonestar.utsa.edu!whughes From: whughes@lonestar.utsa.edu (William W. Hughes) Subject: Re: Tempest Message-ID: <1993Apr25.024032.26935@ringer.cs.utsa.edu> Sender: news@ringer.cs.u	sci.crypt
3506	 Path: cantaloupe.srv.cs.cmu.edu!magnesium.club.cc.cmu.edu!pitt.edu!zaphod.mps.ohio-state.edu!cs.utexas.edu!geraldo.cc.utexas.edu!ccwf.cc.utexas.edu!mccoy From: mccoy@ccwf.cc.utexas.edu (Jim McCoy) Newsgroups: sci.crypt Subject: Re: Fifth Amendment and Passwords Message-ID: <1qv83m$5i2@geraldo.cc.utexas.edu> Date: 19 Apr 93 22:12:06 GMT References: <1993Apr15.160415.8559@magnus.acs.ohio-state.edu> <C5Jzsz.Jzo@cs.uiuc.edu> <1993Apr18.233112.24107@colnet.cmhnet.org> <1993Apr19.180049.20572@qualcom	sci.crypt
3507	 Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!fs7.ece.cmu.edu!europa.eng.gtefsd.com!paladin.american.edu!howland.reston.ans.net!wupost!uunet!digex.com!digex.com!not-for-mail From: steve-b@access.digex.com (Steve Brinich) Newsgroups: sci.crypt Subject: Re: text of White House announcement and Q&As on clipper chip encryption Date: 19 Apr 1993 12:01:59 -0400 Organization: Express Access Online Communications, Greenbelt, MD USA Lines: 8 Distribution: na Message-ID: <1quidn$bqv@access.dig	sci.crypt
3508	 Xref: cantaloupe.srv.cs.cmu.edu sci.crypt:15997 comp.org.eff.talk:17233 alt.privacy:6656 Newsgroups: sci.crypt,comp.org.eff.talk,alt.privacy Path: cantaloupe.srv.cs.cmu.edu!rochester!udel!gatech!howland.reston.ans.net!zaphod.mps.ohio-state.edu!sol.ctr.columbia.edu!eff!mnemonic From: mnemonic@eff.org (Mike Godwin) Subject: Re: Dorothy Denning opposes Clipper, Capstone wiretap chips Message-ID: <1993Apr26.063532.10120@eff.org> Originator: mnemonic@eff.org Sender: usenet@eff.org (NNTP News Poster)	sci.crypt
3509	" Path: cantaloupe.srv.cs.cmu.edu!das-news.harvard.edu!noc.near.net!howland.reston.ans.net!zaphod.mps.ohio-state.edu!cs.utexas.edu!uunet!pipex!demon!gtoal.com!gtoal Newsgroups: sci.crypt From: gtoal@gtoal.com (Graham Toal) Subject: Re: Off the shelf cheap DES keyseach machine (Was: Re: Corporate acceptance of the wiretap chip) Date: Tue, 20 Apr 1993 09:31:10 +0000 Message-ID: <9304200931.AA05240@pizzabox.demon.co.uk> Sender: usenet@demon.co.uk Lines: 9 		I think I should also point out that the m"	sci.crypt
3510	 Newsgroups: sci.crypt Path: cantaloupe.srv.cs.cmu.edu!das-news.harvard.edu!noc.near.net!howland.reston.ans.net!torn!nott!dgbt!rick.dgbt.doc.ca!debra.dgbt.doc.ca!jhan From: jhan@debra.dgbt.doc.ca (Jerry Han) Subject: Re: Overreacting (was Re: Once tapped, your code is no good any more) Message-ID: <1993Apr23.134001.25465@rick.dgbt.doc.ca> Sender: news@rick.dgbt.doc.ca Nntp-Posting-Host: debra.dgbt.doc.ca Organization: Communications Research Centre, Ottawa References: <1993Apr22.134214.18517@ric	sci.crypt
3511	" Newsgroups: sci.crypt Path: cantaloupe.srv.cs.cmu.edu!rochester!udel!gatech!howland.reston.ans.net!agate!ames!pacbell.com!att-out!walter!qualcom.qualcomm.com!qualcom!rdippold From: rdippold@qualcomm.com (Ron ""Asbestos"" Dippold) Subject: Re: Wiretapping reality today Message-ID: <rdippold.735523219@qualcom> Originator: rdippold@qualcom.qualcomm.com Sender: news@qualcomm.com Nntp-Posting-Host: qualcom.qualcomm.com Organization: Qualcomm, Inc., San Diego, CA References: <GUMBY.93Apr20073629@tweedl"	sci.crypt
3512	 Xref: cantaloupe.srv.cs.cmu.edu sci.crypt:15385 alt.security:10001 comp.org.eff.talk:16952 comp.security.misc:3439 comp.org.acm:1640 comp.org.ieee:1570 Path: cantaloupe.srv.cs.cmu.edu!das-news.harvard.edu!noc.near.net!howland.reston.ans.net!wupost!sdd.hp.com!ncr-sd!blkhole!titipu!ed From: ed@titipu.resun.com (Edward Reid) Newsgroups: sci.crypt,alt.security,comp.org.eff.talk,comp.security.misc,comp.org.acm,comp.org.ieee Subject: Re: Clipper Chip, PLEASE RESTRICT YOUR FOLLOWUPS Date: Sun, 18 Apr 	sci.crypt
3513	 Xref: cantaloupe.srv.cs.cmu.edu sci.crypt:15544 comp.org.eff.talk:17016 Newsgroups: sci.crypt,comp.org.eff.talk,alt.law-enforcement Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!fs7.ece.cmu.edu!europa.eng.gtefsd.com!howland.reston.ans.net!agate!news.ossi.com!news.fai.com!amdahl!netcomsv!netcom.com!rlglende From: rlglende@netcom.com (Robert Lewis Glendenning) Subject: Re: Estimating Wiretap Costs/Benefits Message-ID: <rlglendeC5t133.En3@netcom.com> Organization: Netcom - Online Commun	sci.crypt
3514	 Xref: cantaloupe.srv.cs.cmu.edu comp.org.eff.talk:16824 news.admin.policy:5105 comp.admin.policy:2993 sci.crypt:15175 Newsgroups: comp.org.eff.talk,news.admin.policy,comp.admin.policy,sci.crypt Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!bb3.andrew.cmu.edu!news.sei.cmu.edu!cis.ohio-state.edu!zaphod.mps.ohio-state.edu!sdd.hp.com!portal!natasha!bob From: bob@natasha.portal.com (Bob Cain) Subject: Re: Pgp, PEM, and RFC's (Was: Cryptography Patents) Message-ID: <1993Apr16.001321.3692@n	sci.crypt
3515	 Newsgroups: sci.crypt Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!bb3.andrew.cmu.edu!news.sei.cmu.edu!cis.ohio-state.edu!magnus.acs.ohio-state.edu!usenet.ins.cwru.edu!howland.reston.ans.net!ux1.cso.uiuc.edu!bradley.bradley.edu!camelot!betel From: betel@camelot.bradley.edu (Robert Crawford) Subject: Re: How to detect use of an illegal cipher? Message-ID: <betel.734997645@camelot> Sender: news@bradley.bradley.edu Nntp-Posting-Host: camelot.bradley.edu Organization: Bradley University	sci.crypt
3516	 Path: cantaloupe.srv.cs.cmu.edu!das-news.harvard.edu!ogicse!uwm.edu!cs.utexas.edu!uunet!lehman.com!snark!pmetzger From: pmetzger@snark.shearson.com (Perry E. Metzger) Newsgroups: sci.crypt Subject: CELP vocoders Message-ID: <1993Apr22.225909.26163@lehman.com> Date: 22 Apr 93 22:59:09 GMT Article-I.D.: lehman.1993Apr22.225909.26163 References: <9304201003.AA05465@pizzabox.demon.co.uk> Sender: news@lehman.com (News) Organization: Partnership for an America Free Drug Lines: 28 gtoal@gtoal.com (Gra	sci.crypt
3517	 Xref: cantaloupe.srv.cs.cmu.edu sci.crypt:15295 alt.security:9970 comp.org.eff.talk:16912 comp.security.misc:3403 comp.org.acm:1614 comp.org.ieee:1546 Newsgroups: sci.crypt,alt.security,comp.org.eff.talk,comp.security.misc,comp.org.acm,comp.org.ieee Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!fs7.ece.cmu.edu!europa.eng.gtefsd.com!gatech!darwin.sura.net!bogus.sura.net!news-feed-1.peachnet.edu!umn.edu!csus.edu!netcom.com!tcmay From: tcmay@netcom.com (Timothy C. May) Subject: Re: Don'	sci.crypt
3518	 Newsgroups: sci.crypt Path: cantaloupe.srv.cs.cmu.edu!magnesium.club.cc.cmu.edu!news.sei.cmu.edu!cis.ohio-state.edu!magnus.acs.ohio-state.edu!zaphod.mps.ohio-state.edu!wupost!uunet!pipex!uknet!brunel!mt92mmj From: mt92mmj@brunel.ac.uk (Pwgll) Subject: Re: Looking for MS-DOS crypto programs Message-ID: <C625pn.B2r@brunel.ac.uk> Organization: Brunel University, Uxbridge, UK X-Newsreader: TIN [version 1.1 PL8] References: <1993Apr21.025603.7249@lugb.latrobe.edu.au> Date: Sun, 25 Apr 1993 21:15:22 	sci.crypt
3519	 Path: cantaloupe.srv.cs.cmu.edu!crabapple.srv.cs.cmu.edu!bb3.andrew.cmu.edu!news.sei.cmu.edu!cis.ohio-state.edu!zaphod.mps.ohio-state.edu!uwm.edu!cs.utexas.edu!uunet!olivea!hal.com!decwrl!csus.edu!netcom.com!rlglende From: rlglende@netcom.com (Robert Lewis Glendenning) Newsgroups: sci.crypt Subject: Re: The Old Key Registration Idea... Message-ID: <rlglendeC5LrwC.95C@netcom.com> Date: 17 Apr 93 00:55:23 GMT References: <1qn1ic$hp6@access.digex.net> Organization: Netcom - Online Communication Se	sci.crypt
